,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
15879,5.11,24.93,16.85,17.2
15880,21.06,24.55,12.86,16.16
15881,55.54,30.17,69.79,57.81
15882,5.44,23.03,52.22,34.03
15883,4.83,16.69,85.79,44.51
15884,53.69,47.7,26.91,33.55
15885,inf,inf,inf,inf
15888,inf,inf,inf,inf
15889,inf,inf,inf,inf
15891,86.17,85.37,7.91,1.53
15892,inf,inf,inf,inf
15893,inf,inf,inf,inf
15894,inf,inf,inf,inf
15895,inf,inf,inf,inf
15896,inf,inf,inf,inf
15897,5.73,10.57,18.17,13.61
15899,2.92,1.62,4.41,1.03
15900,1.15,0.84,4.19,4.58
15901,0.49,2.36,6.08,3.36
15902,8.31,4.91,12.76,8.09
15903,5.93,1.83,7.66,0.81
15905,5.64,0.29,9.7,14.56
15906,23.35,17.88,15.27,18.65
15907,1.56,1.51,1.72,4.92
15908,inf,inf,inf,inf
15910,inf,inf,inf,inf
15911,52.82,84.52,0.85,15.57
15912,inf,inf,inf,inf
15913,inf,inf,inf,inf
15914,inf,inf,inf,inf
15915,inf,inf,inf,inf
15916,inf,inf,inf,inf
15918,inf,inf,inf,inf
15919,inf,inf,inf,inf
15921,4.62,10.19,6.12,0.12
15922,10.42,3.12,10.7,2.05
15924,5.92,3.78,1.64,7.17
15925,7.16,7.24,5.71,6.15
15927,6.44,1.33,4.65,0.25
15928,0.17,6.57,3.79,5.64
15929,23.66,20.93,15.76,15.89
15930,35.39,27.86,27.53,17.02
15931,inf,inf,inf,inf
15932,inf,inf,inf,inf
15933,73.34,76.16,55.23,46.17
15934,inf,inf,inf,inf
15935,inf,inf,inf,inf
15936,inf,inf,inf,inf
15937,inf,inf,inf,inf
15940,inf,inf,inf,inf
15941,inf,inf,inf,inf
15942,inf,inf,inf,inf
15943,2.32,3.45,0.16,4.56
15945,8.41,11.55,5.12,10.2
15946,11.7,9.22,4.97,10.72
15948,3.72,0.22,11.77,10.23
15950,7.29,11.65,1.05,2.97
15951,22.73,20.32,21.77,15.02
15952,9.2,5.13,21.65,28.14
15955,8.96,1.71,16.78,14.88
15956,0.97,1.52,3.62,3.6
15957,11.79,14.09,7.01,4.83
15958,inf,inf,inf,inf
15960,inf,inf,inf,inf
15961,inf,inf,inf,inf
15962,inf,inf,inf,inf
15963,27.82,46.8,3.98,10.35
15965,inf,inf,inf,inf
15966,inf,inf,inf,inf
15967,1.56,6.2,3.25,5.42
15968,21.9,21.03,14.32,12.79
15969,1.69,1.31,3.84,0.99
15973,11.77,14.31,26.5,30.19
15975,20.31,32.16,32.4,29.43
15976,14.47,38.9,12.54,12.67
15977,40.33,16.66,75.01,71.27
15978,21.05,6.65,29.36,34.43
15980,2.09,25.21,73.07,71.06
15981,46.43,37.3,32.56,33.47
15985,inf,inf,inf,inf
15986,inf,inf,inf,inf
15987,inf,inf,inf,inf
15988,inf,inf,inf,inf
15990,inf,inf,inf,inf
15991,inf,inf,inf,inf
15992,inf,inf,inf,inf
15994,16.48,20.41,68.52,53.44
15995,inf,inf,inf,inf
15996,1.73,4.46,84.02,92.73
15998,inf,inf,inf,inf
16000,inf,inf,inf,inf
16001,inf,inf,inf,inf
16002,inf,inf,inf,inf
16003,inf,inf,inf,inf
16006,inf,inf,inf,inf
16007,83.89,79.0,12.59,3.25
16009,inf,inf,inf,inf
16010,inf,inf,inf,inf
16011,inf,inf,inf,inf
16012,inf,inf,inf,inf
16013,76.28,62.68,6.78,4.32
16014,inf,inf,inf,inf
16015,15.51,9.85,14.78,16.18
16016,9.11,15.88,1.74,0.13
16018,12.36,10.23,12.2,11.74
16024,15.89,11.01,12.25,8.01
16025,4.34,4.11,0.54,11.17
16026,30.5,44.28,47.97,63.27
16027,10.33,23.13,19.68,17.68
16028,40.22,35.35,25.49,25.63
16029,inf,inf,inf,inf
16031,inf,inf,inf,inf
16032,19.84,46.72,39.61,38.09
16037,inf,inf,inf,inf
16038,52.48,61.18,38.13,38.67
16039,13.83,8.36,17.07,19.2
16041,7.64,11.48,6.87,12.7
16043,6.64,10.38,8.05,12.71
