“úŽž,ŒŽ,‹x“ú,•½“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-09-14 16:00:00,9,0,1,30,55,0.20089285714285715
2022-09-14 17:00:00,9,0,1,28,16,0.026785714285714288
2022-09-15 09:00:00,9,0,1,24,3,0.013392857142857144
2022-09-15 10:00:00,9,0,1,24,9,0.004464285714285715
2022-09-15 11:00:00,9,0,1,26,6,0.00892857142857143
2022-09-15 12:00:00,9,0,1,27,18,0.026785714285714288
2022-09-15 13:00:00,9,0,1,28,60,0.20089285714285715
2022-09-15 14:00:00,9,0,1,28,60,0.20089285714285715
2022-09-15 15:00:00,9,0,1,28,60,0.20089285714285715
2022-09-15 16:00:00,9,0,1,27,60,0.20089285714285715
2022-09-15 17:00:00,9,0,1,25,8,0.004464285714285715
2022-09-16 10:00:00,9,0,1,31,43,0.12946428571428573
2022-09-16 12:00:00,9,0,1,34,56,0.25446428571428575
2022-09-16 13:00:00,9,0,1,32,18,0.022321428571428572
2022-09-16 14:00:00,9,0,1,32,56,0.17410714285714288
2022-09-16 16:00:00,9,0,1,30,56,0.17857142857142858
2022-09-19 08:00:00,9,1,0,31,56,0.38839285714285715
2022-09-19 10:00:00,9,1,0,30,56,0.3392857142857143
2022-09-19 12:00:00,9,1,0,28,56,0.21875000000000003
2022-09-19 14:00:00,9,1,0,31,56,0.23214285714285718
2022-09-19 16:00:00,9,1,0,30,56,0.22767857142857142
2022-09-20 08:00:00,9,0,1,29,56,0.2410714285714286
2022-09-20 09:00:00,9,0,1,31,60,0.4330357142857143
2022-09-20 10:00:00,9,0,1,24,41,0.1517857142857143
2022-09-20 11:00:00,9,0,1,23,6,0.004464285714285715
2022-09-20 12:00:00,9,0,1,22,8,0.01785714285714286
2022-09-20 13:00:00,9,0,1,21,4,0.00892857142857143
2022-09-26 12:00:00,9,0,1,31,55,0.18303571428571427
2022-09-26 14:00:00,9,0,1,31,55,0.18750000000000003
2022-09-26 16:00:00,9,0,1,29,55,0.18750000000000003
2022-09-27 10:00:00,9,0,1,27,14,0.044642857142857144
2022-09-27 11:00:00,9,0,1,31,60,0.20089285714285715
2022-09-27 12:00:00,9,0,1,32,60,0.20089285714285715
2022-09-27 13:00:00,9,0,1,29,60,0.25446428571428575
2022-09-27 14:00:00,9,0,1,29,60,0.2098214285714286
