,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2021-12-22,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.23,0.34,0.27,0.27,0.27,0.27,0.27,0.27,0.31,0.27,0.38,0.31,0.27,0.34,0.15,0.19,0.11
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.27,0.42,0.34,0.31,0.31,0.27,0.23,0.23,0.23,0.27,0.31,0.31,0.23,0.23,0.19,0.15,0.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.23,0.27,0.34,0.27,0.27,0.23,0.27,0.23,0.23,0.27,0.27,0.23,0.27,0.15,0.11,0.08
2021-12-25,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2021-12-26,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.11,0.11,0.23,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.57,0.42,0.42,0.38,0.42,0.42,0.38,0.42,0.46,0.46,0.5,0.5,0.42,0.27,0.19,0.11
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.31,0.46,0.38,0.38,0.42,0.42,0.31,0.38,0.38,0.42,0.42,0.34,0.31,0.19,0.0,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.27,0.34,0.23,0.11,0.15,0.11,0.0,0.08,0.0,0.11,0.0,0.0
2021-12-30,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.19,0.15,0.11,0.08,0.15,0.11,0.04,0.11,0.04,0.0,0.04,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.27,0.0,0.0,0.04,0.23,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.27,0.11,0.19,0.23,0.23,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.38,0.61,0.54,0.5,0.46,0.5,0.54,0.5,0.5,0.54,0.5,0.54,0.54,0.5,0.23,0.0,0.0
2022-01-05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.5,0.57,0.57,0.5,0.46,0.5,0.46,0.42,0.42,0.5,0.54,0.54,0.54,0.5,0.38,0.19,0.11
2022-01-06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.42,0.69,0.69,0.61,0.61,0.61,0.61,0.8,0.73,0.69,0.84,0.61,0.69,0.65,0.57,0.27,0.11
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.34,0.61,0.61,0.5,0.46,0.54,0.46,0.34,0.38,0.46,0.5,0.54,0.5,0.46,0.27,0.11,0.11
2022-01-08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.31,0.19,0.15,0.11,0.27,0.19,0.15,0.23,0.15,0.23,0.15,0.19,0.0,0.0
2022-01-09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.27,0.23,0.19,0.15,0.15,0.15,0.19,0.19,0.11,0.11,0.04,0.0,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.23,0.15,0.31,0.19,0.11,0.15,0.11,0.15,0.0,0.0,0.0,0.0,0.04,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.34,0.61,0.57,0.61,0.61,0.5,0.46,0.5,0.5,0.5,0.46,0.5,0.38,0.38,0.27,0.19,0.08
2022-01-12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.5,0.42,0.38,0.34,0.38,0.38,0.34,0.38,0.38,0.46,0.46,0.46,0.42,0.27,0.23,0.11
2022-01-13,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.42,0.57,0.46,0.38,0.38,0.38,0.34,0.27,0.31,0.31,0.38,0.42,0.38,0.42,0.27,0.19,0.11
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.34,0.31,0.23,0.23,0.23,0.15,0.23,0.27,0.54,0.5,0.46,0.46,0.42,0.23,0.19,0.15
2022-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.23,0.11,0.19,0.19,0.11,0.23,0.04,0.0,0.0,0.04,0.0,0.0,0.0
2022-01-16,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.34,0.42,0.42,0.42,0.38,0.38,0.31,0.27,0.27,0.04,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.34,0.57,0.5,0.46,0.38,0.38,0.34,0.34,0.34,0.38,0.42,0.38,0.46,0.38,0.27,0.04,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.19,0.34,0.5,0.42,0.34,0.42,0.31,0.31,0.31,0.38,0.46,0.5,0.42,0.42,0.31,0.23,0.11
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.27,0.42,0.38,0.38,0.38,0.38,0.34,0.38,0.38,0.34,0.42,0.38,0.34,0.23,0.19,0.04
2022-01-20,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.38,0.57,0.46,0.46,0.46,0.5,0.46,0.42,0.38,0.42,0.46,0.5,0.46,0.42,0.23,0.15,0.0
2022-01-21,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.38,0.42,0.38,0.38,0.34,0.31,0.31,0.31,0.31,0.38,0.42,0.42,0.5,0.46,0.34,0.15,0.15
2022-01-22,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.19,0.23,0.23,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2022-01-23,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.5,0.46,0.42,0.42,0.38,0.34,0.19,0.04,0.0,0.0,0.0,0.0,0.0
2022-01-24,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.34,0.61,0.5,0.46,0.46,0.46,0.42,0.38,0.38,0.38,0.42,0.42,0.42,0.42,0.23,0.15,0.11
2022-01-25,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.54,0.46,0.42,0.38,0.46,0.42,0.42,0.42,0.42,0.38,0.42,0.42,0.34,0.23,0.15,0.08
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.57,0.5,0.5,0.46,0.42,0.46,0.34,0.31,0.31,0.34,0.38,0.38,0.38,0.23,0.19,0.04
2022-01-27,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.23,0.5,0.34,0.38,0.34,0.34,0.31,0.23,0.31,0.34,0.34,0.34,0.42,0.31,0.27,0.19,0.08
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.34,0.5,0.46,0.42,0.38,0.34,0.31,0.31,0.31,0.31,0.34,0.34,0.34,0.34,0.23,0.23,0.08
2022-01-29,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.15,0.15,0.15,0.15,0.04,0.0,0.0,0.0
2022-01-30,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.11,0.19,0.08,0.11,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.34,0.54,0.5,0.42,0.42,0.38,0.31,0.31,0.31,0.38,0.34,0.42,0.42,0.38,0.19,0.19,0.11
2022-02-01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.34,0.54,0.42,0.38,0.27,0.38,0.42,0.34,0.31,0.34,0.34,0.38,0.34,0.38,0.23,0.19,0.15
2022-02-02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.27,0.46,0.34,0.27,0.27,0.23,0.27,0.31,0.27,0.34,0.38,0.34,0.34,0.31,0.23,0.11,0.11
2022-02-03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.31,0.34,0.34,0.38,0.34,0.31,0.31,0.27,0.31,0.34,0.38,0.31,0.31,0.23,0.19,0.04
2022-02-04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.34,0.57,0.46,0.42,0.42,0.38,0.34,0.38,0.34,0.34,0.38,0.38,0.34,0.38,0.23,0.19,0.11
2022-02-05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.27,0.31,0.27,0.31,0.31,0.31,0.34,0.04,0.0,0.0,0.0,0.0,0.0
2022-02-06,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.15,0.15,0.15,0.15,0.11,0.04,0.04,0.19,0.04,0.15,0.15,0.11
2022-02-07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.42,0.61,0.54,0.5,0.5,0.5,0.42,0.42,0.42,0.42,0.5,0.38,0.38,0.38,0.27,0.19,0.08
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.34,0.61,0.57,0.54,0.42,0.5,0.46,0.38,0.34,0.42,0.42,0.42,0.38,0.42,0.19,0.11,0.08
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.34,0.54,0.38,0.34,0.27,0.31,0.31,0.23,0.27,0.34,0.31,0.34,0.38,0.31,0.15,0.11,0.08
2022-02-10,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.65,0.69,0.65,0.69,0.84,0.65,0.77,0.69,0.73,0.61,0.77,0.54,0.65,0.27,0.23,0.19
2022-02-11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.34,0.38,0.42,0.34,0.31,0.31,0.31,0.31,0.31,0.0,0.0,0.04,0.0,0.0,0.0
2022-02-12,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.34,0.34,0.34,0.31,0.31,0.31,0.31,0.23,0.23,0.04,0.0,0.0,0.0,0.0,0.0
2022-02-13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.46,0.5,0.42,0.42,0.38,0.34,0.04,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.38,0.88,0.69,0.61,0.57,0.65,0.54,0.54,0.46,0.42,0.46,0.46,0.46,0.46,0.19,0.04,0.11
2022-02-15,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.34,0.57,0.54,0.46,0.42,0.38,0.38,0.34,0.27,0.38,0.34,0.34,0.42,0.34,0.19,0.19,0.11
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.34,0.42,0.38,0.38,0.34,0.42,0.38,0.42,0.38,0.34,0.38,0.38,0.38,0.15,0.0,0.04
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.57,0.42,0.31,0.38,0.42,0.42,0.42,0.38,0.38,0.46,0.46,0.42,0.38,0.23,0.04,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.34,0.5,0.38,0.38,0.31,0.27,0.31,0.27,0.34,0.34,0.34,0.34,0.38,0.34,0.15,0.04,0.11
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.08,0.15,0.27,0.23,0.0,0.11,0.0,0.0,0.0,0.04
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.27,0.19,0.23,0.15,0.34,0.31,0.27,0.31,0.04,0.0,0.0,0.0,0.0,0.0
2022-02-21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.65,0.54,0.5,0.46,0.46,0.38,0.38,0.5,0.5,0.5,0.57,0.5,0.42,0.19,0.08,0.11
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.34,0.61,0.5,0.38,0.38,0.34,0.38,0.34,0.34,0.34,0.38,0.46,0.42,0.38,0.19,0.0,0.0
2022-02-23,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.34,0.23,0.19,0.23,0.15,0.15,0.19,0.15,0.08,0.19,0.04,0.0,0.0,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.34,0.61,0.54,0.46,0.38,0.46,0.38,0.31,0.31,0.42,0.42,0.46,0.46,0.46,0.19,0.0,0.08
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.31,0.46,0.34,0.31,0.31,0.31,0.27,0.31,0.31,0.31,0.34,0.34,0.34,0.19,0.04,0.11
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.08,0.11,0.15,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.34,0.5,0.38,0.27,0.31,0.27,0.27,0.27,0.34,0.31,0.31,0.34,0.27,0.23,0.15,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.31,0.42,0.31,0.31,0.27,0.27,0.23,0.23,0.27,0.23,0.23,0.27,0.27,0.19,0.15,0.15,0.04
2022-03-02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.31,0.27,0.23,0.27,0.23,0.27,0.23,0.19,0.23,0.23,0.27,0.23,0.23,0.11,0.11,0.04
2022-03-03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.15,0.15,0.11,0.15,0.11,0.19,0.11,0.15,0.15,0.15,0.19,0.15,0.15,0.15,0.19,0.08
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.27,0.42,0.34,0.27,0.27,0.27,0.27,0.23,0.27,0.27,0.31,0.23,0.23,0.27,0.15,0.15,0.08
2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2022-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.46,0.38,0.34,0.31,0.34,0.31,0.27,0.27,0.27,0.31,0.31,0.27,0.31,0.19,0.11,0.0
2022-03-08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.34,0.46,0.42,0.38,0.42,0.42,0.42,0.38,0.38,0.34,0.38,0.34,0.38,0.34,0.23,0.08,0.0
2022-03-09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.27,0.15,0.23,0.19,0.23,0.23,0.27,0.23,0.15,0.19,0.19,0.19,0.19,0.19,0.04,0.0
2022-03-10,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.34,0.42,0.34,0.27,0.31,0.27,0.27,0.27,0.23,0.27,0.27,0.27,0.27,0.23,0.11,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.27,0.34,0.27,0.27,0.27,0.23,0.23,0.19,0.19,0.19,0.23,0.23,0.19,0.23,0.08,0.0,0.0
2022-03-12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.11,0.15,0.15,0.11,0.08,0.11,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.04
2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0
2022-03-14,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.11,0.19,0.08,0.04,0.0,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.11,0.11,0.15,0.11,0.04,0.08,0.04,0.0,0.04,0.0,0.04,0.08,0.0,0.0,0.08,0.04,0.04
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.15,0.08,0.11,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.04,0.15,0.0
2022-03-18,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.34,0.34,0.34,0.31,0.34,0.34,0.34,0.34,0.38,0.31,0.31,0.31,0.23,0.15,0.0,0.0
2022-03-19,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.11,0.15,0.11,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.34,0.27,0.23,0.27,0.23,0.23,0.23,0.23,0.04,0.0,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.27,0.42,0.38,0.31,0.34,0.42,0.46,0.42,0.38,0.42,0.31,0.34,0.31,0.31,0.11,0.08,0.11
2022-03-23,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.23,0.38,0.15,0.19,0.34,0.34,0.31,0.31,0.31,0.31,0.34,0.34,0.34,0.31,0.19,0.0,0.0
2022-03-24,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.34,0.46,0.34,0.31,0.23,0.23,0.27,0.23,0.23,0.23,0.27,0.23,0.19,0.15,0.08,0.11,0.08
2022-03-25,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.23,0.31,0.15,0.19,0.11,0.11,0.11,0.08,0.11,0.11,0.15,0.15,0.15,0.11,0.08,0.11,0.04
2022-03-26,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.15,0.11,0.11,0.11,0.08,0.15,0.11,0.11,0.15,0.15,0.19,0.0,0.04,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.11,0.15,0.11,0.23,0.23,0.27,0.27,0.23,0.23,0.23,0.27,0.23,0.19,0.08,0.0,0.0
2022-03-30,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.23,0.31,0.15,0.19,0.08,0.08,0.04,0.08,0.08,0.08,0.04,0.15,0.11,0.08,0.04,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.11,0.15,0.04,0.04,0.0
