日時,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間
2018/4/1,2018,4,1,6,0,0,0,0,0,0,1,0,1.220833333,64.375,11.63333333,0.873333333,17.10416667,22.7,11.9,0,9.1
2018/4/2,2018,4,2,0,1,0,0,0,0,0,0,1,1.270833333,69.70833333,13.72916667,0.827916667,19.225,26.3,13.8,0,10.2
2018/4/3,2018,4,3,1,0,1,0,0,0,0,0,1,1.154166667,74,15.09583333,0.822083333,19.74166667,24.5,15.3,0,8.3
2018/4/4,2018,4,4,2,0,0,1,0,0,0,0,1,1.570833333,68.58333333,15.60833333,0.907916667,21.48333333,26.3,15.6,0,10.7
2018/4/5,2018,4,5,3,0,0,0,1,0,0,0,1,1.620833333,69.95833333,10.69583333,0.35125,14.25833333,16.1,13.3,0,0.8
2018/4/6,2018,4,6,4,0,0,0,0,1,0,0,1,2.429166667,82.33333333,16.54583333,0.577083333,18.45416667,22.6,12.4,0,3.1
2018/4/7,2018,4,7,5,0,0,0,0,0,1,0,0,2.995833333,63.75,12.3375,0.38,17.40833333,24.8,11,1,3
2018/4/8,2018,4,8,6,0,0,0,0,0,0,1,0,1.416666667,42.5,5.758333333,0.8425,13.99166667,19.4,9.9,0,9.5
2018/4/9,2018,4,9,0,1,0,0,0,0,0,0,1,2.2875,42.70833333,6.591666667,1.009166667,14.59166667,20.6,7.9,0,11.4
2018/4/10,2018,4,10,1,0,1,0,0,0,0,0,1,1.358333333,50.125,7.833333333,1.027916667,15.0875,20.6,10,0,10
2018/4/11,2018,4,11,2,0,0,1,0,0,0,0,1,2.408333333,65.08333333,12.85,0.696666667,17.8,21.4,13.2,0,6
2018/4/12,2018,4,12,3,0,0,0,1,0,0,0,1,1.6375,59.95833333,13.07916667,0.846666667,20.21666667,26.5,15.5,0,9.7
2018/4/13,2018,4,13,4,0,0,0,0,1,0,0,1,2.85,33.5,5.7625,1.05125,16.4625,20.4,12.9,0,11.8
2018/4/14,2018,4,14,5,0,0,0,0,0,1,0,0,1.875,66.66666667,11.6,0.3675,16.25833333,19.9,12.9,0,1.2
2018/4/15,2018,4,15,6,0,0,0,0,0,0,1,0,2.491666667,75.66666667,15.96666667,0.26375,18.10416667,22.1,13.5,11.5,0.4
2018/4/16,2018,4,16,0,1,0,0,0,0,0,0,1,2.4625,47.45833333,7.870833333,0.719583333,15.65,19.7,12.1,0,0.9
2018/4/17,2018,4,17,1,0,1,0,0,0,0,0,1,1.404166667,79.25,11.5875,0.184166667,13.28333333,15,11.9,1,0
2018/4/18,2018,4,18,2,0,0,1,0,0,0,0,1,1.65,94.45833333,13.88333333,0.27375,13.60833333,16.5,12.3,16.5,2.6
2018/4/19,2018,4,19,3,0,0,0,1,0,0,0,1,1.025,77.83333333,13.85416667,0.955833333,17.29583333,22.3,12.4,0,8.4
2018/4/20,2018,4,20,4,0,0,0,0,1,0,0,1,1.654166667,61.04166667,12.16666667,1.047916667,20.23333333,26.4,14.1,0,12
2018/4/21,2018,4,21,5,0,0,0,0,0,1,0,0,0.920833333,64.41666667,13.82083333,1.075,21.36666667,26.3,15.6,0,12.3
2018/4/22,2018,4,22,6,0,0,0,0,0,0,1,0,0.758333333,66.75,15.29166667,1.0625,23.53333333,29.6,17.3,0,12.1
2018/4/23,2018,4,23,0,1,0,0,0,0,0,0,1,1.425,79.95833333,15.05833333,0.257083333,17.5,19.7,15.9,0,0
2018/4/24,2018,4,24,1,0,1,0,0,0,0,0,1,0.829166667,83.5,16.97083333,0.282916667,18.925,22.2,16,0,0.1
2018/4/25,2018,4,25,2,0,0,1,0,0,0,0,1,1.241666667,95.08333333,20.91666667,0.355,19.9,22.2,17.5,51.5,2.9
2018/4/26,2018,4,26,3,0,0,0,1,0,0,0,1,3.2625,55.83333333,11.64583333,1.08125,19.84166667,25.5,15.7,0,9.8
2018/4/27,2018,4,27,4,0,0,0,0,1,0,0,1,1.108333333,70.75,14.975,0.565416667,20.02916667,23.4,16.8,0,2.7
2018/4/28,2018,4,28,5,0,0,0,0,0,1,0,0,2.3625,49.83333333,11.28333333,1.137916667,21.4125,28.4,16,0,12.4
2018/4/29,2018,4,29,6,0,0,0,0,0,0,1,0,1.508333333,66.45833333,15.3375,1.090416667,21.3625,26.6,16.1,0,12
2018/4/30,2018,4,30,0,1,0,0,0,0,0,0,0,1.4625,64.79166667,15.90833333,0.950416667,22.10833333,26.4,18,0,8.9
2018/5/1,2018,5,1,1,0,1,0,0,0,0,0,1,1.341666667,59.04166667,14.95833333,1.072083333,24.34583333,31.2,18.4,0,12.3
2018/5/2,2018,5,2,2,0,0,1,0,0,0,0,1,1.0625,78.16666667,18.37916667,0.6125,22.2875,26.6,18.5,1,2.7
2018/5/3,2018,5,3,3,0,0,0,1,0,0,0,0,2.3,78.5,20.48333333,0.524583333,22.70416667,27.5,17.2,12.5,2.9
2018/5/4,2018,5,4,4,0,0,0,0,1,0,0,0,1.6875,55,10.7875,1.130416667,19.0375,25.1,15.2,0,7.2
2018/5/5,2018,5,5,5,0,0,0,0,0,1,0,0,1.15,53.5,10.72083333,1.1475,20.08333333,23.7,14.2,0,12.6
2018/5/6,2018,5,6,6,0,0,0,0,0,0,1,0,1.808333333,54.54166667,13.20833333,1.036666667,22.7625,28.4,17.1,0,9.4
2018/5/7,2018,5,7,0,1,0,0,0,0,0,0,1,1.854166667,82.125,16.89166667,0.329583333,19.02916667,22.9,14.8,23,0.9
2018/5/8,2018,5,8,1,0,1,0,0,0,0,0,1,1.7125,91.66666667,13.69166667,0.102083333,13.54583333,14.8,12.3,8,0
2018/5/9,2018,5,9,2,0,0,1,0,0,0,0,1,2.608333333,91.04166667,12.73333333,0.275416667,12.3625,14.4,10.4,31.5,0
2018/5/10,2018,5,10,3,0,0,0,1,0,0,0,1,0.741666667,84.5,12.00416667,0.411666667,13.07083333,15.5,11.7,5,2.9
2018/5/11,2018,5,11,4,0,0,0,0,1,0,0,1,1.379166667,63.45833333,11.6375,1.11375,17.37083333,22.6,10.5,0,11.9
2018/5/12,2018,5,12,5,0,0,0,0,0,1,0,0,0.754166667,72.91666667,15.42083333,0.952083333,21.05416667,26.5,14.7,0,9.2
2018/5/13,2018,5,13,6,0,0,0,0,0,0,1,0,1.2375,83.54166667,17.10833333,0.275833333,18.56666667,23.1,14.9,40.5,0.2
2018/5/14,2018,5,14,0,1,0,0,0,0,0,0,1,2.395833333,66.29166667,15.51041667,1.147916667,22.20416667,28.7,15.8,0,10.4
2018/5/15,2018,5,15,1,0,1,0,0,0,0,0,1,1.2625,56.375,14.6,1.142916667,24.25,30.7,18.1,0,12.5
2018/5/16,2018,5,16,2,0,0,1,0,0,0,0,1,1.266666667,59.16666667,16.94583333,1.085833333,24.80416667,29.4,20.5,0,11.6
2018/5/17,2018,5,17,3,0,0,0,1,0,0,0,1,1.045833333,69.91666667,20.78333333,0.814583333,25.7375,29.6,22,0,5.9
2018/5/18,2018,5,18,4,0,0,0,0,1,0,0,1,1.008333333,81.79166667,23.36666667,1.00875,26.00416667,29.6,23.1,0,7.7
2018/5/19,2018,5,19,5,0,0,0,0,0,1,0,0,2.733333333,70.95833333,18.97916667,0.567083333,23.07916667,28.6,16,0,3.3
2018/5/20,2018,5,20,6,0,0,0,0,0,0,1,0,2.2625,50.33333333,9.5,1.165416667,18.66666667,22.5,14.4,0,12.4
2018/5/21,2018,5,21,0,1,0,0,0,0,0,0,1,0.925,48.41666667,10.78333333,1.11625,22.90416667,29.7,17,0,10.5
2018/5/22,2018,5,22,1,0,1,0,0,0,0,0,1,1.1875,54.79166667,13.10833333,1.194583333,23.24583333,29.2,17.9,0,13.2
2018/5/23,2018,5,23,2,0,0,1,0,0,0,0,1,0.595833333,83.45833333,17.85,0.377916667,20.04166667,23.1,17.5,4,0.4
2018/5/24,2018,5,24,3,0,0,0,1,0,0,0,1,1.3375,82.16666667,19.6,0.87625,21.90416667,26.1,16.2,3.5,8.6
2018/5/25,2018,5,25,4,0,0,0,0,1,0,0,1,1.133333333,72.83333333,19.8625,0.904583333,23.98333333,26.7,19.9,0,9.9
2018/5/26,2018,5,26,5,0,0,0,0,0,1,0,0,1.429166667,63.375,16.07916667,0.671666667,22.64583333,26.1,19.4,0,2.5
2018/5/27,2018,5,27,6,0,0,0,0,0,0,1,0,0.933333333,71.70833333,17.9625,1.10875,23.4,28.3,18.5,0,12.4
2018/5/28,2018,5,28,0,1,0,0,0,0,0,0,1,1.004166667,76.5,19.5375,0.421666667,22.64166667,26.3,20.2,0,0.8
2018/5/29,2018,5,29,1,0,1,0,0,0,0,0,1,1.129166667,72.41666667,20.09166667,0.76,24.05833333,28.3,21.1,0,3.3
2018/5/30,2018,5,30,2,0,0,1,0,0,0,0,1,0.816666667,85.16666667,21.3375,0.405,21.73333333,25.5,18.3,12,0.1
2018/5/31,2018,5,31,3,0,0,0,1,0,0,0,1,1.0125,87.95833333,19.85833333,0.337083333,20.49166667,23.1,17.6,0,1.7
2018/6/1,2018,6,1,4,0,0,0,0,1,0,0,1,2.0125,57.25,14.525,1.065833333,23.4125,28.9,18,0,10
2018/6/2,2018,6,2,5,0,0,0,0,0,1,0,0,0.795833333,64.41666667,16.73333333,1.069583333,24.14166667,30.6,20.4,0,10
2018/6/3,2018,6,3,6,0,0,0,0,0,0,1,0,0.858333333,68.20833333,17.77083333,1.044166667,24.98333333,30.8,20.3,0,12.3
2018/6/4,2018,6,4,0,1,0,0,0,0,0,0,1,0.720833333,64.20833333,17.8,1.2375,25.9625,31.5,21.2,0,12.9
2018/6/5,2018,6,5,1,0,1,0,0,0,0,0,1,1.020833333,69.04166667,18.91666667,0.788333333,25.55,30.7,20.9,0,7.4
2018/6/6,2018,6,6,2,0,0,1,0,0,0,0,1,0.666666667,91.29166667,21.81666667,0.253333333,23.07083333,27.6,20.2,11.5,0
2018/6/7,2018,6,7,3,0,0,0,1,0,0,0,1,1.033333333,81.75,21.35416667,0.94875,23.80833333,27.9,19.9,2,9.3
2018/6/8,2018,6,8,4,0,0,0,0,1,0,0,1,1.304166667,78.75,22.76666667,0.88875,25.03333333,28.7,21,1,8.6
2018/6/9,2018,6,9,5,0,0,0,0,0,1,0,0,1.083333333,75.04166667,23.97916667,0.965,28.225,34.4,22.7,2,8.3
2018/6/10,2018,6,10,6,0,0,0,0,0,0,1,0,1.791666667,90.125,21.1375,0.087083333,20.50833333,22.8,18.5,12,0
2018/6/11,2018,6,11,0,1,0,0,0,0,0,0,1,2.725,99.5,21.75833333,0.13,19.425,20.4,17.7,31,0
2018/6/12,2018,6,12,1,0,1,0,0,0,0,0,1,0.779166667,90.45833333,21.79166667,0.497083333,22.79583333,27.8,19.9,1,0.6
2018/6/13,2018,6,13,2,0,0,1,0,0,0,0,1,1.1625,78.41666667,19.86666667,0.883333333,21.59583333,28.4,0,0,4.3
2018/6/14,2018,6,14,3,0,0,0,1,0,0,0,1,1.270833333,71,17.32083333,0.625833333,21.52083333,24.8,19.4,0,0.1
2018/6/15,2018,6,15,4,0,0,0,0,1,0,0,1,1.5375,92.04166667,18.71666667,0.117083333,18.14166667,20.8,16,12.5,0
2018/6/16,2018,6,16,5,0,0,0,0,0,1,0,0,1.329166667,86.54166667,15.5375,0.285,16.40416667,18.6,14.7,1.5,0
2018/6/17,2018,6,17,6,0,0,0,0,0,0,1,0,0.620833333,77.08333333,16.4375,0.582083333,19.4375,22.5,16,0,0.4
2018/6/18,2018,6,18,0,1,0,0,0,0,0,0,1,1,92.29166667,20.72083333,0.173333333,19.66666667,20.9,18.4,0.5,0
2018/6/19,2018,6,19,1,0,1,0,0,0,0,0,1,1.35,77.91666667,20.89583333,0.974166667,23.64583333,28.4,18.2,0,6.6
2018/6/20,2018,6,20,2,0,0,1,0,0,0,0,1,0.85,97.5,24.04583333,0.155,21.21666667,22.3,19.7,20,0
2018/6/21,2018,6,21,3,0,0,0,1,0,0,0,1,0.729166667,95.33333333,23.87083333,0.336666667,22.1375,24.4,19.4,2,0.1
2018/6/22,2018,6,22,4,0,0,0,0,1,0,0,1,0.975,78.95454545,22.52916667,0.955416667,25.30416667,30,20.7,0,12
2018/6/23,2018,6,23,5,0,0,0,0,0,1,0,0,0.7625,94.58333333,23.06666667,0.200416667,21.78333333,24.2,19.4,15,0
2018/6/24,2018,6,24,6,0,0,0,0,0,0,1,0,0.95,91.33333333,22.89583333,0.575416667,22.675,26.9,19.5,1,4.5
2018/6/25,2018,6,25,0,1,0,0,0,0,0,0,1,0.958333333,71.75,23.1,1.152916667,28.61666667,35.4,21.8,0,12.9
2018/6/26,2018,6,26,1,0,1,0,0,0,0,0,1,1.583333333,75.25,24.66666667,1.06,27.46666667,32.8,23.4,0,10.5
2018/6/27,2018,6,27,2,0,0,1,0,0,0,0,1,2.95,70.79166667,26.09166667,0.969583333,28.04583333,31.8,25.3,0,3.2
2018/6/28,2018,6,28,3,0,0,0,1,0,0,0,1,2.695833333,77.125,28.00416667,0.72875,28.24583333,32.6,26.1,0,4.8
2018/6/29,2018,6,29,4,0,0,0,0,1,0,0,1,2.3875,72.375,27.50833333,1.182916667,28.95,32.6,25.7,0,12.8
2018/6/30,2018,6,30,5,0,0,0,0,0,1,0,0,2.216666667,73.75,28.4875,1.187916667,29.35416667,33.6,25.3,0,12.9
2018/7/1,2018,7,1,6,0,0,0,0,0,0,1,0,1.979166667,75.83333333,28.70416667,1.174583333,28.95,32,25.9,0,13.2
2018/7/2,2018,7,2,0,1,0,0,0,0,0,0,1,1.125,70.125,27.50416667,1.212916667,30.2,34.3,25.9,0,13.3
2018/7/3,2018,7,3,1,0,1,0,0,0,0,0,1,1.5,69.41666667,26.65,1.095416667,29.32083333,33.5,26.4,0,11.7
2018/7/4,2018,7,4,2,0,0,1,0,0,0,0,1,2.6625,74.54166667,27.4375,0.653333333,28.01666667,31.1,25.8,0,4.5
2018/7/5,2018,7,5,3,0,0,0,1,0,0,0,1,2.158333333,77.70833333,27.40833333,0.29,26.88333333,27.7,25.6,7,0
2018/7/6,2018,7,6,4,0,0,0,0,1,0,0,1,1.295833333,98.58333333,26.14166667,0.122083333,21.95,25.6,19.5,49.5,0
2018/7/7,2018,7,7,5,0,0,0,0,0,1,0,0,1.341666667,86.58333333,26.89583333,0.673333333,25.41666667,29.8,19.8,0.5,1.9
2018/7/8,2018,7,8,6,0,0,0,0,0,0,1,0,1.425,79.20833333,28.57916667,0.8775,28.45833333,32.8,24.8,0,7.6
2018/7/9,2018,7,9,0,1,0,0,0,0,0,0,1,1.075,85.5,30.80416667,0.759166667,28.81666667,32.1,26,0.5,8.5
2018/7/10,2018,7,10,1,0,1,0,0,0,0,0,1,1.3125,78.20833333,30.05833333,1.145416667,30.21666667,35,26.4,0,11.2
2018/7/11,2018,7,11,2,0,0,1,0,0,0,0,1,0.9625,75.125,29.77083333,0.765833333,31.55416667,37.5,27.6,0,8.2
2018/7/12,2018,7,12,3,0,0,0,1,0,0,0,1,1.070833333,83,29.04583333,0.617916667,27.5875,31,23.2,34.5,1.2
2018/7/13,2018,7,13,4,0,0,0,0,1,0,0,1,1.1,74.95833333,29.825,0.94875,31.00416667,37.3,25.9,0,9
2018/7/14,2018,7,14,5,0,0,0,0,0,1,0,0,1.158333333,69.54166667,29.25833333,0.921666667,32.4,37.9,28.3,0,10.1
2018/7/15,2018,7,15,6,0,0,0,0,0,0,1,0,1.245833333,78.16666667,32.15416667,1.098333333,31.35833333,35.6,28.3,0,10.4
2018/7/16,2018,7,16,0,1,0,0,0,0,0,0,0,0.916666667,77.41666667,32.51666667,1.00125,31.775,37.2,28,0,11.2
2018/7/17,2018,7,17,1,0,1,0,0,0,0,0,1,1.0375,77.79166667,32.69583333,1.025,31.62916667,37.1,28.3,0,9.6
2018/7/18,2018,7,18,2,0,0,1,0,0,0,0,1,1.054166667,75.08333333,32.53333333,1.027083333,32.26666667,38,28.3,0,10.8
2018/7/19,2018,7,19,3,0,0,0,1,0,0,0,1,1.05,77.45833333,32.425,1.121666667,31.3375,35.8,28.1,0,8.2
2018/7/20,2018,7,20,4,0,0,0,0,1,0,0,1,1.454166667,75.41666667,31.63333333,1.109583333,30.99583333,35.4,27.6,0,10.3
2018/7/21,2018,7,21,5,0,0,0,0,0,1,0,0,0.995833333,72.04166667,31.20833333,1.06875,32.20416667,37.9,28.2,0,11.6
2018/7/22,2018,7,22,6,0,0,0,0,0,0,1,0,0.720833333,73.04166667,32.47916667,0.890833333,33.52083333,38.1,29.2,0,9.1
2018/7/23,2018,7,23,0,1,0,0,0,0,0,0,1,1.429166667,59.83333333,28.2125,0.8875,34.38333333,40.4,30.3,0,10.8
2018/7/24,2018,7,24,1,0,1,0,0,0,0,0,1,1.266666667,74.66666667,31.22083333,0.901666667,31.55416667,35.8,27.6,3.5,8.2
2018/7/25,2018,7,25,2,0,0,1,0,0,0,0,1,1.154166667,82.20833333,31.07916667,0.537083333,29.72083333,33.1,27,0,3.9
2018/7/26,2018,7,26,3,0,0,0,1,0,0,0,1,1.2625,68,23.49166667,0.62,27.5125,29.6,25.6,0,2.6
2018/7/27,2018,7,27,4,0,0,0,0,1,0,0,1,1.6375,69.08333333,22.3375,0.5925,26.3875,29.4,24.1,0,4.8
2018/7/28,2018,7,28,5,0,0,0,0,0,1,0,0,2.9625,95,28.2875,0.229583333,24.3625,28.8,20.8,55,0
2018/7/29,2018,7,29,6,0,0,0,0,0,0,1,0,1.316666667,84.95833333,31.7625,0.810416667,28.77916667,32,25.7,12,6.3
2018/7/30,2018,7,30,0,1,0,0,0,0,0,0,1,1.020833333,81.70833333,30.5375,0.571666667,29.1875,32.1,26.5,0,3.2
2018/7/31,2018,7,31,1,0,1,0,0,0,0,0,1,0.816666667,79.16666667,30.0875,0.794583333,30.65,34.9,27,0,8.6
2018/8/1,2018,8,1,2,0,0,1,0,0,0,0,1,0.8125,73.66666667,30.93333333,1.068333333,32.4875,37.6,27.4,0,10.2
2018/8/2,2018,8,2,3,0,0,0,1,0,0,0,1,1.0125,70.25,31.15,0.9125,34.04583333,40,29.2,0,9.6
2018/8/3,2018,8,3,4,0,0,0,0,1,0,0,1,1.025,74.16666667,31.99166667,0.7075,32.74583333,38.4,29.3,5.5,8.1
2018/8/4,2018,8,4,5,0,0,0,0,0,1,0,0,1.079166667,71.5,29.82916667,1.014166667,31.48333333,35.7,28.4,0,10.3
2018/8/5,2018,8,5,6,0,0,0,0,0,0,1,0,1.066666667,77.29166667,33.25,1.00375,32.09583333,37.3,28,0,10
2018/8/6,2018,8,6,0,1,0,0,0,0,0,0,1,1.6,80.625,31.90416667,0.787083333,30.05833333,34.6,25.4,0,8
2018/8/7,2018,8,7,1,0,1,0,0,0,0,0,1,2.516666667,92.95833333,25.09166667,0.147916667,22.65416667,24.4,21.5,7.5,0
2018/8/8,2018,8,8,2,0,0,1,0,0,0,0,1,4.1875,94.625,27.61666667,0.225416667,23.94583333,25.3,22.3,17,0
2018/8/9,2018,8,9,3,0,0,0,1,0,0,0,1,2.420833333,86,31.025,0.374166667,28.00416667,32.1,23.9,4,3.6
2018/8/10,2018,8,10,4,0,0,0,0,1,0,0,1,1.054166667,76.375,31.9,0.966666667,31.11666667,37,27.8,0,9.2
2018/8/11,2018,8,11,5,0,0,0,0,0,1,0,0,0.854166667,84.41666667,33.1125,0.719583333,30.54583333,35.2,27.3,19.5,5.2
2018/8/12,2018,8,12,6,0,0,0,0,0,0,1,0,0.970833333,85.375,31.62916667,0.3975,28.8625,32,26.6,2.5,0.5
2018/8/13,2018,8,13,0,1,0,0,0,0,0,0,1,0.6625,90.625,33.20833333,0.5975,28.7625,34.4,25.4,14.5,4.3
2018/8/14,2018,8,14,1,0,1,0,0,0,0,0,1,1.1875,80.29166667,31.0625,0.98625,30.15416667,34.9,25.8,0,11.4
2018/8/15,2018,8,15,2,0,0,1,0,0,0,0,1,2.166666667,72.25,30.03333333,0.987916667,30.44166667,34.8,27.6,0,11.8
2018/8/16,2018,8,16,3,0,0,0,1,0,0,0,1,2.304166667,72.125,29.08333333,0.753333333,29.62083333,32.9,27.1,0,4.9
2018/8/17,2018,8,17,4,0,0,0,0,1,0,0,1,3.741666667,45.20833333,15.61666667,1.075416667,26.8625,30.6,22.6,0,11.4
2018/8/18,2018,8,18,5,0,0,0,0,0,1,0,0,1.1,56.08333333,15.41666667,1.039583333,24.54166667,29.9,19.8,0,11.6
2018/8/19,2018,8,19,6,0,0,0,0,0,0,1,0,0.658333333,66.08333333,18.64166667,0.90375,25.4375,29,20.7,0,8.9
2018/8/20,2018,8,20,0,1,0,0,0,0,0,0,1,0.7625,73.66666667,22.83333333,0.459166667,25.99166667,29.4,22.9,1.5,0
2018/8/21,2018,8,21,1,0,1,0,0,0,0,0,1,1.141666667,80.375,30.175,0.897916667,29.19166667,33.6,25.6,0,8.4
2018/8/22,2018,8,22,2,0,0,1,0,0,0,0,1,1.804166667,75.5,31.27916667,1.03625,30.55,35.2,27.1,0,12.2
2018/8/23,2018,8,23,3,0,0,0,1,0,0,0,1,1.6875,78.125,31.725,0.754583333,30.05833333,33.5,27.4,0,7.6
2018/8/24,2018,8,24,4,0,0,0,0,1,0,0,1,2.825,83.83333333,32.1125,0.482083333,28.45833333,30.3,26.3,17,5
2018/8/25,2018,8,25,5,0,0,0,0,0,1,0,0,1.804166667,70.29166667,31.37083333,1.021666667,32.25,36.6,28,0,10.9
2018/8/26,2018,8,26,6,0,0,0,0,0,0,1,0,0.7875,72.08333333,31.8125,0.990416667,33.29583333,38.5,28.9,0,11.6
2018/8/27,2018,8,27,0,1,0,0,0,0,0,0,1,1.1875,73.08333333,29.55,0.941666667,30.92916667,37,25.3,75,8
2018/8/28,2018,8,28,1,0,1,0,0,0,0,0,1,1.108333333,85.04166667,29.34583333,0.537916667,27.88333333,31.5,25.2,1.5,1.2
2018/8/29,2018,8,29,2,0,0,1,0,0,0,0,1,0.954166667,86.04166667,29.1625,0.24875,27.19166667,29.4,25.1,0,0.4
2018/8/30,2018,8,30,3,0,0,0,1,0,0,0,1,0.983333333,77.5,30.01666667,0.795833333,30.02083333,35.2,26.3,0,6.8
2018/8/31,2018,8,31,4,0,0,0,0,1,0,0,1,0.995833333,76.08333333,29.80833333,0.8825,30.24583333,35.9,26.5,2.5,9.1
2018/9/1,2018,9,1,5,0,0,0,0,0,1,0,0,1.375,86,28.825,0.400416667,26.94166667,31.8,21.9,18,1.1
2018/9/2,2018,9,2,6,0,0,0,0,0,0,1,0,1.045833333,95.08333333,25.22916667,0.1775,22.56666667,23.8,21.4,15.5,0
2018/9/3,2018,9,3,0,1,0,0,0,0,0,0,1,0.658333333,95.625,27.7875,0.250833333,24.6125,27.3,22.4,2.5,2
2018/9/4,2018,9,4,1,0,1,0,0,0,0,0,1,1.966666667,90.375,30.85,0.20375,26.75,28.7,24.2,14.5,0.1
2018/9/5,2018,9,5,2,0,0,1,0,0,0,0,1,2.4875,75.04166667,27.375,0.852083333,28.04583333,32.8,22.9,18.5,9.2
2018/9/6,2018,9,6,3,0,0,0,1,0,0,0,1,1.441666667,66.75,24.46666667,0.679583333,28.875,33.1,25.7,0,5.8
2018/9/7,2018,9,7,4,0,0,0,0,1,0,0,1,1.783333333,75.25,27.60416667,0.405,27.69166667,30.6,25.4,2,0.7
2018/9/8,2018,9,8,5,0,0,0,0,0,1,0,0,2.104166667,73.95833333,29.10416667,0.888333333,29.40416667,33.9,26.3,1,8
2018/9/9,2018,9,9,6,0,0,0,0,0,0,1,0,1.5625,75.54166667,28.7875,0.7875,28.69166667,32,26.2,1,9.1
2018/9/10,2018,9,10,0,1,0,0,0,0,0,0,1,1.1875,88.04166667,28.8875,0.570416667,26.4,30.7,22,23.5,2
2018/9/11,2018,9,11,1,0,1,0,0,0,0,0,1,1.633333333,82.33333333,20.99166667,0.31625,22.075,24.5,20.5,8,0.1
2018/9/12,2018,9,12,2,0,0,1,0,0,0,0,1,1.733333333,69.41666667,17.15833333,0.5125,21.875,25.1,19.1,0,3.3
2018/9/13,2018,9,13,3,0,0,0,1,0,0,0,1,0.995833333,76.58333333,20.69166667,0.604583333,23.59166667,26.9,19.2,0,4.4
2018/9/14,2018,9,14,4,0,0,0,0,1,0,0,1,0.991666667,93.20833333,24.50833333,0.30375,23.1375,26.2,21,6.5,0.4
2018/9/15,2018,9,15,5,0,0,0,0,0,1,0,0,0.645833333,99.54166667,24.05416667,0.172916667,21.77916667,22.9,21,12,0
2018/9/16,2018,9,16,6,0,0,0,0,0,0,1,0,0.654166667,88.91666667,24.94166667,0.601666667,24.22916667,27.8,21.1,0,2
2018/9/17,2018,9,17,0,1,0,0,0,0,0,0,0,0.808333333,85.83333333,26.28333333,0.662916667,26.3625,32,22.7,0,7.6
2018/9/18,2018,9,18,1,0,1,0,0,0,0,0,1,0.825,87.66666667,24.70416667,0.762916667,24.92916667,29,21.7,6,4.9
2018/9/19,2018,9,19,2,0,0,1,0,0,0,0,1,1.195833333,72.75,18.98333333,0.812916667,23.79166667,27.7,19.8,0,5.6
2018/9/20,2018,9,20,3,0,0,0,1,0,0,0,1,1.275,84.08333333,19.65,0.2075,21.0375,25.2,15.9,14.5,0
2018/9/21,2018,9,21,4,0,0,0,0,1,0,0,1,2.2,100,20.1125,0.094583333,17.85,19.4,15.9,26.5,0
2018/9/22,2018,9,22,5,0,0,0,0,0,1,0,0,0.366666667,94.75,23.9625,0.352916667,22.625,26.1,19.4,0,2.8
2018/9/23,2018,9,23,6,0,0,0,0,0,0,1,0,0.570833333,76.95833333,23.18333333,0.64375,25.3375,29.2,22.6,0,3.9
2018/9/24,2018,9,24,0,1,0,0,0,0,0,0,0,1.183333333,84.20833333,25.57916667,0.485,25.5375,28.5,22.8,0,2
2018/9/25,2018,9,25,1,0,1,0,0,0,0,0,1,1.229166667,94.66666667,24.27916667,0.13375,21.8125,25.1,19.3,31.5,0
2018/9/26,2018,9,26,2,0,0,1,0,0,0,0,1,1.995833333,96.125,19.58333333,0.149583333,17.91666667,19.7,16.1,25,0
2018/9/27,2018,9,27,3,0,0,0,1,0,0,0,1,1.65,98.66666667,17.87083333,0.1475,16.32083333,17.7,14.8,28,0.1
2018/9/28,2018,9,28,4,0,0,0,0,1,0,0,1,0.933333333,77.54166667,16.97916667,0.865416667,21.47916667,26.8,15.1,0,11
2018/9/29,2018,9,29,5,0,0,0,0,0,1,0,0,0.954166667,94.66666667,20.65833333,0.195416667,19.60833333,21.2,17.5,10,0
2018/9/30,2018,9,30,6,0,0,0,0,0,0,1,0,1.658333333,97.54166667,23.02916667,0.248333333,20.52083333,26.8,17.1,30,0.1
2018/10/1,2018,10,1,0,1,0,0,0,0,0,0,1,3.145833333,63.83333333,21.34583333,0.826666667,27.57916667,32.8,22.6,15.5,10.7
2018/10/2,2018,10,2,1,0,1,0,0,0,0,0,1,0.920833333,55.33333333,14.46666667,0.80375,23.75833333,28.7,19.1,0,10.4
2018/10/3,2018,10,3,2,0,0,1,0,0,0,0,1,0.808333333,77.29166667,19.06666667,0.316666667,22.00416667,24.9,19.5,0,1.8
2018/10/4,2018,10,4,3,0,0,0,1,0,0,0,1,0.9375,77.875,18.35,0.224583333,20.925,21.9,20,0,0
2018/10/5,2018,10,5,4,0,0,0,0,1,0,0,1,1.383333333,94.04166667,20.33333333,0.116666667,19.45,20.9,18.6,10.5,0
2018/10/6,2018,10,6,5,0,0,0,0,0,1,0,0,1.179166667,89.16666667,25.59583333,0.67,24.175,29.1,18.8,0.5,7.6
2018/10/7,2018,10,7,6,0,0,0,0,0,0,1,0,2.375,66,23.9125,0.77,28.57916667,34.4,24.8,0,9.9
