ì˙éû,ã§ópïî,êÍóLïî,çáåv,EHPK-1,EHPK-2,GHEX-1,GHEX-2,GHEX-3,GHEX-4,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6
2019/9/25,35,178,213,12,1,8,4,6,4,15,13,24,14,16,10,13,12,12,17,14,7,11
2019/9/26,28,177,205,12,1,7,1,4,3,15,12,24,13,16,11,13,15,17,16,14,7,4
2019/9/27,32,175,207,13,1,7,1,7,3,14,11,24,16,16,11,14,13,15,15,10,7,9
2019/9/28,15,136,151,10,2,1,1,0,1,16,11,24,4,12,10,13,10,14,10,2,2,8
2019/9/29,14,116,130,10,1,1,1,0,1,16,11,24,10,16,0,4,3,4,4,12,3,9
2019/9/30,43,168,211,13,1,11,6,9,3,16,11,24,16,16,7,13,12,12,16,10,11,4
2019/10/1,39,182,221,13,1,9,5,7,4,16,13,24,18,17,11,11,12,13,17,12,12,6
2019/10/2,36,165,201,11,1,8,5,7,4,14,9,24,12,16,9,11,11,13,15,12,9,10
2019/10/3,33,163,196,13,1,9,1,5,4,14,13,24,13,15,4,10,12,15,17,11,8,7
2019/10/4,40,169,209,13,1,8,6,8,4,15,12,24,13,17,9,10,12,13,16,11,9,8
2019/10/5,13,147,160,9,1,1,1,0,1,16,11,24,12,13,11,10,12,13,10,2,3,10
2019/10/6,11,87,98,5,2,2,1,0,1,14,9,24,2,10,0,0,2,4,4,11,2,5
2019/10/7,16,153,169,11,1,2,1,0,1,15,14,23,12,17,8,9,12,13,13,8,6,3
2019/10/8,22,154,176,12,1,5,1,1,2,13,11,24,8,17,9,9,11,12,16,13,5,6
2019/10/9,16,150,166,10,1,2,1,1,1,14,7,24,14,13,10,10,12,13,16,9,3,5
2019/10/10,15,156,171,11,1,1,1,0,1,15,13,24,13,15,7,9,12,14,16,9,3,6
2019/10/11,15,150,165,9,1,2,1,1,1,13,16,24,11,16,9,10,11,12,10,11,2,5
2019/10/12,8,52,60,3,2,1,1,0,1,4,3,24,2,4,0,0,3,5,3,2,2,0
2019/10/13,7,69,76,3,1,1,1,0,1,4,5,24,3,12,0,0,2,4,11,2,2,0
2019/10/14,8,98,106,3,1,2,1,0,1,13,3,24,3,4,9,5,11,12,5,3,2,4
2019/10/15,14,125,139,10,1,1,1,0,1,14,13,23,4,16,2,10,12,13,9,2,1,6
2019/10/16,10,105,115,5,1,2,1,0,1,10,9,24,4,10,2,10,11,13,7,2,2,1
2019/10/17,8,109,117,3,1,1,1,1,1,7,6,24,2,13,3,10,12,16,9,3,2,2
2019/10/18,8,104,112,4,1,1,1,0,1,11,6,24,3,12,0,10,11,13,9,2,2,1
2019/10/19,9,92,101,3,2,2,1,0,1,10,7,23,2,4,6,7,12,13,4,2,2,0
2019/10/20,7,78,85,3,1,1,1,0,1,13,10,23,3,7,0,0,2,4,8,2,2,4
2019/10/21,11,113,124,6,1,2,1,0,1,10,12,24,2,12,8,9,12,12,3,3,2,4
2019/10/22,8,62,70,3,1,1,1,1,1,10,3,24,3,9,0,0,2,4,3,2,2,0
2019/10/23,10,121,131,5,1,2,1,0,1,13,6,23,2,15,3,9,14,15,9,2,2,8
2019/10/24,8,99,107,4,1,1,1,0,1,9,5,24,3,12,0,9,11,13,7,2,2,2
2019/10/25,11,105,116,4,2,2,1,1,1,8,12,24,2,11,0,8,12,13,10,3,2,0
2019/10/26,7,98,105,3,1,1,1,0,1,13,4,24,3,4,7,9,10,13,7,2,2,0
2019/10/27,8,69,77,4,1,1,1,0,1,12,5,24,2,10,0,0,3,4,3,2,2,2
2019/10/28,9,99,108,4,1,2,1,0,1,10,5,23,3,11,0,9,12,14,3,2,2,5
2019/10/29,7,96,103,3,1,1,1,0,1,12,6,24,2,10,0,9,10,13,3,3,2,2
2019/10/30,10,93,103,4,1,2,1,1,1,6,4,23,3,8,4,9,11,12,5,2,2,4
2019/10/31,11,82,93,6,2,1,1,0,1,4,3,23,2,11,0,9,11,13,3,2,1,0
2019/11/1,9,91,100,4,1,2,1,0,1,4,4,24,2,11,0,9,12,14,3,3,2,3
2019/11/2,7,87,94,3,1,1,1,0,1,4,5,24,3,4,6,9,10,13,5,2,2,0
2019/11/3,8,61,69,4,1,1,1,0,1,8,3,24,2,7,0,0,2,4,7,2,2,0
2019/11/4,8,87,95,3,1,2,1,0,1,4,4,24,3,4,0,8,11,12,10,2,2,3
2019/11/5,8,95,103,3,1,1,1,1,1,7,3,24,2,6,0,9,11,13,2,3,6,9
2019/11/6,10,94,104,3,2,2,1,1,1,12,3,24,3,8,0,9,11,12,3,3,2,4
2019/11/7,7,89,96,3,1,1,1,0,1,9,4,24,2,6,0,9,13,13,3,2,3,1
2019/11/8,10,88,98,4,1,2,1,1,1,11,5,24,3,6,0,9,11,12,3,2,2,0
2019/11/9,7,93,100,3,1,1,1,0,1,8,5,24,2,4,9,8,9,11,3,2,8,0
2019/11/10,7,69,76,3,1,1,1,0,1,5,3,24,2,8,0,0,2,4,11,3,7,0
2019/11/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/11/12,10,78,88,5,1,1,1,1,1,4,3,24,2,5,0,9,11,13,3,2,2,0
2019/11/13,8,92,100,3,1,2,1,0,1,9,12,24,3,5,0,7,12,13,3,2,2,0
2019/11/14,8,79,87,3,1,1,1,1,1,6,3,24,2,4,0,6,12,13,3,3,3,0
2019/11/15,10,87,97,4,1,2,1,1,1,7,3,24,3,5,0,8,10,12,3,2,10,0
2019/11/16,8,86,94,3,2,1,1,0,1,5,10,24,2,4,0,0,11,12,3,2,13,0
2019/11/17,8,77,85,3,1,2,1,0,1,11,4,24,2,4,0,0,3,4,3,2,11,9
2019/11/18,8,92,100,3,1,1,1,1,1,8,12,24,3,5,0,9,10,13,3,2,2,1
2019/11/19,9,79,88,3,1,2,1,0,2,4,3,24,2,4,0,9,12,12,3,3,2,1
2019/11/20,8,95,103,4,1,1,1,0,1,12,7,24,3,5,0,7,11,12,3,2,8,1
2019/11/21,8,92,100,3,1,1,1,1,1,12,3,24,7,4,0,4,10,13,3,2,9,1
2019/11/22,28,111,139,5,2,10,1,1,9,12,8,24,12,5,0,0,11,12,3,7,16,1
2019/11/23,9,113,122,5,1,1,1,0,1,8,3,24,11,6,0,0,6,12,4,15,15,9
2019/11/24,10,80,90,4,1,2,1,0,2,11,7,24,11,4,1,1,4,6,3,2,5,1
2019/11/25,8,92,100,3,1,2,1,0,1,6,11,24,2,5,0,8,11,12,4,3,5,1
2019/11/26,31,88,119,7,1,10,1,1,11,7,3,24,12,4,0,0,11,12,3,2,9,1
2019/11/27,37,88,125,12,2,9,4,0,10,12,3,24,2,5,0,0,12,12,3,3,9,3
2019/11/28,36,95,131,12,1,10,1,1,11,13,5,23,8,4,0,0,12,13,3,2,11,1
2019/11/29,36,104,140,9,1,11,5,0,10,12,14,23,6,5,0,2,10,12,4,3,12,1
2019/11/30,18,93,111,10,1,2,2,1,2,6,12,22,9,5,0,0,11,12,4,2,9,1
2019/12/1,9,98,107,3,2,1,1,1,1,12,11,24,11,4,0,0,2,4,3,14,12,1
2019/12/2,43,114,157,13,1,11,6,1,11,10,8,24,8,6,0,0,11,12,3,8,12,12
2019/12/3,25,101,126,7,1,9,2,0,6,4,14,24,3,5,0,0,11,13,3,11,11,2
2019/12/4,36,115,151,11,1,10,2,1,11,13,15,24,2,6,0,2,10,13,4,10,11,5
2019/12/5,39,104,143,12,1,10,3,1,12,12,12,24,3,8,0,2,12,12,3,3,12,1
2019/12/6,47,125,172,19,2,9,5,1,11,12,16,24,11,7,0,0,11,13,3,9,12,7
2019/12/7,19,142,161,14,1,2,1,0,1,11,10,24,10,4,0,0,11,12,10,15,20,15
2019/12/8,8,100,108,3,1,1,1,1,1,12,3,23,3,14,0,0,2,4,4,19,13,3
2019/12/9,49,123,172,13,1,11,12,1,11,12,13,24,11,8,0,0,9,13,3,10,11,9
2019/12/10,39,102,141,13,2,9,3,1,11,7,14,24,7,4,0,0,10,12,4,4,12,4
2019/12/11,35,112,147,12,1,11,4,0,7,8,10,24,3,5,0,0,12,14,3,10,11,12
2019/12/12,23,100,123,8,1,7,2,1,4,13,6,24,3,4,0,0,12,16,7,5,9,1
2019/12/13,40,121,161,12,1,11,6,0,10,13,10,24,3,5,0,0,11,15,12,12,14,2
2019/12/14,19,105,124,11,2,1,2,1,2,9,3,24,11,5,0,0,10,12,3,12,14,2
2019/12/15,10,109,119,4,1,2,1,1,1,11,11,24,11,5,0,0,3,4,4,18,11,7
2019/12/16,39,104,143,13,1,11,4,0,10,8,11,23,9,5,0,0,10,12,3,9,12,2
2019/12/17,41,115,156,13,1,9,6,1,11,11,13,24,3,7,0,0,10,13,12,8,11,3
2019/12/18,35,104,139,10,1,10,3,1,10,12,12,24,3,6,0,0,11,13,3,6,10,4
2019/12/19,40,108,148,13,2,10,4,0,11,15,12,24,6,5,1,0,10,13,3,3,13,3
2019/12/20,39,102,141,13,1,11,2,1,11,8,13,24,2,5,0,0,11,12,4,9,11,3
2019/12/21,20,129,149,13,1,1,2,1,2,6,4,23,10,5,0,0,11,12,10,20,17,11
2019/12/22,10,117,127,5,1,2,1,0,1,12,10,19,3,5,0,0,2,4,12,23,13,14
2019/12/23,42,128,170,13,1,10,6,1,11,15,8,23,12,5,3,0,10,13,11,14,11,3
2019/12/24,19,126,145,13,2,2,1,0,1,12,15,24,11,4,0,0,10,12,7,8,12,11
2019/12/25,44,144,188,12,1,9,10,1,11,12,13,23,12,5,0,2,11,12,14,17,14,9
2019/12/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/27,40,132,172,12,1,10,5,1,11,13,10,24,13,5,0,0,11,13,6,16,12,9
2019/12/28,13,119,132,7,2,2,1,0,1,12,5,24,12,4,0,0,12,4,16,16,12,2
2019/12/29,9,78,87,3,1,2,1,1,1,5,4,22,3,5,0,0,2,4,4,13,12,4
2019/12/30,9,71,80,4,1,1,1,1,1,4,3,22,3,4,0,0,2,4,6,11,11,1
2019/12/31,9,64,73,3,1,2,1,0,2,4,3,22,2,5,0,0,3,4,4,6,10,1
2020/1/1,11,51,62,3,2,2,2,1,1,5,3,21,3,4,0,0,2,4,3,2,3,1
2020/1/2,9,52,61,4,1,1,1,1,1,4,3,21,3,5,0,0,2,5,3,2,2,2
2020/1/3,38,49,87,3,1,11,11,1,11,5,3,20,2,4,0,0,2,4,3,3,2,1
2020/1/4,16,129,145,11,1,2,1,0,1,15,15,23,3,14,0,0,3,4,15,12,12,13
2020/1/5,9,116,125,3,2,1,1,1,1,15,12,22,10,13,0,0,2,4,8,15,13,2
2020/1/6,45,145,190,13,1,10,10,1,10,8,11,22,14,14,9,0,4,5,15,17,14,12
2020/1/7,46,144,190,13,1,11,10,1,10,15,15,22,14,12,9,0,9,10,13,11,13,1
2020/1/8,48,157,205,13,1,11,11,0,12,15,13,22,13,10,9,0,9,11,13,18,13,11
2020/1/9,38,116,154,12,2,9,4,1,10,4,12,24,10,4,0,0,11,12,6,14,11,8
2020/1/10,41,125,166,12,1,11,5,1,11,10,17,24,10,5,0,0,11,12,15,11,9,1
2020/1/11,16,139,155,11,1,1,1,1,1,18,11,24,11,6,0,0,9,12,17,11,10,10
2020/1/12,9,106,115,3,1,2,1,0,2,12,10,24,2,5,0,0,2,4,5,19,13,10
2020/1/13,11,128,139,4,2,2,1,1,1,14,14,24,11,5,0,0,3,9,6,17,11,14
2020/1/14,39,130,169,11,1,10,6,1,10,8,14,24,11,4,3,0,9,12,14,11,12,8
2020/1/15,40,135,175,13,1,9,6,1,10,15,8,24,7,8,4,0,11,13,14,13,12,6
2020/1/16,41,121,162,13,1,11,6,0,10,13,14,24,11,6,0,0,10,12,13,4,11,3
2020/1/17,39,115,154,13,2,9,4,1,10,7,9,24,12,5,0,0,11,12,11,10,13,1
2020/1/18,16,152,168,9,1,2,2,1,1,13,14,23,9,5,2,0,9,12,13,20,16,16
2020/1/19,9,122,131,3,1,1,1,1,2,15,15,22,3,11,0,0,2,5,7,19,14,9
2020/1/20,40,123,163,13,1,10,5,0,11,11,12,24,11,9,4,0,9,11,8,12,10,2
2020/1/21,41,111,152,13,2,11,4,1,10,7,13,20,7,11,0,0,8,12,5,11,12,5
2020/1/22,46,142,188,13,1,11,10,1,10,13,16,24,12,15,6,0,9,12,4,11,9,11
2020/1/23,46,149,195,13,1,10,11,1,10,13,12,24,12,12,5,0,11,12,16,11,11,10
2020/1/24,38,111,149,12,1,9,4,1,11,6,5,24,7,4,1,0,10,14,6,12,12,10
2020/1/25,17,144,161,11,2,2,1,0,1,15,11,23,11,14,0,0,10,11,15,20,13,1
2020/1/26,13,140,153,7,1,2,1,1,1,14,15,24,12,10,0,0,2,5,13,20,12,13
2020/1/27,46,138,184,13,1,9,10,1,12,11,9,24,14,6,8,0,9,11,16,13,12,5
2020/1/28,48,147,195,13,1,11,12,1,10,11,11,24,12,9,6,7,11,12,13,17,13,1
2020/1/29,31,119,150,12,2,8,3,0,6,12,8,24,6,5,0,3,11,12,3,11,16,8
2020/1/30,31,118,149,13,1,8,2,1,6,13,13,24,6,4,0,4,10,12,4,3,12,13
2020/1/31,41,110,151,13,1,10,6,0,11,5,12,24,7,5,0,2,12,13,4,11,13,2
2020/2/1,16,122,138,10,1,2,1,1,1,16,12,24,10,5,0,0,9,12,3,6,19,6
2020/2/2,14,113,127,7,1,2,1,1,2,11,14,24,11,9,0,0,2,4,5,13,12,8
2020/2/3,38,127,165,13,2,9,3,1,10,13,10,24,10,7,0,11,10,12,7,11,11,1
2020/2/4,39,129,168,11,1,11,4,1,11,16,15,24,8,6,0,11,9,12,13,3,11,1
2020/2/5,37,134,171,12,1,9,4,0,11,12,12,24,6,6,0,11,11,12,14,9,10,7
2020/2/6,49,136,185,13,1,11,12,1,11,13,17,24,15,7,0,4,9,12,8,12,14,1
2020/2/7,44,157,201,12,2,9,8,1,12,13,15,24,12,13,1,11,10,12,13,11,14,8
2020/2/8,17,123,140,11,1,2,1,1,1,14,9,22,11,6,0,0,6,12,11,13,13,6
2020/2/9,16,103,119,10,1,2,1,1,1,14,14,23,2,14,0,0,3,4,5,10,11,3
2020/2/10,48,153,201,13,2,10,11,0,12,14,17,24,14,7,0,13,9,11,13,11,14,6
2020/2/11,8,138,146,3,1,1,1,1,1,14,3,24,12,8,0,0,10,12,7,14,20,14
2020/2/12,40,124,164,13,1,11,3,1,11,9,13,24,12,6,0,11,10,11,3,11,10,4
2020/2/13,34,118,152,13,1,8,5,1,6,8,4,23,10,6,0,8,11,13,3,11,12,9
2020/2/14,30,92,122,12,1,9,2,1,5,7,8,24,7,5,0,0,11,13,3,2,11,1
2020/2/15,17,97,114,10,2,2,1,0,2,15,8,24,3,5,0,0,10,12,3,5,11,1
2020/2/16,9,117,126,4,1,2,1,0,1,13,11,24,3,10,0,0,2,4,15,12,12,11
2020/2/17,39,103,142,12,1,10,5,0,11,8,7,24,8,6,0,0,11,12,3,10,12,2
2020/2/18,35,109,144,9,1,10,4,1,10,8,11,23,7,6,0,0,11,12,4,3,14,10
2020/2/19,35,103,138,10,2,9,4,0,10,9,5,24,8,6,0,0,10,12,3,12,11,3
2020/2/20,42,108,150,13,1,11,5,1,11,12,7,24,6,5,0,0,11,13,5,11,13,1
2020/2/21,35,103,138,12,1,9,2,1,10,10,16,24,7,4,0,0,11,13,3,8,5,2
2020/2/22,15,106,121,9,1,2,2,0,1,17,3,24,8,5,0,0,10,12,5,6,14,2
2020/2/23,9,81,90,3,1,1,1,1,2,9,12,24,3,5,0,0,2,4,3,6,11,2
2020/2/24,10,94,104,4,2,2,1,0,1,11,3,24,8,4,0,0,8,7,5,12,11,1
2020/2/25,37,97,134,12,1,11,2,1,10,9,9,24,9,6,0,0,11,12,3,2,11,1
2020/2/26,40,126,166,13,1,9,5,1,11,13,10,24,13,5,0,0,11,12,4,11,11,12
2020/2/27,41,117,158,13,1,11,5,0,11,12,14,24,11,6,0,0,10,13,3,11,12,1
2020/2/28,40,110,150,12,2,9,5,1,11,13,13,24,7,7,0,0,9,12,3,10,11,1
2020/2/29,13,90,103,6,1,2,1,1,2,15,9,24,3,4,0,0,6,12,3,10,3,1
2020/3/1,10,103,113,4,1,2,1,1,1,16,14,23,3,12,0,0,2,4,5,12,11,1
2020/3/2,41,114,155,13,1,10,7,0,10,6,5,24,13,9,0,0,10,12,4,9,12,10
2020/3/3,31,96,127,11,1,9,2,1,7,6,11,24,6,5,0,0,11,13,3,3,12,2
2020/3/4,37,110,147,13,2,9,2,1,10,12,12,24,11,4,0,0,12,13,7,2,10,3
2020/3/5,38,106,144,12,1,11,2,1,11,14,9,24,10,5,0,0,11,12,3,7,10,1
2020/3/6,38,108,146,13,1,10,4,0,10,15,13,24,3,5,0,0,10,12,3,9,13,1
2020/3/7,16,110,126,10,1,1,1,1,2,7,16,24,11,5,0,0,6,12,11,2,4,12
2020/3/8,12,118,130,5,2,2,1,1,1,15,11,24,3,13,0,0,2,4,12,12,13,9
2020/3/9,28,118,146,12,1,6,4,0,5,14,12,24,7,5,0,0,9,12,3,13,13,6
2020/3/10,28,93,121,12,1,7,2,1,5,6,7,24,6,5,0,0,12,12,3,5,12,1
2020/3/11,20,84,104,11,1,5,1,0,2,8,13,24,3,4,0,0,12,12,3,2,2,1
2020/3/12,34,95,129,13,1,8,3,1,8,13,5,24,3,5,0,0,11,13,4,4,12,1
2020/3/13,22,101,123,9,2,6,2,0,3,12,11,24,2,4,0,0,12,13,3,5,13,2
2020/3/14,17,115,132,11,1,2,1,1,1,5,12,24,10,5,0,0,6,13,11,11,11,7
2020/3/15,10,91,101,3,1,2,2,0,2,13,11,24,5,4,0,0,3,5,3,2,11,10
2020/3/16,40,120,160,13,1,10,4,1,11,14,12,23,11,5,0,0,9,11,3,13,12,7
2020/3/17,42,123,165,13,2,10,5,1,11,15,14,24,13,4,0,0,9,12,4,12,14,2
2020/3/18,25,110,135,10,1,6,2,0,6,13,14,24,3,5,0,0,10,13,3,12,12,1
2020/3/19,28,99,127,8,1,5,2,1,11,7,3,24,2,4,0,4,12,13,3,13,13,1
2020/3/20,8,91,99,3,1,1,1,0,2,5,3,24,5,5,0,0,10,12,5,11,10,1
2020/3/21,15,95,110,9,1,2,1,1,1,5,8,24,3,4,0,0,10,12,4,11,13,1
2020/3/22,7,68,75,3,1,1,1,0,1,5,12,24,3,5,0,0,2,4,3,2,2,6
2020/3/23,31,110,141,10,2,10,3,1,5,11,8,24,12,4,0,0,11,13,3,6,13,5
2020/3/24,37,110,147,12,1,10,3,1,10,6,12,24,13,5,0,0,11,12,3,2,11,11
2020/3/25,32,118,150,10,1,9,2,1,9,12,10,24,12,4,0,0,11,12,3,13,14,3
2020/3/26,21,110,131,9,1,5,2,0,4,10,11,24,10,5,0,2,12,12,3,9,11,1
2020/3/27,17,96,113,7,1,4,2,1,2,6,9,24,2,5,0,5,11,12,4,5,12,1
2020/3/28,11,103,114,6,2,1,1,0,1,12,3,24,5,4,0,0,10,11,5,8,11,10
2020/3/29,13,120,133,7,1,2,1,0,2,16,11,24,8,5,0,0,3,4,12,13,13,11
2020/3/30,43,113,156,13,1,10,8,1,10,11,12,23,11,4,0,0,10,12,3,13,13,1
2020/3/31,41,120,161,12,1,11,5,1,11,13,15,23,12,5,0,0,11,13,3,12,12,1
2020/4/1,32,105,137,11,2,10,2,1,6,15,8,24,3,4,0,0,11,13,3,10,13,1
2020/4/2,20,102,122,10,1,4,2,0,3,16,7,24,11,5,0,0,10,12,3,3,10,1
2020/4/3,19,88,107,9,1,4,1,1,3,15,6,24,7,4,0,0,11,12,4,2,2,1
2020/4/4,15,106,121,9,1,2,2,0,1,9,13,24,3,5,0,0,12,13,4,9,13,1
2020/4/5,9,99,108,3,1,2,1,1,1,16,12,24,2,4,0,0,2,4,11,3,11,10
2020/4/6,24,94,118,11,2,4,2,1,4,11,10,24,3,5,0,0,11,12,3,2,12,1
2020/4/7,19,91,110,8,1,5,2,1,2,11,6,24,3,5,0,0,11,12,3,3,12,1
2020/4/8,19,99,118,10,1,4,2,0,2,12,14,24,2,4,0,0,12,14,3,2,11,1
2020/4/9,16,98,114,8,1,2,1,1,3,8,10,24,3,5,0,0,12,12,3,3,13,5
2020/4/10,23,108,131,8,1,6,3,0,5,7,8,24,3,4,0,0,11,12,4,11,14,10
2020/4/11,15,108,123,9,2,1,1,1,1,16,15,24,2,5,0,0,11,4,4,9,10,8
2020/4/12,10,101,111,3,1,2,1,1,2,17,12,23,3,5,0,0,2,4,5,11,13,6
2020/4/13,39,123,162,12,1,10,12,1,3,13,15,24,13,4,0,2,10,13,3,3,11,12
2020/4/14,27,111,138,10,1,6,3,0,7,7,14,24,2,5,0,4,11,13,4,2,19,6
2020/4/15,22,86,108,10,1,4,4,1,2,7,14,23,3,6,0,0,11,12,3,3,2,2
2020/4/16,27,91,118,9,2,7,2,0,7,10,14,24,3,5,0,2,11,13,3,2,3,1
2020/4/17,23,91,114,9,1,5,4,1,3,10,15,23,2,6,0,0,12,13,3,2,4,1
2020/4/18,13,112,125,8,1,2,1,0,1,16,11,24,3,4,0,0,11,12,7,9,14,1
2020/4/19,11,78,89,5,1,1,2,0,2,9,14,24,3,5,0,0,2,5,4,2,9,1
2020/4/20,45,89,134,12,1,10,10,1,11,11,12,24,2,4,0,0,8,13,3,3,8,1
2020/4/21,12,81,93,5,1,3,2,0,1,4,14,24,3,5,0,0,11,12,3,2,3,0
2020/4/22,20,87,107,9,2,5,2,1,1,10,15,24,3,4,0,0,11,12,3,3,2,0
2020/4/23,21,88,109,9,1,5,2,0,4,10,13,24,2,5,0,0,12,13,4,2,3,0
2020/4/24,23,89,112,9,1,5,3,1,4,11,15,24,3,4,0,0,11,13,3,3,2,0
2020/4/25,14,96,110,9,1,2,1,0,1,23,14,24,3,4,0,0,8,13,3,2,2,0
2020/4/26,8,55,63,3,1,1,1,0,2,8,5,22,2,5,0,0,2,4,3,2,2,0
2020/4/27,16,88,104,6,2,5,2,0,1,8,14,24,3,4,0,3,11,12,3,3,3,0
2020/4/28,17,82,99,5,1,7,2,1,1,6,11,24,3,5,0,2,10,13,4,2,2,0
2020/4/29,8,82,90,3,1,2,1,0,1,15,6,23,2,4,0,9,3,12,3,3,2,0
2020/4/30,10,76,86,5,1,2,1,0,1,4,3,24,3,5,0,7,11,12,3,2,2,0
2020/5/1,11,78,89,5,1,1,2,0,2,4,6,23,3,4,0,5,12,12,3,3,3,0
2020/5/2,8,71,79,3,1,2,1,0,1,7,3,23,4,4,0,9,2,12,3,2,2,0
2020/5/3,8,62,70,3,1,2,1,0,1,12,4,23,3,5,0,0,2,4,4,3,2,0
2020/5/4,8,78,86,3,2,1,1,0,1,13,6,22,2,4,0,0,11,13,3,2,2,0
2020/5/5,8,84,92,3,1,2,1,0,1,4,3,23,4,5,5,8,11,12,3,3,2,1
2020/5/6,8,86,94,3,1,1,1,1,1,12,13,24,3,4,0,0,10,12,3,2,3,0
2020/5/7,11,69,80,4,1,2,2,0,2,4,3,23,2,5,0,0,12,13,3,2,2,0
2020/5/8,11,76,87,6,1,2,1,0,1,9,8,23,2,4,0,0,10,12,3,3,2,0
2020/5/9,7,64,71,3,1,1,1,0,1,4,4,22,3,4,0,4,3,12,4,2,2,0
2020/5/10,9,56,65,4,1,2,1,0,1,8,3,24,2,5,0,0,2,4,3,3,2,0
2020/5/11,25,121,146,11,2,6,1,4,1,12,7,24,4,10,4,9,12,12,9,9,4,5
2020/5/12,13,105,118,8,1,1,1,0,2,9,3,24,6,11,9,9,11,12,3,2,2,4
2020/5/13,22,112,134,10,1,6,1,3,1,13,3,24,10,12,4,9,12,14,3,2,2,4
2020/5/14,14,111,125,7,1,3,2,0,1,11,3,24,7,13,6,9,12,14,3,2,2,5
2020/5/15,19,108,127,10,1,5,1,1,1,13,3,23,6,14,0,9,11,14,3,2,2,8
2020/5/16,8,67,75,3,1,2,1,0,1,8,6,22,3,4,0,1,3,13,2,3,2,0
2020/5/17,8,61,69,3,1,1,1,0,2,11,3,24,2,7,0,0,2,5,3,2,2,0
2020/5/18,13,96,109,7,1,2,1,1,1,5,3,24,3,11,0,10,14,13,3,2,2,6
2020/5/19,11,98,109,6,2,1,1,0,1,8,12,24,2,13,0,9,10,13,3,2,2,0
2020/5/20,10,89,99,4,1,2,2,0,1,10,14,24,2,7,0,0,11,14,3,2,2,0
2020/5/21,10,92,102,3,1,1,1,1,3,8,14,24,3,10,0,0,12,13,3,3,2,0
2020/5/22,9,82,91,3,1,2,2,0,1,6,11,24,2,6,0,1,12,13,3,2,2,0
2020/5/23,8,75,83,3,1,1,1,0,2,9,3,23,3,4,0,2,11,13,3,2,2,0
2020/5/24,7,50,57,3,1,1,1,0,1,5,3,22,2,4,0,0,2,5,3,2,2,0
2020/5/25,14,90,104,8,2,2,1,0,1,4,3,24,3,12,0,9,11,13,3,2,2,4
2020/5/26,13,104,117,9,1,1,1,0,1,7,4,24,2,17,6,9,12,13,3,5,2,0
2020/5/27,13,111,124,8,1,2,1,0,1,5,3,24,3,14,8,9,12,13,3,6,2,9
2020/5/28,15,97,112,9,1,1,2,0,2,4,3,24,4,12,8,8,12,13,3,2,2,2
2020/5/29,18,102,120,8,1,6,1,1,1,9,5,23,4,15,2,9,11,12,3,2,2,5
2020/5/30,7,103,110,3,1,1,1,0,1,10,10,23,2,8,8,8,12,13,3,2,1,3
2020/5/31,11,62,73,6,1,2,1,0,1,5,6,24,3,7,0,0,2,4,3,3,2,3
2020/6/1,13,114,127,9,1,1,1,0,1,4,6,24,7,13,9,11,12,13,3,10,2,0
2020/6/2,20,128,148,9,2,4,1,2,2,9,3,24,7,12,9,11,11,13,13,11,2,3
2020/6/3,30,146,176,12,1,7,2,7,1,15,7,24,9,12,10,12,12,13,12,11,2,7
2020/6/4,22,144,166,9,1,6,1,4,1,11,9,24,10,15,5,11,12,13,13,10,2,9
2020/6/5,31,154,185,12,1,8,1,8,1,13,13,24,12,16,6,11,11,13,13,13,2,7
2020/6/6,9,140,149,4,1,2,1,0,1,16,11,24,11,12,9,11,11,12,11,10,2,0
2020/6/7,9,89,98,4,1,1,1,0,2,13,9,24,3,4,0,4,3,5,3,7,5,9
2020/6/8,23,144,167,10,1,6,1,4,1,12,8,24,12,16,9,11,11,12,12,12,2,3
2020/6/9,36,170,206,12,2,10,2,9,1,16,13,24,15,15,10,13,11,13,13,12,11,4
2020/6/10,33,172,205,12,1,9,1,9,1,18,10,24,12,16,11,13,12,14,8,12,11,11
2020/6/11,33,176,209,11,1,10,1,9,1,15,11,24,13,15,9,13,13,15,13,13,15,7
2020/6/12,36,182,218,13,1,10,1,9,2,16,11,24,14,17,10,13,11,13,14,13,13,13
2020/6/13,9,111,120,5,1,1,1,0,1,14,6,24,2,12,8,11,9,12,3,4,4,2
2020/6/14,9,80,89,4,1,2,1,0,1,9,10,24,3,9,0,4,3,4,3,2,2,7
2020/6/15,32,169,201,12,1,8,1,9,1,16,8,24,14,15,10,12,11,13,15,12,10,9
2020/6/16,34,176,210,12,1,9,2,9,1,13,14,24,15,14,10,12,12,13,16,16,12,5
2020/6/17,31,168,199,13,1,8,1,6,2,15,6,24,14,16,9,12,11,14,12,14,13,8
2020/6/18,20,167,187,10,2,6,1,0,1,14,6,24,14,18,8,12,12,13,16,14,10,6
2020/6/19,15,128,143,10,1,1,1,1,1,4,4,24,13,13,8,11,12,13,12,6,2,6
2020/6/20,8,130,138,4,1,1,1,0,1,16,12,24,11,11,5,12,10,13,3,2,2,9
2020/6/21,8,71,79,3,1,2,1,0,1,12,6,24,2,9,0,4,2,4,4,2,2,0
