,ì˙éû,é¿ê—,êÑíË,åé,îN
1618,2021-06-07 10:00:00,0.0,0.0,6,2021
1619,2021-06-07 11:00:00,1.0,0.98,6,2021
1620,2021-06-07 12:00:00,0.0,0.0,6,2021
1621,2021-06-07 13:00:00,0.0,0.0,6,2021
1622,2021-06-07 14:00:00,0.0,0.0,6,2021
1623,2021-06-07 15:00:00,1.0,1.03,6,2021
1624,2021-06-07 16:00:00,0.0,0.0,6,2021
1625,2021-06-07 17:00:00,0.0,0.0,6,2021
1626,2021-06-07 18:00:00,0.0,0.0,6,2021
1627,2021-06-07 19:00:00,0.0,0.0,6,2021
1628,2021-06-07 20:00:00,0.0,0.0,6,2021
1629,2021-06-07 21:00:00,0.0,0.0,6,2021
1630,2021-06-07 22:00:00,0.0,0.0,6,2021
1631,2021-06-07 23:00:00,0.0,0.0,6,2021
1632,2021-06-08 00:00:00,0.0,0.0,6,2021
1633,2021-06-08 01:00:00,0.0,0.0,6,2021
1634,2021-06-08 02:00:00,1.0,0.96,6,2021
1635,2021-06-08 03:00:00,0.0,0.0,6,2021
1636,2021-06-08 04:00:00,0.0,0.0,6,2021
1637,2021-06-08 05:00:00,0.0,0.0,6,2021
1638,2021-06-08 06:00:00,0.0,0.0,6,2021
1639,2021-06-08 07:00:00,0.0,0.0,6,2021
1640,2021-06-08 08:00:00,0.0,0.0,6,2021
1641,2021-06-08 09:00:00,0.0,0.0,6,2021
1642,2021-06-08 10:00:00,0.0,0.0,6,2021
1643,2021-06-08 11:00:00,1.0,1.09,6,2021
1644,2021-06-08 12:00:00,0.0,0.0,6,2021
1645,2021-06-08 13:00:00,0.0,0.0,6,2021
1646,2021-06-08 14:00:00,1.0,1.06,6,2021
1647,2021-06-08 15:00:00,0.0,0.0,6,2021
1648,2021-06-08 16:00:00,0.0,0.0,6,2021
1649,2021-06-08 17:00:00,0.0,0.0,6,2021
1650,2021-06-08 18:00:00,0.0,0.0,6,2021
1651,2021-06-08 19:00:00,0.0,0.0,6,2021
1652,2021-06-08 20:00:00,0.0,0.0,6,2021
1653,2021-06-08 21:00:00,0.0,0.0,6,2021
1654,2021-06-08 22:00:00,0.0,0.0,6,2021
1655,2021-06-08 23:00:00,0.0,0.0,6,2021
1656,2021-06-09 00:00:00,1.0,0.97,6,2021
1657,2021-06-09 01:00:00,0.0,0.0,6,2021
1658,2021-06-09 02:00:00,0.0,0.0,6,2021
1659,2021-06-09 03:00:00,0.0,0.0,6,2021
1660,2021-06-09 04:00:00,0.0,0.0,6,2021
1661,2021-06-09 05:00:00,0.0,0.0,6,2021
1662,2021-06-09 06:00:00,0.0,0.0,6,2021
1663,2021-06-09 07:00:00,0.0,0.0,6,2021
1664,2021-06-09 08:00:00,0.0,0.0,6,2021
1665,2021-06-09 09:00:00,0.0,0.0,6,2021
1666,2021-06-09 10:00:00,1.0,0.97,6,2021
1667,2021-06-09 11:00:00,0.0,0.0,6,2021
1668,2021-06-09 12:00:00,0.0,0.0,6,2021
1669,2021-06-09 13:00:00,0.0,0.0,6,2021
1670,2021-06-09 14:00:00,1.0,1.06,6,2021
1671,2021-06-09 15:00:00,0.0,0.0,6,2021
1672,2021-06-09 16:00:00,0.0,0.0,6,2021
1673,2021-06-09 17:00:00,1.0,1.01,6,2021
1674,2021-06-09 18:00:00,0.0,0.0,6,2021
1675,2021-06-09 19:00:00,0.0,0.0,6,2021
1676,2021-06-09 20:00:00,0.0,0.0,6,2021
1677,2021-06-09 21:00:00,0.0,0.0,6,2021
1678,2021-06-09 22:00:00,0.0,0.0,6,2021
1679,2021-06-09 23:00:00,0.0,0.0,6,2021
1680,2021-06-10 00:00:00,0.0,0.0,6,2021
1681,2021-06-10 01:00:00,0.0,0.0,6,2021
1682,2021-06-10 02:00:00,0.0,0.0,6,2021
1683,2021-06-10 03:00:00,0.0,0.0,6,2021
1684,2021-06-10 04:00:00,0.0,0.0,6,2021
1685,2021-06-10 05:00:00,0.0,0.0,6,2021
1686,2021-06-10 06:00:00,0.0,0.0,6,2021
1687,2021-06-10 07:00:00,0.0,0.0,6,2021
1688,2021-06-10 08:00:00,1.0,0.94,6,2021
1689,2021-06-10 09:00:00,0.0,0.0,6,2021
1690,2021-06-10 10:00:00,0.0,0.0,6,2021
1691,2021-06-10 11:00:00,1.0,0.91,6,2021
1692,2021-06-10 12:00:00,0.0,0.0,6,2021
1693,2021-06-10 13:00:00,0.0,0.0,6,2021
1694,2021-06-10 14:00:00,1.0,0.95,6,2021
1695,2021-06-10 15:00:00,0.0,0.0,6,2021
1696,2021-06-10 16:00:00,0.0,0.0,6,2021
1697,2021-06-10 17:00:00,0.0,0.0,6,2021
1698,2021-06-10 18:00:00,0.0,0.0,6,2021
1699,2021-06-10 19:00:00,0.0,0.0,6,2021
1700,2021-06-10 20:00:00,1.0,0.97,6,2021
1701,2021-06-10 21:00:00,0.0,0.0,6,2021
1702,2021-06-10 22:00:00,0.0,0.0,6,2021
1703,2021-06-10 23:00:00,0.0,0.0,6,2021
1704,2021-06-11 00:00:00,0.0,0.0,6,2021
1705,2021-06-11 01:00:00,0.0,0.0,6,2021
1706,2021-06-11 02:00:00,0.0,0.0,6,2021
1707,2021-06-11 03:00:00,0.0,0.0,6,2021
1708,2021-06-11 04:00:00,0.0,0.0,6,2021
1709,2021-06-11 05:00:00,0.0,0.0,6,2021
1710,2021-06-11 06:00:00,0.0,0.0,6,2021
1711,2021-06-11 07:00:00,0.0,0.0,6,2021
1712,2021-06-11 08:00:00,1.0,0.98,6,2021
1713,2021-06-11 09:00:00,0.0,0.0,6,2021
1714,2021-06-11 10:00:00,0.0,0.0,6,2021
1715,2021-06-11 11:00:00,1.0,0.96,6,2021
1716,2021-06-11 12:00:00,0.0,0.0,6,2021
1717,2021-06-11 13:00:00,0.0,0.0,6,2021
1718,2021-06-11 14:00:00,0.0,0.0,6,2021
1719,2021-06-11 15:00:00,1.0,1.0,6,2021
1720,2021-06-11 16:00:00,0.0,0.0,6,2021
1721,2021-06-11 17:00:00,0.0,0.0,6,2021
1722,2021-06-11 18:00:00,0.0,0.0,6,2021
1723,2021-06-11 19:00:00,0.0,0.0,6,2021
1724,2021-06-11 20:00:00,0.0,0.0,6,2021
1725,2021-06-11 21:00:00,0.0,0.0,6,2021
1726,2021-06-11 22:00:00,0.0,0.0,6,2021
1727,2021-06-11 23:00:00,0.0,0.0,6,2021
1728,2021-06-12 00:00:00,0.0,0.0,6,2021
1729,2021-06-12 01:00:00,1.0,0.97,6,2021
1730,2021-06-12 02:00:00,0.0,0.0,6,2021
1731,2021-06-12 03:00:00,0.0,0.0,6,2021
1732,2021-06-12 04:00:00,0.0,0.0,6,2021
1733,2021-06-12 05:00:00,0.0,0.0,6,2021
1734,2021-06-12 06:00:00,0.0,0.0,6,2021
1735,2021-06-12 07:00:00,0.0,0.0,6,2021
1736,2021-06-12 08:00:00,0.0,0.0,6,2021
1737,2021-06-12 09:00:00,0.0,0.0,6,2021
1738,2021-06-12 10:00:00,0.0,0.0,6,2021
1739,2021-06-12 11:00:00,0.0,0.0,6,2021
1740,2021-06-12 12:00:00,0.0,0.0,6,2021
1741,2021-06-12 13:00:00,0.0,0.0,6,2021
1742,2021-06-12 14:00:00,0.0,0.0,6,2021
1743,2021-06-12 15:00:00,0.0,0.0,6,2021
1744,2021-06-12 16:00:00,0.0,0.0,6,2021
1745,2021-06-12 17:00:00,0.0,0.0,6,2021
1746,2021-06-12 18:00:00,0.0,0.0,6,2021
1747,2021-06-12 19:00:00,0.0,0.0,6,2021
1748,2021-06-12 20:00:00,0.0,0.0,6,2021
1749,2021-06-12 21:00:00,0.0,0.0,6,2021
1750,2021-06-12 22:00:00,0.0,0.0,6,2021
1751,2021-06-12 23:00:00,0.0,0.0,6,2021
1752,2021-06-13 00:00:00,0.0,0.0,6,2021
1753,2021-06-13 01:00:00,0.0,0.0,6,2021
1754,2021-06-13 02:00:00,1.0,0.97,6,2021
1755,2021-06-13 03:00:00,0.0,0.0,6,2021
1756,2021-06-13 04:00:00,0.0,0.0,6,2021
1757,2021-06-13 05:00:00,0.0,0.0,6,2021
1758,2021-06-13 06:00:00,0.0,0.0,6,2021
1759,2021-06-13 07:00:00,0.0,0.0,6,2021
1760,2021-06-13 08:00:00,0.0,0.0,6,2021
1761,2021-06-13 09:00:00,0.0,0.0,6,2021
1762,2021-06-13 10:00:00,0.0,0.0,6,2021
1763,2021-06-13 11:00:00,0.0,0.0,6,2021
1764,2021-06-13 12:00:00,0.0,0.0,6,2021
1765,2021-06-13 13:00:00,0.0,0.0,6,2021
1766,2021-06-13 14:00:00,0.0,0.0,6,2021
1767,2021-06-13 15:00:00,0.0,0.0,6,2021
1768,2021-06-13 16:00:00,0.0,0.0,6,2021
1769,2021-06-13 17:00:00,0.0,0.0,6,2021
1770,2021-06-13 18:00:00,0.0,0.0,6,2021
1771,2021-06-13 19:00:00,0.0,0.0,6,2021
1772,2021-06-13 20:00:00,0.0,0.0,6,2021
1773,2021-06-13 21:00:00,0.0,0.0,6,2021
1774,2021-06-13 22:00:00,0.0,0.0,6,2021
1775,2021-06-13 23:00:00,0.0,0.0,6,2021
1776,2021-06-14 00:00:00,0.0,0.0,6,2021
1777,2021-06-14 01:00:00,0.0,0.0,6,2021
1778,2021-06-14 02:00:00,0.0,0.0,6,2021
1779,2021-06-14 03:00:00,1.0,0.97,6,2021
1780,2021-06-14 04:00:00,0.0,0.0,6,2021
1781,2021-06-14 05:00:00,0.0,0.0,6,2021
1782,2021-06-14 06:00:00,0.0,0.0,6,2021
1783,2021-06-14 07:00:00,0.0,0.0,6,2021
1784,2021-06-14 08:00:00,0.0,0.0,6,2021
1785,2021-06-14 09:00:00,0.0,0.0,6,2021
1786,2021-06-14 10:00:00,0.0,0.0,6,2021
1787,2021-06-14 11:00:00,0.0,0.0,6,2021
1788,2021-06-14 12:00:00,1.0,0.97,6,2021
1789,2021-06-14 13:00:00,1.0,0.97,6,2021
1790,2021-06-14 14:00:00,0.0,0.0,6,2021
1791,2021-06-14 15:00:00,0.0,0.0,6,2021
1792,2021-06-14 16:00:00,0.0,0.0,6,2021
1793,2021-06-14 17:00:00,0.0,0.0,6,2021
1794,2021-06-14 18:00:00,0.0,0.0,6,2021
1795,2021-06-14 19:00:00,0.0,0.0,6,2021
1796,2021-06-14 20:00:00,0.0,0.0,6,2021
1797,2021-06-14 21:00:00,0.0,0.0,6,2021
1798,2021-06-14 22:00:00,0.0,0.0,6,2021
1799,2021-06-14 23:00:00,0.0,0.0,6,2021
1800,2021-06-15 00:00:00,0.0,0.0,6,2021
1801,2021-06-15 01:00:00,0.0,0.0,6,2021
1802,2021-06-15 02:00:00,0.0,0.0,6,2021
1803,2021-06-15 03:00:00,0.0,0.0,6,2021
1804,2021-06-15 04:00:00,0.0,0.0,6,2021
1805,2021-06-15 05:00:00,0.0,0.0,6,2021
1806,2021-06-15 06:00:00,0.0,0.0,6,2021
1807,2021-06-15 07:00:00,0.0,0.0,6,2021
1808,2021-06-15 08:00:00,0.0,0.0,6,2021
1809,2021-06-15 09:00:00,1.0,1.09,6,2021
1810,2021-06-15 10:00:00,1.0,1.02,6,2021
1811,2021-06-15 11:00:00,0.0,0.0,6,2021
1812,2021-06-15 12:00:00,0.0,0.0,6,2021
1813,2021-06-15 13:00:00,0.0,0.0,6,2021
1814,2021-06-15 14:00:00,1.0,1.0,6,2021
1815,2021-06-15 15:00:00,0.0,0.0,6,2021
1816,2021-06-15 16:00:00,0.0,0.0,6,2021
1817,2021-06-15 17:00:00,0.0,0.0,6,2021
1818,2021-06-15 18:00:00,0.0,0.0,6,2021
1819,2021-06-15 19:00:00,0.0,0.0,6,2021
1820,2021-06-15 20:00:00,1.0,0.96,6,2021
1821,2021-06-15 21:00:00,0.0,0.0,6,2021
1822,2021-06-15 22:00:00,0.0,0.0,6,2021
1823,2021-06-15 23:00:00,0.0,0.0,6,2021
1824,2021-06-16 00:00:00,0.0,0.0,6,2021
1825,2021-06-16 01:00:00,0.0,0.0,6,2021
1826,2021-06-16 02:00:00,0.0,0.0,6,2021
1827,2021-06-16 03:00:00,0.0,0.0,6,2021
1828,2021-06-16 04:00:00,0.0,0.0,6,2021
1829,2021-06-16 05:00:00,0.0,0.0,6,2021
1830,2021-06-16 06:00:00,0.0,0.0,6,2021
1831,2021-06-16 07:00:00,0.0,0.0,6,2021
1832,2021-06-16 08:00:00,0.0,0.0,6,2021
1833,2021-06-16 09:00:00,0.0,0.0,6,2021
1834,2021-06-16 10:00:00,0.0,0.0,6,2021
1835,2021-06-16 11:00:00,0.0,0.0,6,2021
1836,2021-06-16 12:00:00,0.0,0.0,6,2021
1837,2021-06-16 13:00:00,1.0,0.98,6,2021
1838,2021-06-16 14:00:00,1.0,0.99,6,2021
1839,2021-06-16 15:00:00,0.0,0.0,6,2021
1840,2021-06-16 16:00:00,0.0,0.0,6,2021
1841,2021-06-16 17:00:00,0.0,0.0,6,2021
1842,2021-06-16 18:00:00,0.0,0.0,6,2021
1843,2021-06-16 19:00:00,0.0,0.0,6,2021
1844,2021-06-16 20:00:00,0.0,0.0,6,2021
1845,2021-06-16 21:00:00,0.0,0.0,6,2021
1846,2021-06-16 22:00:00,0.0,0.0,6,2021
1847,2021-06-16 23:00:00,0.0,0.0,6,2021
1848,2021-06-17 00:00:00,0.0,0.0,6,2021
1849,2021-06-17 01:00:00,0.0,0.0,6,2021
1850,2021-06-17 02:00:00,0.0,0.0,6,2021
1851,2021-06-17 03:00:00,0.0,0.0,6,2021
1852,2021-06-17 04:00:00,0.0,0.0,6,2021
1853,2021-06-17 05:00:00,0.0,0.0,6,2021
1854,2021-06-17 06:00:00,0.0,0.0,6,2021
1855,2021-06-17 07:00:00,0.0,0.0,6,2021
1856,2021-06-17 08:00:00,0.0,0.0,6,2021
1857,2021-06-17 09:00:00,0.0,0.0,6,2021
1858,2021-06-17 10:00:00,0.0,0.0,6,2021
1859,2021-06-17 11:00:00,1.0,0.96,6,2021
1860,2021-06-17 12:00:00,0.0,0.0,6,2021
1861,2021-06-17 13:00:00,0.0,0.0,6,2021
1862,2021-06-17 14:00:00,0.0,0.0,6,2021
1863,2021-06-17 15:00:00,0.0,0.0,6,2021
1864,2021-06-17 16:00:00,0.0,0.0,6,2021
1865,2021-06-17 17:00:00,0.0,0.0,6,2021
1866,2021-06-17 18:00:00,0.0,0.0,6,2021
1867,2021-06-17 19:00:00,0.0,0.0,6,2021
1868,2021-06-17 20:00:00,0.0,0.0,6,2021
1869,2021-06-17 21:00:00,0.0,0.0,6,2021
1870,2021-06-17 22:00:00,0.0,0.0,6,2021
1871,2021-06-17 23:00:00,0.0,0.0,6,2021
1872,2021-06-18 00:00:00,1.0,0.97,6,2021
1873,2021-06-18 01:00:00,0.0,0.0,6,2021
1874,2021-06-18 02:00:00,0.0,0.0,6,2021
1875,2021-06-18 03:00:00,0.0,0.0,6,2021
1876,2021-06-18 04:00:00,0.0,0.0,6,2021
1877,2021-06-18 05:00:00,0.0,0.0,6,2021
1878,2021-06-18 06:00:00,0.0,0.0,6,2021
1879,2021-06-18 07:00:00,0.0,0.0,6,2021
1880,2021-06-18 08:00:00,0.0,0.0,6,2021
1881,2021-06-18 09:00:00,0.0,0.0,6,2021
1882,2021-06-18 10:00:00,0.0,0.0,6,2021
1883,2021-06-18 11:00:00,0.0,0.0,6,2021
1884,2021-06-18 12:00:00,1.0,1.04,6,2021
1885,2021-06-18 13:00:00,0.0,0.0,6,2021
1886,2021-06-18 14:00:00,0.0,0.0,6,2021
1887,2021-06-18 15:00:00,0.0,0.0,6,2021
1888,2021-06-18 16:00:00,1.0,0.95,6,2021
1889,2021-06-18 17:00:00,0.0,0.0,6,2021
1890,2021-06-18 18:00:00,0.0,0.0,6,2021
1891,2021-06-18 19:00:00,0.0,0.0,6,2021
1892,2021-06-18 20:00:00,0.0,0.0,6,2021
1893,2021-06-18 21:00:00,0.0,0.0,6,2021
1894,2021-06-18 22:00:00,0.0,0.0,6,2021
1895,2021-06-18 23:00:00,0.0,0.0,6,2021
1896,2021-06-19 00:00:00,0.0,0.0,6,2021
1897,2021-06-19 01:00:00,0.0,0.0,6,2021
1898,2021-06-19 02:00:00,0.0,0.0,6,2021
1899,2021-06-19 03:00:00,0.0,0.0,6,2021
1900,2021-06-19 04:00:00,0.0,0.0,6,2021
1901,2021-06-19 05:00:00,0.0,0.0,6,2021
1902,2021-06-19 06:00:00,0.0,0.0,6,2021
1903,2021-06-19 07:00:00,0.0,0.0,6,2021
1904,2021-06-19 08:00:00,0.0,0.0,6,2021
1905,2021-06-19 09:00:00,0.0,0.0,6,2021
1906,2021-06-19 10:00:00,0.0,0.0,6,2021
1907,2021-06-19 11:00:00,0.0,0.0,6,2021
1908,2021-06-19 12:00:00,0.0,0.0,6,2021
1909,2021-06-19 13:00:00,0.0,0.0,6,2021
1910,2021-06-19 14:00:00,0.0,0.0,6,2021
1911,2021-06-19 15:00:00,0.0,0.0,6,2021
1912,2021-06-19 16:00:00,0.0,0.0,6,2021
1913,2021-06-19 17:00:00,1.0,0.97,6,2021
1914,2021-06-19 18:00:00,0.0,0.0,6,2021
1915,2021-06-19 19:00:00,0.0,0.0,6,2021
1916,2021-06-19 20:00:00,0.0,0.0,6,2021
1917,2021-06-19 21:00:00,0.0,0.0,6,2021
1918,2021-06-19 22:00:00,0.0,0.0,6,2021
1919,2021-06-19 23:00:00,0.0,0.0,6,2021
1920,2021-06-20 00:00:00,0.0,0.0,6,2021
1921,2021-06-20 01:00:00,0.0,0.0,6,2021
1922,2021-06-20 02:00:00,0.0,0.0,6,2021
1923,2021-06-20 03:00:00,0.0,0.0,6,2021
1924,2021-06-20 04:00:00,0.0,0.0,6,2021
1925,2021-06-20 05:00:00,0.0,0.0,6,2021
1926,2021-06-20 06:00:00,0.0,0.0,6,2021
1927,2021-06-20 07:00:00,0.0,0.0,6,2021
1928,2021-06-20 08:00:00,0.0,0.0,6,2021
1929,2021-06-20 09:00:00,0.0,0.0,6,2021
1930,2021-06-20 10:00:00,0.0,0.0,6,2021
1931,2021-06-20 11:00:00,0.0,0.0,6,2021
1932,2021-06-20 12:00:00,0.0,0.0,6,2021
1933,2021-06-20 13:00:00,0.0,0.0,6,2021
1934,2021-06-20 14:00:00,0.0,0.0,6,2021
1935,2021-06-20 15:00:00,0.0,0.0,6,2021
1936,2021-06-20 16:00:00,0.0,0.0,6,2021
1937,2021-06-20 17:00:00,0.0,0.0,6,2021
1938,2021-06-20 18:00:00,1.0,0.99,6,2021
1939,2021-06-20 19:00:00,0.0,0.0,6,2021
1940,2021-06-20 20:00:00,0.0,0.0,6,2021
1941,2021-06-20 21:00:00,0.0,0.0,6,2021
1942,2021-06-20 22:00:00,0.0,0.0,6,2021
1943,2021-06-20 23:00:00,0.0,0.0,6,2021
1944,2021-06-21 00:00:00,0.0,0.0,6,2021
1945,2021-06-21 01:00:00,0.0,0.0,6,2021
1946,2021-06-21 02:00:00,0.0,0.0,6,2021
1947,2021-06-21 03:00:00,0.0,0.0,6,2021
1948,2021-06-21 04:00:00,0.0,0.0,6,2021
1949,2021-06-21 05:00:00,0.0,0.0,6,2021
1950,2021-06-21 06:00:00,0.0,0.0,6,2021
1951,2021-06-21 07:00:00,0.0,0.0,6,2021
1952,2021-06-21 08:00:00,0.0,0.0,6,2021
1953,2021-06-21 09:00:00,0.0,0.0,6,2021
1954,2021-06-21 10:00:00,0.0,0.0,6,2021
1955,2021-06-21 11:00:00,1.0,0.96,6,2021
1956,2021-06-21 12:00:00,0.0,0.0,6,2021
1957,2021-06-21 13:00:00,0.0,0.0,6,2021
1958,2021-06-21 14:00:00,0.0,0.0,6,2021
1959,2021-06-21 15:00:00,0.0,0.0,6,2021
1960,2021-06-21 16:00:00,1.0,0.99,6,2021
1961,2021-06-21 17:00:00,0.0,0.0,6,2021
1962,2021-06-21 18:00:00,0.0,0.0,6,2021
1963,2021-06-21 19:00:00,0.0,0.0,6,2021
1964,2021-06-21 20:00:00,0.0,0.0,6,2021
1965,2021-06-21 21:00:00,0.0,0.0,6,2021
1966,2021-06-21 22:00:00,0.0,0.0,6,2021
1967,2021-06-21 23:00:00,0.0,0.0,6,2021
1968,2021-06-22 00:00:00,0.0,0.0,6,2021
1969,2021-06-22 01:00:00,0.0,0.0,6,2021
1970,2021-06-22 02:00:00,0.0,0.0,6,2021
1971,2021-06-22 03:00:00,0.0,0.0,6,2021
1972,2021-06-22 04:00:00,0.0,0.0,6,2021
1973,2021-06-22 05:00:00,0.0,0.0,6,2021
1974,2021-06-22 06:00:00,0.0,0.0,6,2021
1975,2021-06-22 07:00:00,0.0,0.0,6,2021
1976,2021-06-22 08:00:00,1.0,0.98,6,2021
1977,2021-06-22 09:00:00,0.0,0.0,6,2021
1978,2021-06-22 10:00:00,1.0,0.97,6,2021
1979,2021-06-22 11:00:00,0.0,0.0,6,2021
1980,2021-06-22 12:00:00,0.0,0.0,6,2021
1981,2021-06-22 13:00:00,0.0,0.0,6,2021
1982,2021-06-22 14:00:00,1.0,0.97,6,2021
1983,2021-06-22 15:00:00,0.0,0.0,6,2021
1984,2021-06-22 16:00:00,0.0,0.0,6,2021
1985,2021-06-22 17:00:00,0.0,0.0,6,2021
1986,2021-06-22 18:00:00,0.0,0.0,6,2021
1987,2021-06-22 19:00:00,0.0,0.0,6,2021
1988,2021-06-22 20:00:00,0.0,0.0,6,2021
1989,2021-06-22 21:00:00,0.0,0.0,6,2021
1990,2021-06-22 22:00:00,0.0,0.0,6,2021
1991,2021-06-22 23:00:00,0.0,0.0,6,2021
1992,2021-06-23 00:00:00,1.0,0.98,6,2021
1993,2021-06-23 01:00:00,0.0,0.0,6,2021
1994,2021-06-23 02:00:00,0.0,0.0,6,2021
1995,2021-06-23 03:00:00,0.0,0.0,6,2021
1996,2021-06-23 04:00:00,0.0,0.0,6,2021
1997,2021-06-23 05:00:00,0.0,0.0,6,2021
1998,2021-06-23 06:00:00,0.0,0.0,6,2021
1999,2021-06-23 07:00:00,0.0,0.0,6,2021
2000,2021-06-23 08:00:00,0.0,0.0,6,2021
2001,2021-06-23 09:00:00,0.0,0.0,6,2021
2002,2021-06-23 10:00:00,0.0,0.0,6,2021
2003,2021-06-23 11:00:00,0.0,0.0,6,2021
2004,2021-06-23 12:00:00,0.0,0.0,6,2021
2005,2021-06-23 13:00:00,0.0,0.0,6,2021
2006,2021-06-23 14:00:00,0.0,0.0,6,2021
2007,2021-06-23 15:00:00,0.0,0.0,6,2021
2008,2021-06-23 16:00:00,0.0,0.0,6,2021
2009,2021-06-23 17:00:00,1.0,0.98,6,2021
2010,2021-06-23 18:00:00,0.0,0.0,6,2021
2011,2021-06-23 19:00:00,0.0,0.0,6,2021
2012,2021-06-23 20:00:00,0.0,0.0,6,2021
2013,2021-06-23 21:00:00,0.0,0.0,6,2021
2014,2021-06-23 22:00:00,0.0,0.0,6,2021
2015,2021-06-23 23:00:00,0.0,0.0,6,2021
2016,2021-06-24 00:00:00,0.0,0.0,6,2021
2017,2021-06-24 01:00:00,0.0,0.0,6,2021
2018,2021-06-24 02:00:00,0.0,0.0,6,2021
2019,2021-06-24 03:00:00,0.0,0.0,6,2021
2020,2021-06-24 04:00:00,0.0,0.0,6,2021
2021,2021-06-24 05:00:00,0.0,0.0,6,2021
2022,2021-06-24 06:00:00,0.0,0.0,6,2021
2023,2021-06-24 07:00:00,0.0,0.0,6,2021
2024,2021-06-24 08:00:00,0.0,0.0,6,2021
2025,2021-06-24 09:00:00,0.0,0.0,6,2021
2026,2021-06-24 10:00:00,0.0,0.0,6,2021
2027,2021-06-24 11:00:00,1.0,1.03,6,2021
2028,2021-06-24 12:00:00,0.0,0.0,6,2021
2029,2021-06-24 13:00:00,1.0,0.96,6,2021
2030,2021-06-24 14:00:00,0.0,0.0,6,2021
2031,2021-06-24 15:00:00,0.0,0.0,6,2021
2032,2021-06-24 16:00:00,0.0,0.0,6,2021
2033,2021-06-24 17:00:00,0.0,0.0,6,2021
2034,2021-06-24 18:00:00,0.0,0.0,6,2021
2035,2021-06-24 19:00:00,0.0,0.0,6,2021
2036,2021-06-24 20:00:00,0.0,0.0,6,2021
2037,2021-06-24 21:00:00,0.0,0.0,6,2021
2038,2021-06-24 22:00:00,0.0,0.0,6,2021
2039,2021-06-24 23:00:00,1.0,0.97,6,2021
2040,2021-06-25 00:00:00,0.0,0.0,6,2021
2041,2021-06-25 01:00:00,0.0,0.0,6,2021
2042,2021-06-25 02:00:00,0.0,0.0,6,2021
2043,2021-06-25 03:00:00,0.0,0.0,6,2021
2044,2021-06-25 04:00:00,0.0,0.0,6,2021
2045,2021-06-25 05:00:00,0.0,0.0,6,2021
2046,2021-06-25 06:00:00,0.0,0.0,6,2021
2047,2021-06-25 07:00:00,0.0,0.0,6,2021
2048,2021-06-25 08:00:00,0.0,0.0,6,2021
2049,2021-06-25 09:00:00,0.0,0.0,6,2021
2050,2021-06-25 10:00:00,0.0,0.0,6,2021
2051,2021-06-25 11:00:00,0.0,0.0,6,2021
2052,2021-06-25 12:00:00,1.0,0.97,6,2021
2053,2021-06-25 13:00:00,1.0,0.97,6,2021
2054,2021-06-25 14:00:00,0.0,0.0,6,2021
2055,2021-06-25 15:00:00,0.0,0.0,6,2021
2056,2021-06-25 16:00:00,0.0,0.0,6,2021
2057,2021-06-25 17:00:00,1.0,1.03,6,2021
2058,2021-06-25 18:00:00,0.0,0.0,6,2021
2059,2021-06-25 19:00:00,0.0,0.0,6,2021
2060,2021-06-25 20:00:00,0.0,0.0,6,2021
2061,2021-06-25 21:00:00,0.0,0.0,6,2021
2062,2021-06-25 22:00:00,0.0,0.0,6,2021
2063,2021-06-25 23:00:00,0.0,0.0,6,2021
2064,2021-06-26 00:00:00,0.0,0.0,6,2021
2065,2021-06-26 01:00:00,0.0,0.0,6,2021
2066,2021-06-26 02:00:00,0.0,0.0,6,2021
2067,2021-06-26 03:00:00,0.0,0.0,6,2021
2068,2021-06-26 04:00:00,0.0,0.0,6,2021
2069,2021-06-26 05:00:00,0.0,0.0,6,2021
2070,2021-06-26 06:00:00,0.0,0.0,6,2021
2071,2021-06-26 07:00:00,0.0,0.0,6,2021
2072,2021-06-26 08:00:00,0.0,0.0,6,2021
2073,2021-06-26 09:00:00,0.0,0.0,6,2021
2074,2021-06-26 10:00:00,0.0,0.0,6,2021
2075,2021-06-26 11:00:00,0.0,0.0,6,2021
2076,2021-06-26 12:00:00,0.0,0.0,6,2021
2077,2021-06-26 13:00:00,0.0,0.0,6,2021
2078,2021-06-26 14:00:00,0.0,0.0,6,2021
2079,2021-06-26 15:00:00,1.0,0.97,6,2021
2080,2021-06-26 16:00:00,0.0,0.0,6,2021
2081,2021-06-26 17:00:00,0.0,0.0,6,2021
2082,2021-06-26 18:00:00,0.0,0.0,6,2021
2083,2021-06-26 19:00:00,0.0,0.0,6,2021
2084,2021-06-26 20:00:00,0.0,0.0,6,2021
2085,2021-06-26 21:00:00,0.0,0.0,6,2021
2086,2021-06-26 22:00:00,0.0,0.0,6,2021
2087,2021-06-26 23:00:00,0.0,0.0,6,2021
2088,2021-06-27 00:00:00,0.0,0.0,6,2021
2089,2021-06-27 01:00:00,0.0,0.0,6,2021
2090,2021-06-27 02:00:00,0.0,0.0,6,2021
2091,2021-06-27 03:00:00,0.0,0.0,6,2021
2092,2021-06-27 04:00:00,0.0,0.0,6,2021
2093,2021-06-27 05:00:00,0.0,0.0,6,2021
2094,2021-06-27 06:00:00,0.0,0.0,6,2021
2095,2021-06-27 07:00:00,0.0,0.0,6,2021
2096,2021-06-27 08:00:00,0.0,0.0,6,2021
2097,2021-06-27 09:00:00,0.0,0.0,6,2021
2098,2021-06-27 10:00:00,0.0,0.0,6,2021
