リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算
26,27.1,0,0,0,26,27.2,0,0,0,25,27,0,0,0,25,26.7,0,0,0,26,26,60,60,60,26,26.3,60,0,0,25,25.3,60,0,0,25,24.9,60,60,60
26,27.2,0,0,0,26,27.2,0,0,0,25,26.9,0,0,0,25,26.7,0,0,0,26,25.9,60,60,60,26,26.3,60,0,0,25,25.2,60,0,0,25,24.8,60,60,60
26,27.3,0,0,0,26,27.3,0,0,0,25,26.9,0,0,0,25,26.9,0,0,0,26,26.3,44,0,0,26,26.3,44,16,16,25,25,60,30,30,25,25,60,43,43
26,21.6,0,0,0,26,21.7,0,0,0,25,20.3,0,0,0,25,21.1,0,0,0,26,26.3,26,25,25,26,25.9,26,26,26,25,24.5,26,4,4,25,24.7,26,8,8
26,25.6,0,0,0,26,25.3,0,0,0,25,24.8,0,0,0,25,25.2,0,0,0,26,26.2,0,0,0,26,25.9,0,0,0,25,26.1,0,0,0,25,25.9,0,0,0
26,26.9,0,0,0,26,26.5,0,0,0,25,26.1,0,0,0,25,26.5,0,0,0,26,26.3,0,0,0,26,25.7,0,0,0,25,26.3,0,0,0,25,26.2,0,0,0
26,27.4,0,0,0,26,27,0,0,0,25,26.4,0,0,0,25,27.1,0,0,0,26,26.4,0,0,0,26,26,0,0,0,25,26.5,0,0,0,25,26.2,0,0,0
26,27.6,0,0,0,26,27.2,0,0,0,25,26.7,0,0,0,25,27.3,0,0,0,26,26.6,0,0,0,26,26.4,0,0,0,25,26.6,0,0,0,25,26.2,0,0,0
26,27.7,0,0,0,26,27.3,0,0,0,25,26.8,0,0,0,25,27.4,0,0,0,26,26.7,0,0,0,26,26.8,0,0,0,25,26.6,0,0,0,25,26.2,0,0,0
26,27.8,0,0,0,26,27.4,0,0,0,25,26.9,0,0,0,25,27.5,0,0,0,26,26.8,0,0,0,26,26.9,0,0,0,25,26.6,0,0,0,25,26.3,0,0,0
26,27.9,0,0,0,26,27.5,0,0,0,25,27,0,0,0,25,27.6,0,0,0,26,26.9,0,0,0,26,27.1,0,0,0,25,26.7,0,0,0,25,26.5,0,0,0
26,27.9,0,0,0,26,27.5,0,0,0,25,27,0,0,0,25,27.7,0,0,0,26,27,0,0,0,26,27.2,0,0,0,25,26.7,0,0,0,25,26.5,0,0,0
26,28,0,0,0,26,27.6,0,0,0,25,27.1,0,0,0,25,27.7,0,0,0,26,27.1,0,0,0,26,27.2,0,0,0,25,26.8,0,0,0,25,26.6,0,0,0
26,28,0,0,0,26,27.6,0,0,0,25,27.1,0,0,0,25,27.8,0,0,0,26,27.2,0,0,0,26,27.3,0,0,0,25,26.8,0,0,0,25,26.8,0,0,0
26,28.1,0,0,0,26,27.7,0,0,0,25,27.2,0,0,0,25,27.8,0,0,0,26,27.2,0,0,0,26,27.4,0,0,0,25,27,0,0,0,25,26.9,0,0,0
26,28.1,0,0,0,26,27.7,0,0,0,25,27.2,0,0,0,25,27.8,0,0,0,26,27.3,0,0,0,26,27.4,0,0,0,25,27,0,0,0,25,26.9,0,0,0
26,28.1,0,0,0,26,27.9,0,0,0,25,27.3,0,0,0,25,28,0,0,0,26,27.5,0,0,0,26,27.5,0,0,0,25,27.2,1,1,1,25,27.2,1,1,1
26,28,0,0,0,26,28,0,0,0,25,27.5,0,0,0,25,27.8,0,0,0,26,27.1,44,42,42,26,26.4,44,42,42,25,25.4,60,60,60,25,25.6,60,60,60
26,28.1,0,0,0,26,28.1,0,0,0,25,27.5,0,0,0,25,27.7,0,0,0,26,27.1,60,60,60,26,26.1,60,60,60,25,25,60,0,0,25,25,60,60,60
26,28.1,0,0,0,26,28.1,0,0,0,25,27.6,0,0,0,25,27.8,0,0,0,26,27.1,60,60,60,26,26.1,60,60,60,25,25,60,28,28,25,25.1,60,60,60
26,28.1,0,0,0,26,28.1,0,0,0,25,27.6,0,0,0,25,27.7,0,0,0,26,27,60,60,60,26,26,60,60,60,25,25.1,60,0,0,25,25.1,60,60,60
26,28.1,0,0,0,26,28.1,0,0,0,25,27.7,0,0,0,25,27.8,0,0,0,26,27,60,60,60,26,26,60,60,60,25,25.4,60,0,0,25,25.2,60,60,60
26,28.2,0,0,0,26,28.4,0,0,0,25,27.9,0,0,0,25,27.9,0,0,0,26,27.1,60,60,60,26,26,60,60,60,25,25.4,60,8,8,25,25.3,60,60,60
26,28.2,0,0,0,26,28.5,0,0,0,25,28,0,0,0,25,28,0,0,0,26,27.2,60,60,60,26,26,60,60,60,25,24.9,60,10,10,25,25,60,60,60
26,28.3,0,0,0,26,28.4,0,0,0,25,27.9,0,0,0,25,27.9,0,0,0,26,27,60,60,60,26,25.9,60,60,60,25,25.3,60,0,0,25,25.2,60,60,60
26,21.8,0,0,0,26,21.8,0,0,0,25,18,0,0,0,25,19.4,0,0,0,26,26.9,59,59,59,26,25.9,59,59,59,25,24.9,59,15,15,25,24.9,59,59,59
26,27,0,0,0,26,27.2,0,0,0,25,26.9,0,0,0,25,26.8,0,0,0,26,24.2,0,0,0,26,22.4,0,0,0,25,25.3,60,55,55,25,25.8,60,58,58
26,27.6,0,0,0,26,27.7,0,0,0,25,27.3,0,0,0,25,27.4,0,0,0,26,23.8,0,0,0,26,21.3,0,0,0,25,25.3,58,58,58,25,26,58,58,58
26,28.1,0,0,0,26,27.9,0,0,0,25,27.3,0,0,0,25,27.8,0,0,0,26,25,0,0,0,26,23.9,0,0,0,25,25.7,0,0,0,25,26,0,0,0
26,28.2,0,0,0,26,28,0,0,0,25,27.4,0,0,0,25,28,0,0,0,26,26.2,0,0,0,26,24.9,0,0,0,25,26.3,0,0,0,25,26.2,0,0,0
26,28.4,0,0,0,26,28.1,0,0,0,25,27.6,0,0,0,25,28.1,0,0,0,26,26.9,0,0,0,26,25.4,0,0,0,25,26.6,0,0,0,25,26.4,0,0,0
26,28.4,0,0,0,26,28.2,0,0,0,25,27.7,0,0,0,25,28.2,0,0,0,26,27.3,0,0,0,26,25.9,0,0,0,25,27,0,0,0,25,26.6,0,0,0
