“úŽž,EHPK-1,EHPK-2,GHEX-1,GHEX-2,GHEX-3,GHEX-4,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6
2021/9/25,3,1,1,0,1,1,32,6,41,14,12,14,52,45,166,3,2,8,15
2021/9/26,3,1,2,1,1,1,22,3,30,3,14,7,19,2,4,3,3,2,2
2021/9/27,13,1,1,1,1,1,13,13,31,12,25,13,46,60,208,28,2,9,0
2021/9/28,14,1,1,1,1,1,16,9,39,13,28,15,49,69,217,27,3,3,0
2021/9/29,15,1,5,1,1,2,22,10,34,21,27,17,57,70,226,26,14,9,14
2021/9/30,14,1,7,6,1,2,27,11,33,17,40,18,70,105,240,30,21,8,10
2021/10/1,8,1,2,1,1,1,8,5,32,12,18,10,42,61,189,11,2,2,3
2021/10/2,4,1,1,1,1,1,29,16,40,5,13,14,66,45,201,24,2,2,6
2021/10/3,3,2,1,1,1,1,48,4,34,2,15,0,50,2,4,19,3,2,14
2021/10/4,13,1,9,7,1,2,34,15,26,18,36,25,80,102,230,44,16,10,10
2021/10/5,9,1,13,7,2,3,25,12,37,19,35,23,92,72,246,44,12,14,12
2021/10/6,13,1,7,5,1,2,26,21,26,18,37,22,84,107,242,24,19,8,9
2021/10/7,11,1,2,1,1,1,19,10,36,16,30,12,54,64,212,21,13,6,5
2021/10/8,16,1,9,7,6,2,33,15,37,16,34,23,100,108,247,36,22,2,10
2021/10/9,11,1,1,1,1,1,25,22,33,12,11,12,61,64,190,15,2,2,18
2021/10/10,6,1,1,1,1,1,29,5,29,3,11,0,10,2,4,2,2,1,12
2021/10/11,15,1,9,8,1,3,35,12,29,15,38,29,115,49,151,44,18,8,17
2021/10/12,8,1,1,1,1,1,13,4,31,17,31,14,50,39,210,25,6,2,10
2021/10/13,7,1,2,1,1,1,7,3,33,7,24,9,43,36,166,11,3,2,1
2021/10/14,9,1,1,1,0,1,24,12,28,9,23,12,57,39,187,21,2,2,5
2021/10/15,12,1,1,1,1,1,25,5,36,9,30,14,53,41,206,18,6,2,6
2021/10/16,7,1,2,1,1,1,8,24,27,3,19,6,43,32,149,4,2,2,10
2021/10/17,5,2,1,1,1,1,34,4,51,2,11,0,11,3,5,3,2,2,4
2021/10/18,4,1,2,1,1,1,12,3,28,3,17,3,39,27,77,3,3,2,2
2021/10/19,3,1,1,1,1,1,30,6,80,2,7,0,20,28,89,3,2,2,1
2021/10/20,6,1,2,1,1,1,4,21,34,3,10,7,30,30,82,3,2,2,3
2021/10/21,4,1,1,1,1,1,38,26,51,2,12,4,27,28,73,3,3,2,0
2021/10/22,3,1,1,1,1,1,14,28,68,7,11,2,16,26,82,3,22,22,0
2021/10/23,3,1,2,1,1,1,26,48,48,3,4,4,26,16,36,3,3,21,0
2021/10/24,3,2,1,1,1,1,45,32,52,3,4,0,17,2,4,3,25,12,0
2021/10/25,4,1,2,1,1,1,5,28,62,40,11,1,20,24,55,3,23,34,0
2021/10/26,3,1,1,1,1,1,24,13,66,3,9,5,39,29,58,3,28,33,1
2021/10/27,3,1,2,1,1,1,39,34,48,31,4,5,20,26,63,3,23,24,0
2021/10/28,6,1,1,1,1,1,26,28,55,7,14,0,46,31,76,6,2,2,0
2021/10/29,5,1,2,1,1,1,37,20,55,11,7,8,41,28,80,3,17,21,0
2021/10/30,3,2,1,1,1,1,4,12,28,16,4,12,23,19,40,3,3,3,0
2021/10/31,3,1,1,1,1,1,60,33,55,3,4,0,4,2,4,3,28,22,0
2021/11/1,4,1,2,1,1,1,9,29,51,15,5,0,32,26,65,4,16,16,3
2021/11/2,4,1,1,1,1,1,4,33,29,9,7,0,38,32,106,3,21,26,0
2021/11/3,3,1,2,0,1,1,32,8,56,2,12,0,37,25,56,3,7,7,0
2021/11/4,4,1,1,1,1,1,20,27,54,11,6,12,37,30,74,3,25,25,3
2021/11/5,5,1,2,1,1,1,27,13,54,8,4,3,49,30,95,3,18,26,1
2021/11/6,5,2,1,2,1,2,9,30,59,7,14,0,29,18,43,8,4,7,1
2021/11/7,4,2,1,1,2,1,52,12,55,3,4,2,10,5,10,5,23,3,2
2021/11/8,4,1,2,1,1,1,35,16,50,12,5,0,42,29,94,3,8,27,11
2021/11/9,3,2,1,1,1,1,31,6,29,6,4,4,22,32,113,4,3,27,0
2021/11/10,4,1,2,1,2,1,30,18,62,4,5,0,34,30,107,2,2,2,1
2021/11/11,4,1,1,3,1,2,30,3,50,6,4,16,29,30,90,3,3,2,8
2021/11/12,4,2,4,3,1,1,29,20,58,8,5,0,38,28,92,3,2,3,3
2021/11/13,3,1,2,1,1,1,28,42,31,3,4,11,23,20,4,8,27,20,0
2021/11/14,3,2,1,1,1,1,64,35,66,3,5,0,11,3,5,6,24,2,0
2021/11/15,5,1,5,4,1,2,18,36,58,16,4,16,30,25,60,5,3,4,5
2021/11/16,4,1,4,4,2,1,22,10,68,9,5,11,19,27,76,3,2,2,4
2021/11/17,6,2,7,6,1,1,31,23,42,12,4,0,36,26,61,3,3,3,0
2021/11/18,8,1,6,6,2,1,35,43,55,13,5,5,20,26,60,3,14,33,0
2021/11/19,4,2,9,7,3,1,45,10,62,13,4,7,22,27,73,3,11,21,0
2021/11/20,7,1,1,1,1,2,22,15,37,21,5,0,30,24,19,5,2,2,0
2021/11/21,5,1,2,1,1,1,71,35,57,2,4,0,4,3,4,3,37,4,0
2021/11/22,6,2,8,7,2,1,34,33,66,11,10,0,19,27,73,8,18,32,7
2021/11/23,4,1,2,2,1,1,26,33,26,22,4,0,15,24,52,3,2,20,1
2021/11/24,6,2,8,7,4,2,46,42,59,21,5,0,24,26,55,3,38,37,19
2021/11/25,14,1,8,5,3,1,58,48,58,15,5,0,26,27,65,3,5,32,11
2021/11/26,6,2,7,6,2,1,47,44,60,16,4,0,19,27,67,3,22,52,1
2021/11/27,3,1,2,2,1,1,53,47,74,19,10,1,11,14,26,3,3,21,1
2021/11/28,4,1,2,1,2,1,84,65,67,2,28,0,4,2,4,3,37,4,1
2021/11/29,14,2,25,17,17,2,72,41,73,33,33,0,13,18,32,3,33,63,0
2021/11/30,21,1,14,9,9,1,65,3,58,26,21,0,20,21,49,3,21,51,0
2021/12/1,7,2,8,5,3,1,28,28,69,19,11,0,26,28,55,3,9,47,1
2021/12/2,12,1,21,16,14,1,78,48,61,15,11,2,17,22,59,3,34,65,0
2021/12/3,14,2,15,10,8,2,46,49,58,2,12,0,24,24,52,3,31,26,0
2021/12/4,10,1,2,1,1,1,63,57,27,30,7,0,24,13,22,3,3,58,0
2021/12/5,26,2,2,1,1,1,104,66,65,3,43,0,4,3,4,3,42,74,0
2021/12/6,40,1,27,18,19,1,58,62,80,34,26,0,4,16,40,4,42,48,0
2021/12/7,23,1,17,11,9,2,40,45,79,14,13,0,4,22,65,3,18,38,12
2021/12/8,27,2,26,17,18,1,53,61,77,32,12,0,5,22,46,3,35,52,18
2021/12/9,24,1,22,18,16,1,53,56,76,16,9,0,4,22,42,2,33,87,1
2021/12/10,23,2,26,17,17,1,39,57,80,34,7,0,4,22,48,3,25,67,1
2021/12/11,4,1,2,1,2,2,101,73,70,25,36,0,5,14,23,3,2,56,6
2021/12/12,3,2,1,1,1,1,82,60,61,3,47,0,4,2,4,3,23,27,21
2021/12/13,26,1,25,17,16,1,37,64,92,37,53,0,4,17,35,20,31,47,5
2021/12/14,31,1,32,18,23,1,90,69,48,28,47,0,19,18,42,3,44,61,1
2021/12/15,29,2,22,15,12,2,76,58,76,22,40,0,25,21,40,3,46,82,2
2021/12/16,23,1,21,15,11,1,76,41,84,25,23,0,17,22,57,4,35,51,0
2021/12/17,26,2,25,15,17,1,45,58,58,23,30,0,4,23,59,3,31,45,15
2021/12/18,11,1,2,1,1,1,121,76,91,33,43,0,6,9,15,7,26,29,23
2021/12/19,4,2,2,2,1,2,127,91,64,3,75,0,4,2,4,36,41,74,1
2021/12/20,31,1,28,18,19,1,45,72,87,46,52,0,20,15,23,3,57,75,4
2021/12/21,29,2,20,14,11,1,87,52,108,27,41,0,9,19,46,3,42,62,2
2021/12/22,26,1,25,18,20,1,60,62,72,38,39,0,5,19,35,3,43,64,1
2021/12/23,36,1,27,18,19,2,57,63,90,29,40,0,4,18,37,3,34,66,8
2021/12/24,40,2,26,16,19,1,45,55,66,26,18,0,8,22,47,4,38,60,5
2021/12/25,27,1,2,2,1,1,53,62,32,35,32,0,8,10,17,45,33,102,21
2021/12/26,3,2,1,1,1,2,131,86,116,3,79,0,4,2,4,3,62,95,20
2021/12/27,36,1,34,18,21,1,45,105,109,49,78,0,35,13,22,5,58,90,4
2021/12/28,35,2,32,18,20,1,88,83,116,45,57,0,27,14,23,5,60,92,20
2021/12/29,4,1,1,1,1,2,14,101,22,3,53,0,36,7,15,66,13,51,59
2021/12/30,3,2,2,1,1,1,5,3,22,2,5,0,4,2,5,8,30,45,2
2021/12/31,4,1,2,2,2,1,4,3,19,3,4,0,5,3,4,3,3,2,2
2022/1/1,3,2,1,1,1,1,5,4,17,3,5,0,4,2,4,3,2,2,1
2022/1/2,4,1,2,1,1,2,4,3,16,2,68,0,5,2,4,4,3,3,1
2022/1/3,3,2,2,1,1,1,5,3,18,3,79,0,4,2,5,8,2,2,1
2022/1/4,35,1,32,20,20,2,143,87,51,75,105,7,58,3,4,47,99,121,13
2022/1/5,41,2,33,19,20,2,160,102,144,62,95,15,57,2,4,50,101,139,30
2022/1/6,62,1,41,18,26,1,177,109,145,69,114,13,102,6,11,86,93,166,45
2022/1/7,60,1,34,19,19,2,139,128,118,48,122,8,56,10,20,68,70,111,24
2022/1/8,3,2,2,1,2,1,158,145,47,51,51,0,4,4,10,21,58,103,52
2022/1/9,3,1,1,1,1,1,144,120,102,2,60,0,5,2,5,4,80,76,47
2022/1/10,4,2,2,2,1,1,122,101,138,46,85,6,43,13,13,29,63,48,44
2022/1/11,32,1,31,18,19,2,89,69,133,43,59,7,68,16,35,47,54,73,14
2022/1/12,34,2,32,18,21,1,121,110,106,42,63,0,43,16,25,3,57,76,16
2022/1/13,34,1,30,18,19,2,90,85,106,38,52,2,32,16,29,46,43,75,10
2022/1/14,33,2,32,18,21,1,94,86,126,41,69,0,42,15,25,32,50,83,35
2022/1/15,14,1,2,2,1,1,130,105,24,38,46,0,62,7,11,3,3,3,32
2022/1/16,3,1,2,1,2,2,136,104,85,3,50,0,4,2,4,31,91,26,21
2022/1/17,34,2,29,18,19,1,78,62,122,40,67,7,44,12,15,47,56,77,1
2022/1/18,36,1,33,18,21,1,142,102,90,46,68,1,28,15,27,47,69,89,8
2022/1/19,34,2,32,19,22,2,133,87,100,41,62,1,49,16,28,25,55,128,2
2022/1/20,73,1,34,18,19,1,83,89,124,42,61,2,55,12,25,49,60,86,28
2022/1/21,92,2,33,19,20,2,126,92,123,45,80,4,46,12,29,11,60,90,27
2022/1/22,43,1,2,2,1,1,157,103,96,45,51,0,24,2,10,22,36,3,30
2022/1/23,45,2,1,1,1,1,142,102,88,3,87,0,4,3,5,21,74,81,43
2022/1/24,63,1,29,18,19,2,67,70,112,42,47,7,51,8,13,3,59,86,16
2022/1/25,60,2,30,17,19,1,133,81,102,42,49,4,45,15,35,10,59,86,20
2022/1/26,63,1,30,18,18,1,140,77,83,38,43,8,49,17,41,3,49,73,10
2022/1/27,64,1,28,18,21,2,59,75,101,37,36,1,20,15,40,3,46,51,16
2022/1/28,57,2,29,19,18,1,52,57,113,35,34,1,14,18,40,45,49,78,6
2022/1/29,44,1,2,2,1,1,146,90,41,41,47,4,33,10,20,3,32,9,50
2022/1/30,39,2,1,1,2,2,129,97,81,2,37,0,4,3,4,3,71,80,54
2022/1/31,67,1,32,18,22,1,47,75,86,48,74,5,46,10,23,4,49,82,24
2022/2/1,67,2,30,18,21,1,71,69,93,41,51,4,33,16,32,3,54,70,15
2022/2/2,62,1,29,18,21,2,121,85,79,41,49,3,27,16,34,3,56,104,15
2022/2/3,62,2,28,18,19,1,118,88,110,38,55,0,29,18,34,3,49,55,6
2022/2/4,63,1,31,18,22,2,117,72,104,38,46,0,39,16,25,3,45,80,1
2022/2/5,43,1,2,1,1,1,82,109,66,46,45,0,8,2,12,4,56,126,1
2022/2/6,45,2,1,1,1,1,154,111,101,2,73,0,4,3,4,21,77,97,36
2022/2/7,66,1,32,18,23,2,126,74,118,47,79,0,50,10,14,3,62,113,31
2022/2/8,68,2,31,18,21,1,91,95,117,44,66,0,47,9,23,10,59,102,29
2022/2/9,64,1,30,18,21,1,111,83,103,38,63,0,31,14,28,3,47,85,7
2022/2/10,76,2,42,20,24,2,177,99,136,60,79,3,76,12,34,69,79,106,10
2022/2/11,44,1,2,1,1,1,147,122,114,38,59,6,33,11,13,15,55,29,39
2022/2/12,52,2,2,1,1,1,81,112,56,35,66,14,36,2,12,18,43,77,40
2022/2/13,46,1,1,2,1,2,164,95,127,3,110,0,4,3,4,38,79,93,43
2022/2/14,68,1,34,18,22,1,175,108,118,53,73,14,60,8,12,4,74,104,29
2022/2/15,64,2,29,18,19,1,68,110,121,45,52,9,54,14,29,3,60,108,31
2022/2/16,62,1,29,18,20,2,67,121,96,22,55,4,49,16,29,5,59,95,17
2022/2/17,66,2,33,19,22,1,117,115,107,46,52,3,48,18,33,4,59,95,38
2022/2/18,62,1,29,18,21,1,73,81,87,27,59,0,11,16,25,3,54,99,28
2022/2/19,49,2,1,1,1,2,168,78,80,40,54,0,4,9,13,9,50,75,34
2022/2/20,43,1,2,1,1,1,116,87,61,2,63,0,4,2,4,26,75,82,38
2022/2/21,67,2,32,19,23,1,83,76,99,46,78,11,55,11,14,13,48,88,17
2022/2/22,66,1,32,18,22,2,76,75,127,36,68,3,39,12,24,46,69,103,1
2022/2/23,43,1,1,1,1,1,119,106,110,43,57,23,41,12,4,15,59,101,22
2022/2/24,64,2,32,19,22,1,97,87,110,41,67,5,40,10,20,3,58,92,11
2022/2/25,66,1,26,17,18,2,96,95,95,40,61,8,36,19,38,4,51,86,6
2022/2/26,36,2,1,1,1,1,57,77,62,31,33,10,22,10,26,39,31,98,1
2022/2/27,34,1,2,1,2,1,103,65,95,2,38,0,4,3,5,36,59,67,1
2022/2/28,50,2,20,15,15,1,40,46,73,31,36,0,4,14,31,3,47,61,1
2022/3/1,55,1,13,8,10,2,45,61,72,26,15,0,5,22,51,3,56,49,3
2022/3/2,55,1,18,12,9,1,35,54,56,23,11,0,4,18,53,3,39,43,1
2022/3/3,41,2,19,13,11,1,60,59,71,21,11,0,4,21,60,3,43,54,1
2022/3/4,52,1,25,18,17,1,71,65,89,33,9,1,5,21,47,4,43,56,3
2022/3/5,36,2,1,1,1,2,48,59,49,26,4,0,4,9,27,15,36,40,1
2022/3/6,36,1,2,1,1,1,100,64,73,3,33,0,4,2,5,4,38,54,8
2022/3/7,50,1,24,18,18,1,35,55,77,29,26,0,4,14,29,3,11,74,1
2022/3/8,61,2,31,17,19,1,69,89,97,14,28,3,52,12,33,3,48,67,15
2022/3/9,50,1,25,17,17,2,35,51,71,10,23,0,4,16,35,3,56,73,1
2022/3/10,59,2,22,16,15,1,43,58,83,10,18,0,5,17,45,4,31,64,16
2022/3/11,57,1,11,8,7,1,31,37,63,12,4,0,4,22,52,3,37,48,1
2022/3/12,28,2,2,1,1,1,15,44,51,9,5,0,4,10,45,9,3,2,1
2022/3/13,30,1,1,1,1,2,33,46,60,3,5,0,5,3,5,4,2,2,2
2022/3/14,20,1,2,2,1,1,7,24,47,7,4,0,4,26,96,3,3,3,1
2022/3/15,4,2,9,6,6,1,31,50,60,9,5,1,8,26,71,4,41,57,1
2022/3/16,7,1,6,4,1,1,17,31,64,6,4,0,15,27,90,3,3,47,1
2022/3/17,6,1,3,4,1,1,11,37,66,5,5,3,20,29,80,3,6,31,1
2022/3/18,33,2,30,17,18,2,77,70,97,6,4,0,3,22,47,3,49,70,37
2022/3/19,3,1,2,2,1,1,16,60,51,8,5,0,4,14,20,10,37,23,1
2022/3/20,4,2,2,1,1,1,83,65,67,3,12,0,4,2,4,6,46,60,1
2022/3/21,3,1,1,1,1,1,85,30,66,18,39,0,4,18,22,10,35,43,2
2022/3/22,25,1,35,19,18,1,72,112,49,22,4,15,4,16,37,3,76,88,6
2022/3/23,16,2,29,2,3,2,49,58,80,28,5,0,4,14,18,3,64,72,1
2022/3/24,17,1,23,17,16,1,85,51,96,22,4,0,4,19,45,4,42,56,1
2022/3/25,12,2,10,7,7,1,44,48,59,15,5,0,4,26,51,3,30,47,1
2022/3/26,4,1,1,1,2,1,43,36,56,16,4,0,4,19,28,3,2,3,1
2022/3/27,3,1,2,1,1,2,26,37,27,2,5,0,3,2,5,8,3,2,1
2022/3/28,7,2,5,5,5,1,25,39,65,12,4,0,6,23,45,3,34,36,1
2022/3/29,9,1,12,8,8,1,15,38,42,12,5,0,4,23,57,3,40,45,1
2022/3/30,6,2,6,4,3,1,21,32,62,12,4,0,15,28,93,3,6,6,1
2022/3/31,5,1,1,1,2,2,26,19,26,5,5,0,19,30,118,4,3,2,1
2022/4/1,21,1,26,18,16,1,33,60,88,12,5,0,8,24,65,3,42,63,2
2022/4/2,3,2,2,1,1,1,20,55,46,26,4,0,7,8,25,3,34,31,11
2022/4/3,4,1,2,1,1,1,91,57,92,2,5,0,4,3,5,37,33,45,25
2022/4/4,23,2,26,19,18,1,67,66,95,25,5,4,4,18,41,3,40,53,15
2022/4/5,10,1,13,7,9,2,37,49,51,21,5,0,15,23,73,4,37,46,16
2022/4/6,6,2,5,2,3,1,32,36,46,3,4,0,21,32,93,3,23,3,1
2022/4/7,6,1,4,3,4,1,38,25,64,9,5,0,20,27,105,3,2,2,1
2022/4/8,4,1,2,1,1,1,11,25,57,5,4,0,20,31,95,3,2,2,1
2022/4/9,6,2,1,1,2,2,7,10,54,3,5,1,21,23,47,3,3,2,2
2022/4/10,4,1,2,2,1,1,11,3,26,3,4,0,20,3,4,3,8,5,11
2022/4/11,5,2,2,1,1,1,4,12,31,2,4,17,27,33,146,4,2,2,5
2022/4/12,7,1,1,1,1,1,11,3,26,3,6,23,47,41,183,15,11,4,7
2022/4/13,7,1,4,1,1,2,13,14,33,8,11,24,56,43,211,23,9,6,1
2022/4/14,3,2,2,1,2,1,26,36,68,9,4,8,13,29,117,3,2,2,0
2022/4/15,3,1,1,1,1,1,35,39,65,2,4,0,13,26,104,3,2,2,0
2022/4/16,3,1,2,1,1,1,5,30,47,3,4,0,8,12,42,3,2,3,6
2022/4/17,4,2,1,1,1,1,13,29,50,2,4,0,4,2,4,3,3,2,0
2022/4/18,3,1,2,1,1,1,47,27,57,3,4,7,19,26,66,3,2,2,0
2022/4/19,4,2,1,1,2,1,12,7,26,2,4,8,22,29,96,3,5,2,2
2022/4/20,3,1,1,1,1,1,46,50,73,3,4,4,18,29,71,3,25,23,0
2022/4/21,3,1,2,1,1,1,15,13,42,2,4,8,20,31,116,4,2,2,1
2022/4/22,5,2,1,1,1,1,5,3,23,16,10,15,39,41,173,12,2,2,3
2022/4/23,3,1,2,1,1,1,8,6,24,3,4,17,41,33,94,3,3,3,0
2022/4/24,3,2,1,1,1,1,4,5,26,2,4,0,4,3,4,3,2,2,0
2022/4/25,6,1,4,1,2,1,4,17,25,10,10,17,51,40,201,24,6,2,5
2022/4/26,7,1,2,1,1,1,12,3,40,25,17,17,46,42,210,18,7,3,2
2022/4/27,10,2,5,3,1,2,13,11,23,29,23,13,70,49,239,26,23,2,10
2022/4/28,8,1,1,1,1,1,5,3,27,16,15,8,48,40,178,3,12,2,5
2022/4/29,3,1,1,1,2,1,4,26,25,3,5,18,22,27,86,3,3,2,0
2022/4/30,3,2,2,1,1,1,7,4,35,2,21,1,21,14,53,3,2,3,0
2022/5/1,4,1,1,1,1,1,24,38,70,3,5,0,4,3,5,3,23,19,0
2022/5/2,3,2,2,1,1,1,5,29,56,2,4,13,24,25,66,3,3,2,0
2022/5/3,3,1,1,1,1,1,18,14,61,2,5,10,27,26,53,3,2,2,0
2022/5/4,3,1,1,1,1,1,4,21,25,3,4,10,21,24,53,3,2,3,0
2022/5/5,3,2,2,1,1,1,5,3,25,3,5,25,31,30,66,3,3,2,0
2022/5/6,8,1,1,1,2,1,4,3,25,8,9,20,32,34,119,19,16,2,10
2022/5/7,3,1,2,1,1,1,5,11,27,5,4,4,40,20,95,3,2,2,0
2022/5/8,3,2,1,1,1,0,4,14,27,2,5,0,4,2,4,3,2,2,1
2022/5/9,4,1,1,1,1,2,16,39,59,9,4,2,28,28,106,3,3,3,0
2022/5/10,3,2,2,1,1,1,4,6,26,9,6,11,45,35,126,17,2,2,4
2022/5/11,3,1,1,1,2,1,5,8,44,14,11,11,45,36,136,15,4,2,4
2022/5/12,3,1,2,1,1,1,4,4,26,11,17,14,40,40,187,17,10,2,11
2022/5/13,7,2,1,1,1,1,4,3,29,12,18,11,41,38,155,17,2,3,5
2022/5/14,3,1,2,1,1,1,22,5,24,5,5,8,47,28,158,3,3,2,10
2022/5/15,3,1,1,1,1,1,5,6,26,3,4,0,4,2,4,4,2,2,0
2022/5/16,3,2,1,1,1,1,19,7,25,5,6,5,31,30,132,3,2,2,2
2022/5/17,3,1,2,1,2,1,4,3,37,8,7,0,32,36,130,4,2,3,0
2022/5/18,8,2,1,1,1,1,9,10,24,8,12,14,45,39,165,18,3,2,2
2022/5/19,13,1,2,1,1,1,4,4,24,15,16,15,46,41,188,16,6,2,8
2022/5/20,12,1,1,1,1,1,6,5,25,20,19,16,50,43,216,14,21,2,12
2022/5/21,3,2,1,0,1,1,6,7,25,14,5,9,42,28,116,9,2,2,2
2022/5/22,3,1,2,1,2,1,6,6,25,2,4,0,4,2,4,3,3,2,0
2022/5/23,8,1,1,1,1,1,5,10,25,13,19,17,45,38,184,18,17,2,9
2022/5/24,12,2,2,1,1,1,14,13,24,14,24,15,48,43,222,22,24,2,11
2022/5/25,13,1,3,2,1,2,26,17,23,5,34,17,49,42,223,3,36,2,23
2022/5/26,12,1,4,1,1,2,4,10,30,14,30,19,51,44,229,25,29,2,8
2022/5/27,10,2,1,1,2,1,6,13,34,11,32,15,52,44,221,17,19,2,12
2022/5/28,4,1,2,1,1,1,18,23,34,12,8,17,38,39,202,5,2,3,7
2022/5/29,7,2,1,1,1,1,42,17,30,3,13,0,11,2,4,11,20,2,10
2022/5/30,15,1,7,5,2,4,11,19,23,18,36,22,64,45,219,32,34,7,10
2022/5/31,4,1,2,1,1,1,4,10,25,11,34,15,37,39,193,19,24,2,9
2022/6/1,12,2,6,1,1,2,10,12,39,10,30,15,46,45,233,20,14,2,5
2022/6/2,14,1,7,5,1,2,18,15,34,6,35,17,58,48,241,22,30,13,7
2022/6/3,11,1,1,1,1,3,10,20,32,17,28,16,53,43,221,21,30,3,10
2022/6/4,3,2,1,1,1,1,23,16,27,14,5,14,54,34,157,12,2,5,0
2022/6/5,3,1,2,1,1,1,14,18,24,3,8,0,4,3,4,5,25,2,0
2022/6/6,4,1,1,1,1,1,4,3,29,7,20,1,45,33,158,4,2,2,6
2022/6/7,3,2,2,1,1,1,4,3,29,6,12,14,38,36,152,14,13,2,2
2022/6/8,4,1,1,1,1,1,4,4,28,8,6,10,33,36,164,3,2,2,12
2022/6/9,5,2,2,1,1,1,4,11,27,7,21,18,40,40,181,13,12,2,3
2022/6/10,11,1,1,1,1,1,10,7,30,10,16,17,46,44,217,15,15,3,8
2022/6/11,4,1,1,1,1,1,23,19,22,12,4,13,53,34,188,3,2,2,14
2022/6/12,3,2,2,1,1,1,25,26,36,3,14,0,4,3,4,4,3,2,11
2022/6/13,12,1,3,1,1,1,5,8,25,11,20,19,47,39,205,19,24,7,7
2022/6/14,4,1,2,1,1,1,4,4,31,8,14,5,36,36,168,3,19,3,1
2022/6/15,3,2,1,1,1,1,5,4,29,7,22,0,49,35,163,3,2,2,4
2022/6/16,9,1,2,1,1,1,4,7,34,9,19,7,48,41,197,15,8,1,2
2022/6/17,14,2,4,5,2,2,9,3,28,18,24,13,49,48,238,18,19,11,9
2022/6/18,9,1,2,1,1,1,30,36,24,21,5,11,45,42,198,7,4,2,14
2022/6/19,3,1,1,1,1,1,65,36,24,3,25,0,4,3,4,8,23,2,28
2022/6/20,24,2,12,10,11,5,26,33,32,32,38,20,86,53,222,33,29,19,32
2022/6/21,30,1,11,10,12,9,20,22,38,32,41,17,72,102,255,31,31,18,16
2022/6/22,37,1,7,5,5,3,23,14,35,26,43,16,64,109,245,8,26,19,26
2022/6/23,26,2,6,1,1,3,16,11,26,24,26,14,42,58,242,30,27,10,0
2022/6/24,40,1,18,14,15,12,35,30,58,36,53,20,78,72,238,45,42,19,8
2022/6/25,32,1,2,0,1,1,121,75,46,36,26,21,152,74,226,22,2,30,44
2022/6/26,27,2,1,1,1,1,92,73,58,2,56,0,4,2,4,9,52,33,53
2022/6/27,51,1,37,16,19,13,26,63,54,46,85,36,172,111,227,57,57,46,45
2022/6/28,55,1,37,17,18,14,39,63,94,45,65,35,181,118,225,68,60,57,40
2022/6/29,71,18,36,20,18,14,126,52,51,48,77,29,160,114,219,60,55,52,45
2022/6/30,96,34,40,18,20,14,56,50,37,52,92,32,157,114,222,86,70,65,27
2022/7/1,96,33,40,19,21,14,58,61,66,47,116,33,162,120,250,55,64,61,51
2022/7/2,39,13,1,1,1,1,118,68,61,48,43,28,119,106,226,7,2,2,58
2022/7/3,38,2,2,1,1,1,83,67,65,3,45,2,17,11,20,49,61,60,13
2022/7/4,65,20,17,13,13,9,46,30,61,34,59,25,89,97,206,41,37,29,15
2022/7/5,55,20,14,12,12,8,76,23,40,32,59,27,73,90,254,32,37,28,24
2022/7/6,39,2,7,5,6,6,49,39,47,30,54,21,79,90,235,36,35,24,26
2022/7/7,54,17,12,12,12,8,35,27,44,29,49,17,69,84,232,33,30,24,21
2022/7/8,38,3,6,6,6,7,31,28,44,28,52,19,67,87,229,29,30,23,9
2022/7/9,26,1,2,0,1,1,63,49,40,23,33,25,66,51,218,3,3,23,32
2022/7/10,23,1,1,1,1,1,66,55,38,4,31,0,14,2,4,33,40,8,11
2022/7/11,42,1,9,7,6,6,55,37,57,34,66,50,100,111,238,37,38,37,22
2022/7/12,59,17,11,13,13,11,59,14,33,24,54,29,65,98,237,24,28,33,19
2022/7/13,33,2,2,1,1,5,36,13,48,19,37,20,53,66,220,23,14,17,13
2022/7/14,57,11,5,1,1,3,18,20,32,24,37,17,50,57,219,23,18,16,11
2022/7/15,26,2,2,1,1,2,21,18,23,22,38,16,48,40,219,23,10,5,10
2022/7/16,6,2,1,0,1,1,37,20,25,11,17,11,51,33,186,6,8,2,16
2022/7/17,18,1,2,1,1,1,79,56,34,2,24,0,8,2,5,4,16,8,25
2022/7/18,19,1,8,7,6,5,76,44,52,39,38,23,91,109,230,27,42,26,25
2022/7/19,68,16,14,13,12,11,65,38,27,36,54,22,84,116,256,34,37,19,21
2022/7/20,47,2,10,6,7,5,72,44,60,38,60,30,85,117,238,40,49,35,21
2022/7/21,62,20,17,13,13,10,38,35,43,40,55,28,79,91,225,41,52,31,24
2022/7/22,47,3,10,7,7,6,40,38,45,39,75,35,89,94,225,56,46,30,12
2022/7/23,35,1,1,1,1,1,90,74,66,17,45,30,90,81,223,23,2,27,40
2022/7/24,33,1,2,1,1,1,89,63,58,2,52,0,12,2,4,3,55,42,48
2022/7/25,47,1,14,7,8,7,103,58,62,31,72,48,111,108,226,47,61,43,39
2022/7/26,64,18,13,14,12,11,63,38,47,24,52,24,72,77,244,28,47,22,25
2022/7/27,50,2,9,7,7,6,99,55,72,30,77,31,107,85,236,44,54,35,28
2022/7/28,71,22,29,13,14,13,73,36,58,26,83,35,97,103,226,45,53,46,36
2022/7/29,50,3,15,7,7,7,82,45,52,32,86,37,111,98,234,74,52,36,19
