,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間,日時
2020-10-14,2020,10,14,2,0,0,1,0,0,0,0,1,0.7000000000000001,66.91666666666667,15.91666666666667,0.3033333333333333,20.929166666666667,22.7,19.8,0.0,0.4,2020-10-14
2020-10-15,2020,10,15,3,0,0,0,1,0,0,0,1,1.3,83.125,16.041666666666668,0.09249999999999999,17.39583333333334,19.8,15.5,0.0,0.0,2020-10-15
2020-10-16,2020,10,16,4,0,0,0,0,1,0,0,1,1.4458333333333337,59.416666666666664,10.825000000000001,0.4825,16.862499999999997,19.2,14.7,0.0,4.199999999999999,2020-10-16
2020-10-17,2020,10,17,5,0,0,0,0,0,1,0,0,1.3541666666666667,91.58333333333333,13.529166666666667,0.08541666666666665,13.18333333333333,16.3,11.9,19.5,0.0,2020-10-17
2020-10-18,2020,10,18,6,0,0,0,0,0,0,1,0,1.129166666666667,83.41666666666667,13.404166666666669,0.4749999999999999,15.504166666666665,19.6,11.9,0.5,3.9000000000000004,2020-10-18
2020-10-19,2020,10,19,0,1,0,0,0,0,0,0,1,0.6708333333333333,88.79166666666667,13.366666666666667,0.18874999999999997,13.779166666666661,17.1,11.3,8.0,0.1,2020-10-19
2020-10-20,2020,10,20,1,0,1,0,0,0,0,0,1,0.9958333333333332,75.25,12.895833333333334,0.5433333333333332,16.362499999999997,20.6,11.3,0.0,8.0,2020-10-20
2020-10-21,2020,10,21,2,0,0,1,0,0,0,0,1,1.3124999999999998,68.75,12.2875,0.57375,16.7875,20.7,12.7,0.0,7.699999999999999,2020-10-21
2020-10-22,2020,10,22,3,0,0,0,1,0,0,0,1,1.2916666666666665,70.5,13.933333333333335,0.45208333333333334,18.229166666666664,22.2,14.4,0.0,2.6,2020-10-22
2020-10-23,2020,10,23,4,0,0,0,0,1,0,0,1,1.075,93.33333333333333,18.049999999999997,0.07083333333333335,17.325000000000003,18.3,16.5,6.5,0.0,2020-10-23
2020-10-24,2020,10,24,5,0,0,0,0,0,1,0,0,2.0166666666666666,57.458333333333336,11.25,0.6325,18.03333333333333,21.1,14.3,0.0,4.8999999999999995,2020-10-24
2020-10-25,2020,10,25,6,0,0,0,0,0,0,1,0,0.8875000000000001,53.791666666666664,9.258333333333331,0.6304166666666666,16.94166666666667,21.4,12.8,0.0,10.1,2020-10-25
2020-10-26,2020,10,26,0,1,0,0,0,0,0,0,1,0.5916666666666667,65.16666666666667,11.46666666666667,0.6120833333333333,17.999999999999996,24.2,12.7,0.0,8.399999999999999,2020-10-26
2020-10-27,2020,10,27,1,0,1,0,0,0,0,0,1,1.2375,64.41666666666667,12.199999999999998,0.4766666666666666,17.54583333333333,20.4,14.6,0.0,4.2,2020-10-27
2020-10-28,2020,10,28,2,0,0,1,0,0,0,0,1,0.425,73.0,13.675000000000002,0.32875000000000004,17.7375,20.1,14.8,0.0,1.8,2020-10-28
2020-10-29,2020,10,29,3,0,0,0,1,0,0,0,1,1.8583333333333332,56.791666666666664,10.85,0.6429166666666666,17.933333333333334,22.5,14.0,0.0,9.700000000000001,2020-10-29
2020-10-30,2020,10,30,4,0,0,0,0,1,0,0,1,2.579166666666667,47.208333333333336,8.08333333333333,0.33875000000000005,15.254166666666665,18.6,11.5,0.0,1.7000000000000002,2020-10-30
2020-10-31,2020,10,31,5,0,0,0,0,0,1,0,0,1.3333333333333333,52.75,8.220833333333333,0.6416666666666667,14.7125,19.1,10.4,0.0,9.8,2020-10-31
2020-11-01,2020,11,1,6,0,0,0,0,0,0,1,0,0.5125,68.66666666666667,11.100000000000001,0.38208333333333333,15.137500000000001,19.5,10.3,0.0,5.3,2020-11-01
2020-11-02,2020,11,2,0,1,0,0,0,0,0,0,1,0.7958333333333334,77.0,13.591666666666667,0.33375,16.675000000000004,22.4,13.5,1.0,3.1999999999999997,2020-11-02
2020-11-03,2020,11,3,1,0,1,0,0,0,0,0,0,0.8458333333333333,93.5,15.8125,0.19291666666666665,15.679166666666662,17.5,14.1,5.5,1.9,2020-11-03
2020-11-04,2020,11,4,2,0,0,1,0,0,0,0,1,1.6624999999999996,47.958333333333336,7.412499999999999,0.6179166666666668,14.895833333333334,18.8,10.4,0.0,9.1,2020-11-04
2020-11-05,2020,11,5,3,0,0,0,1,0,0,0,1,0.7166666666666667,55.583333333333336,8.375000000000002,0.6083333333333333,14.950000000000001,19.8,9.7,0.0,9.5,2020-11-05
2020-11-06,2020,11,6,4,0,0,0,0,1,0,0,1,0.6500000000000001,66.58333333333333,9.862499999999999,0.22875,13.541666666666666,16.3,11.1,0.0,0.6,2020-11-06
2020-11-07,2020,11,7,5,0,0,0,0,0,1,0,0,0.37916666666666665,76.45833333333333,13.6,0.2808333333333333,16.17083333333333,19.9,12.6,0.0,1.8000000000000003,2020-11-07
2020-11-08,2020,11,8,6,0,0,0,0,0,0,1,0,0.8749999999999999,76.375,15.029166666666669,0.3283333333333334,18.66666666666667,23.1,15.2,0.0,1.7000000000000002,2020-11-08
2020-11-09,2020,11,9,0,1,0,0,0,0,0,0,1,2.05,44.25,6.9125000000000005,0.35999999999999993,14.725,19.2,11.2,0.0,4.4,2020-11-09
2020-11-10,2020,11,10,1,0,1,0,0,0,0,0,1,1.4125000000000003,49.541666666666664,6.804166666666667,0.5833333333333334,12.912500000000001,16.4,9.3,0.0,8.2,2020-11-10
2020-11-11,2020,11,11,2,0,0,1,0,0,0,0,1,1.9416666666666667,47.208333333333336,6.4875,0.5695833333333334,12.40416666666667,16.4,8.6,0.0,9.0,2020-11-11
2020-11-12,2020,11,12,3,0,0,0,1,0,0,0,1,0.9499999999999998,63.291666666666664,7.808333333333333,0.2516666666666667,10.454166666666667,13.0,6.8,0.0,1.0,2020-11-12
2020-11-13,2020,11,13,4,0,0,0,0,1,0,0,1,0.7958333333333335,66.33333333333333,10.445833333333331,0.53625,14.866666666666667,18.9,10.0,0.0,9.3,2020-11-13
2020-11-14,2020,11,14,5,0,0,0,0,0,1,0,0,1.8458333333333332,55.791666666666664,8.983333333333334,0.5675,16.170833333333334,20.1,12.8,0.0,9.5,2020-11-14
2020-11-15,2020,11,15,6,0,0,0,0,0,0,1,0,0.6458333333333334,65.0,10.045833333333333,0.5337500000000001,14.566666666666668,18.9,8.9,0.0,9.299999999999999,2020-11-15
2020-11-16,2020,11,16,0,1,0,0,0,0,0,0,1,0.47083333333333327,66.16666666666667,11.02083333333333,0.51375,16.5375,21.4,11.0,0.0,9.3,2020-11-16
2020-11-17,2020,11,17,1,0,1,0,0,0,0,0,1,0.8125,61.708333333333336,10.516666666666667,0.4558333333333333,16.745833333333334,20.5,13.4,0.0,9.1,2020-11-17
2020-11-18,2020,11,18,2,0,0,1,0,0,0,0,1,0.5166666666666666,76.875,13.670833333333336,0.44166666666666665,16.929166666666667,21.3,11.9,0.0,7.999999999999999,2020-11-18
2020-11-19,2020,11,19,3,0,0,0,1,0,0,0,1,1.2833333333333334,74.875,16.304166666666664,0.43708333333333327,19.854166666666668,24.2,14.6,0.0,7.7,2020-11-19
2020-11-20,2020,11,20,4,0,0,0,0,1,0,0,1,2.3833333333333333,72.91666666666667,19.254166666666666,0.13541666666666666,21.837499999999995,23.5,19.1,0.0,0.7,2020-11-20
2020-11-21,2020,11,21,5,0,0,0,0,0,1,0,0,3.266666666666666,46.375,8.958333333333334,0.5291666666666668,17.108333333333334,20.2,12.7,0.0,9.200000000000001,2020-11-21
2020-11-22,2020,11,22,6,0,0,0,0,0,0,1,0,1.0166666666666666,65.58333333333333,11.429166666666665,0.4791666666666666,15.158333333333339,19.6,9.2,0.0,8.299999999999999,2020-11-22
2020-11-23,2020,11,23,0,1,0,0,0,0,0,0,0,2.2375000000000003,55.083333333333336,9.570833333333333,0.41583333333333333,16.162499999999998,20.6,12.7,0.0,5.5,2020-11-23
2020-11-24,2020,11,24,1,0,1,0,0,0,0,0,1,1.8458333333333332,54.5,7.604166666666665,0.1441666666666667,12.083333333333334,13.0,10.3,0.0,0.0,2020-11-24
2020-11-25,2020,11,25,2,0,0,1,0,0,0,0,1,1.425,93.125,11.820833333333335,0.12208333333333334,10.858333333333329,12.2,9.5,4.5,0.0,2020-11-25
2020-11-26,2020,11,26,3,0,0,0,1,0,0,0,1,0.5083333333333333,81.54166666666667,11.754166666666665,0.4825000000000001,13.795833333333334,18.7,9.6,0.0,7.8,2020-11-26
2020-11-27,2020,11,27,4,0,0,0,0,1,0,0,1,1.2458333333333333,77.66666666666667,10.645833333333334,0.1895833333333333,12.299999999999999,14.0,11.5,0.0,2.5,2020-11-27
2020-11-28,2020,11,28,5,0,0,0,0,0,1,0,0,3.004166666666667,57.125,7.762499999999999,0.505,12.404166666666667,18.0,8.8,0.0,8.9,2020-11-28
2020-11-29,2020,11,29,6,0,0,0,0,0,0,1,0,0.8291666666666669,54.666666666666664,6.779166666666666,0.2575,10.745833333333332,14.2,8.4,0.0,1.7,2020-11-29
2020-11-30,2020,11,30,0,1,0,0,0,0,0,0,1,0.4583333333333333,67.875,8.2125,0.4345833333333333,10.770833333333334,15.5,5.9,0.0,7.5,2020-11-30
2020-12-01,2020,12,1,1,0,1,0,0,0,0,0,1,0.8083333333333336,65.79166666666667,8.108333333333334,0.4745833333333333,11.379166666666668,14.3,6.8,0.0,8.3,2020-12-01
2020-12-02,2020,12,2,2,0,0,1,0,0,0,0,1,1.279166666666667,79.75,8.65,0.09458333333333334,8.458333333333332,10.5,7.5,2.5,0.0,2020-12-02
2020-12-03,2020,12,3,3,0,0,0,1,0,0,0,1,1.1708333333333334,91.5,9.845833333333333,0.13708333333333333,8.554166666666667,10.5,6.9,0.0,0.2,2020-12-03
2020-12-04,2020,12,4,4,0,0,0,0,1,0,0,1,1.7375,63.041666666666664,7.012499999999999,0.4483333333333333,9.929166666666667,13.5,6.6,0.0,7.3999999999999995,2020-12-04
2020-12-05,2020,12,5,5,0,0,0,0,0,1,0,0,1.0791666666666668,83.875,8.225000000000001,0.08499999999999998,7.037499999999999,8.0,5.6,1.5,0.0,2020-12-05
2020-12-06,2020,12,6,6,0,0,0,0,0,0,1,0,0.6541666666666666,79.79166666666667,8.491666666666667,0.3741666666666667,8.9625,12.7,4.4,0.0,6.3,2020-12-06
2020-12-07,2020,12,7,0,1,0,0,0,0,0,0,1,0.5666666666666665,71.08333333333333,8.341666666666667,0.4675,11.087499999999999,16.1,5.1,0.0,8.6,2020-12-07
2020-12-08,2020,12,8,1,0,1,0,0,0,0,0,1,1.3416666666666666,66.375,8.64583333333333,0.41791666666666666,12.441666666666665,17.0,7.7,0.0,6.3,2020-12-08
2020-12-09,2020,12,9,2,0,0,1,0,0,0,0,1,0.9166666666666665,61.125,7.383333333333334,0.17541666666666667,10.179166666666669,11.6,9.0,0.0,0.4,2020-12-09
2020-12-10,2020,12,10,3,0,0,0,1,0,0,0,1,1.3875,70.70833333333333,8.291666666666666,0.2220833333333333,9.745833333333332,12.2,7.3,0.0,2.4,2020-12-10
2020-12-11,2020,12,11,4,0,0,0,0,1,0,0,1,0.4833333333333334,76.45833333333333,9.370833333333334,0.3204166666666666,10.912500000000001,14.0,6.2,0.0,4.699999999999999,2020-12-11
2020-12-12,2020,12,12,5,0,0,0,0,0,1,0,0,0.775,70.0,9.383333333333331,0.2779166666666667,12.025,16.2,9.3,0.0,2.5,2020-12-12
2020-12-13,2020,12,13,6,0,0,0,0,0,0,1,0,0.8000000000000002,71.5,8.670833333333333,0.36083333333333334,11.350000000000001,16.0,8.4,0.0,5.3,2020-12-13
2020-12-14,2020,12,14,0,1,0,0,0,0,0,0,1,2.0500000000000003,63.458333333333336,6.875000000000001,0.32916666666666666,8.775,13.2,6.1,0.0,4.2,2020-12-14
2020-12-15,2020,12,15,1,0,1,0,0,0,0,0,1,1.2583333333333333,44.375,4.124999999999999,0.43583333333333335,6.862500000000001,12.1,3.3,0.0,7.500000000000001,2020-12-15
2020-12-16,2020,12,16,2,0,0,1,0,0,0,0,1,0.9291666666666666,42.833333333333336,3.5333333333333328,0.3941666666666666,6.070833333333333,11.8,2.4,0.0,7.199999999999999,2020-12-16
2020-12-17,2020,12,17,3,0,0,0,1,0,0,0,1,1.4375,42.125,3.287499999999999,0.48374999999999996,5.420833333333332,10.4,1.2,0.0,8.9,2020-12-17
2020-12-18,2020,12,18,4,0,0,0,0,1,0,0,1,0.5125,51.666666666666664,4.883333333333334,0.4116666666666666,7.4875,12.5,1.8,0.0,8.8,2020-12-18
2020-12-19,2020,12,19,5,0,0,0,0,0,1,0,0,2.0041666666666664,48.416666666666664,4.445833333333333,0.24916666666666668,6.158333333333332,10.0,2.9,0.0,3.4,2020-12-19
2020-12-20,2020,12,20,6,0,0,0,0,0,0,1,0,2.245833333333333,45.5,3.6666666666666665,0.4633333333333333,4.8916666666666675,9.4,1.4,0.0,8.8,2020-12-20
2020-12-21,2020,12,21,0,1,0,0,0,0,0,0,1,0.6875,39.5,3.4333333333333336,0.47666666666666674,6.766666666666666,12.5,1.3,0.0,8.9,2020-12-21
2020-12-22,2020,12,22,1,0,1,0,0,0,0,0,1,0.4666666666666666,59.875,5.3500000000000005,0.4312499999999999,6.858333333333333,11.8,1.6,0.0,8.0,2020-12-22
2020-12-23,2020,12,23,2,0,0,1,0,0,0,0,1,0.4166666666666667,53.708333333333336,5.483333333333332,0.46541666666666665,9.166666666666666,14.1,3.0,0.0,8.7,2020-12-23
2020-12-24,2020,12,24,3,0,0,0,1,0,0,0,1,0.5125000000000001,56.708333333333336,5.991666666666667,0.20125,8.079166666666666,10.2,4.8,0.0,0.9,2020-12-24
2020-12-25,2020,12,25,4,0,0,0,0,1,0,0,1,1.5333333333333332,49.375,5.433333333333334,0.45916666666666667,9.329166666666664,14.1,5.8,0.0,8.299999999999999,2020-12-25
2020-12-26,2020,12,26,5,0,0,0,0,0,1,0,0,0.5347826086956521,50.791666666666664,4.7875000000000005,0.4345833333333333,8.2625,13.1,3.3,0.0,8.8,2020-12-26
2020-12-27,2020,12,27,6,0,0,0,0,0,0,1,0,0.7041666666666666,57.958333333333336,6.054166666666667,0.4166666666666666,8.145833333333332,11.9,4.4,0.0,6.7,2020-12-27
2020-12-28,2020,12,28,0,1,0,0,0,0,0,0,1,0.5666666666666667,71.95833333333333,7.945833333333333,0.28041666666666665,9.429166666666669,13.1,7.1,0.0,4.4,2020-12-28
2020-12-29,2020,12,29,1,0,1,0,0,0,0,0,1,0.6416666666666667,66.0,7.366666666666667,0.3254166666666667,9.870833333333334,13.4,5.8,0.0,5.6000000000000005,2020-12-29
2020-12-30,2020,12,30,2,0,0,1,0,0,0,0,1,2.1916666666666664,68.83333333333333,7.083333333333333,0.20458333333333334,7.120833333333333,11.8,3.2,1.0,3.3,2020-12-30
2020-12-31,2020,12,31,3,0,0,0,1,0,0,0,1,2.029166666666667,34.166666666666664,2.641666666666666,0.5004166666666666,4.458333333333333,7.6,1.5,0.0,8.9,2020-12-31
2021-01-01,2021,1,1,4,0,0,0,0,1,0,0,0,0.6125,40.041666666666664,3.1999999999999997,0.48833333333333345,5.895833333333335,12.5,0.2,0.0,9.0,2021-01-01
2021-01-02,2021,1,2,5,0,0,0,0,0,1,0,0,0.8250000000000002,52.208333333333336,4.479166666666666,0.4779166666666666,5.916666666666665,10.6,1.4,0.0,8.9,2021-01-02
2021-01-03,2021,1,3,6,0,0,0,0,0,0,1,0,0.6666666666666666,51.708333333333336,4.0874999999999995,0.4429166666666666,5.054166666666668,8.4,0.8,0.0,8.4,2021-01-03
2021-01-04,2021,1,4,0,1,0,0,0,0,0,0,1,0.5458333333333333,52.208333333333336,4.7124999999999995,0.42791666666666667,6.904166666666665,11.2,2.3,0.0,8.0,2021-01-04
2021-01-05,2021,1,5,1,0,1,0,0,0,0,0,1,0.6124999999999999,66.41666666666667,6.270833333333333,0.2325,6.541666666666667,9.8,3.4,0.0,1.3,2021-01-05
2021-01-06,2021,1,6,2,0,0,1,0,0,0,0,1,1.2208333333333334,73.58333333333333,6.5625,0.205,5.379166666666667,6.3,4.2,0.0,0.0,2021-01-06
2021-01-07,2021,1,7,3,0,0,0,1,0,0,0,1,2.2083333333333335,48.708333333333336,4.495833333333333,0.43166666666666664,6.758333333333333,12.5,3.1,0.0,7.8,2021-01-07
2021-01-08,2021,1,8,4,0,0,0,0,1,0,0,1,0.6124999999999999,41.083333333333336,2.9874999999999994,0.36624999999999996,3.808333333333335,8.9,0.3,0.0,6.999999999999999,2021-01-08
2021-01-09,2021,1,9,5,0,0,0,0,0,1,0,0,1.4208333333333334,31.5,2.254166666666667,0.5220833333333333,4.237500000000002,8.9,0.4,0.0,8.7,2021-01-09
2021-01-10,2021,1,10,6,0,0,0,0,0,0,1,0,0.6166666666666666,43.75,3.0833333333333335,0.51625,3.9874999999999994,8.2,-1.7,0.0,9.299999999999999,2021-01-10
2021-01-11,2021,1,11,0,1,0,0,0,0,0,0,0,0.9249999999999999,46.916666666666664,3.3250000000000006,0.27375,2.9583333333333335,6.1,-1.0,0.0,0.6,2021-01-11
2021-01-12,2021,1,12,1,0,1,0,0,0,0,0,1,1.3333333333333333,66.20833333333333,5.2125,0.1420833333333333,3.4416666666666678,5.4,1.6,0.0,0.1,2021-01-12
2021-01-13,2021,1,13,2,0,0,1,0,0,0,0,1,0.4624999999999999,65.25,5.616666666666666,0.5083333333333334,7.354166666666665,13.0,1.5,0.0,9.2,2021-01-13
2021-01-14,2021,1,14,3,0,0,0,1,0,0,0,1,0.9500000000000001,55.333333333333336,5.783333333333332,0.49708333333333327,8.858333333333333,14.2,2.8,0.0,9.1,2021-01-14
2021-01-15,2021,1,15,4,0,0,0,0,1,0,0,1,1.320833333333333,66.70833333333333,6.516666666666668,0.11541666666666667,6.429166666666668,7.4,5.1,0.0,0.0,2021-01-15
2021-01-16,2021,1,16,5,0,0,0,0,0,1,0,0,1.8958333333333333,62.25,7.491666666666667,0.4749999999999999,10.529166666666667,18.1,5.2,0.0,8.8,2021-01-16
2021-01-17,2021,1,17,6,0,0,0,0,0,0,1,0,2.183333333333334,51.416666666666664,4.854166666666667,0.2270833333333333,6.487500000000001,7.9,4.5,0.0,0.5,2021-01-17
2021-01-18,2021,1,18,0,1,0,0,0,0,0,0,1,0.9875000000000003,67.54166666666667,5.55,0.3741666666666667,5.029166666666667,7.9,1.9,0.0,5.9,2021-01-18
2021-01-19,2021,1,19,1,0,1,0,0,0,0,0,1,3.391666666666667,39.958333333333336,3.3208333333333324,0.5391666666666667,4.466666666666667,9.0,0.8,0.0,9.3,2021-01-19
2021-01-20,2021,1,20,2,0,0,1,0,0,0,0,1,2.3583333333333334,40.208333333333336,3.212499999999999,0.55125,4.691666666666666,8.4,0.8,0.0,9.399999999999999,2021-01-20
2021-01-21,2021,1,21,3,0,0,0,1,0,0,0,1,0.9916666666666668,53.166666666666664,4.5375,0.5104166666666666,5.645833333333333,10.5,0.1,0.0,9.2,2021-01-21
2021-01-22,2021,1,22,4,0,0,0,0,1,0,0,1,0.4000000000000001,48.0,5.154166666666666,0.4975,9.733333333333334,15.4,2.5,0.0,6.8999999999999995,2021-01-22
2021-01-23,2021,1,23,5,0,0,0,0,0,1,0,0,2.2249999999999996,83.33333333333333,8.020833333333334,0.05583333333333334,6.454166666666668,10.0,2.7,16.5,0.0,2021-01-23
2021-01-24,2021,1,24,6,0,0,0,0,0,0,1,0,3.0208333333333335,95.20833333333333,7.8999999999999995,0.11125,4.425,6.3,2.2,13.0,0.0,2021-01-24
2021-01-25,2021,1,25,0,1,0,0,0,0,0,0,1,1.4083333333333334,74.95833333333333,7.579166666666668,0.5329166666666666,8.91666666666667,12.9,4.9,1.5,9.0,2021-01-25
2021-01-26,2021,1,26,1,0,1,0,0,0,0,0,1,0.979166666666667,73.125,7.5375000000000005,0.3070833333333333,7.695833333333334,10.9,3.6,0.0,2.1,2021-01-26
2021-01-27,2021,1,27,2,0,0,1,0,0,0,0,1,2.495833333333333,68.70833333333333,8.404166666666667,0.21375,10.5875,16.2,7.6,0.5,1.6,2021-01-27
2021-01-28,2021,1,28,3,0,0,0,1,0,0,0,1,1.5083333333333335,75.83333333333333,6.3041666666666645,0.10083333333333333,4.745833333333333,7.3,1.4,8.5,0.0,2021-01-28
2021-01-29,2021,1,29,4,0,0,0,0,1,0,0,1,1.9958333333333336,56.208333333333336,4.749999999999999,0.5270833333333332,6.158333333333332,11.0,2.3,0.0,9.100000000000001,2021-01-29
2021-01-30,2021,1,30,5,0,0,0,0,0,1,0,0,1.9166666666666667,35.958333333333336,2.841666666666667,0.61625,5.124999999999999,9.7,1.4,0.0,9.700000000000001,2021-01-30
2021-01-31,2021,1,31,6,0,0,0,0,0,0,1,0,2.0500000000000003,42.166666666666664,3.6916666666666664,0.6008333333333332,5.858333333333334,11.2,1.3,0.0,9.700000000000001,2021-01-31
2021-02-01,2021,2,1,0,1,0,0,0,0,0,0,1,1.2416666666666665,55.75,5.808333333333333,0.36250000000000004,6.229166666666667,10.6,1.9,0.0,4.5,2021-02-01
2021-02-02,2021,2,2,1,0,1,0,0,0,0,0,1,2.1750000000000003,68.33333333333333,8.070833333333335,0.36458333333333326,8.204166666666667,14.9,4.6,4.5,4.9,2021-02-02
2021-02-03,2021,2,3,2,0,0,1,0,0,0,0,1,1.0,42.375,3.9125,0.6158333333333333,7.004166666666667,11.2,2.8,0.0,9.8,2021-02-03
2021-02-04,2021,2,4,3,0,0,0,1,0,0,0,1,1.7619047619047619,41.583333333333336,4.095833333333332,0.6200000000000001,7.5,12.5,3.3,0.0,6.199999999999999,2021-02-04
2021-02-05,2021,2,5,4,0,0,0,0,1,0,0,1,1.258333333333333,51.791666666666664,5.283333333333334,0.61125,7.858333333333332,12.1,3.1,0.0,9.299999999999999,2021-02-05
2021-02-06,2021,2,6,5,0,0,0,0,0,1,0,0,0.9500000000000002,55.791666666666664,6.216666666666668,0.6154166666666666,10.279166666666667,14.9,5.2,0.0,9.5,2021-02-06
2021-02-07,2021,2,7,6,0,0,0,0,0,0,1,0,1.5416666666666667,49.333333333333336,5.920833333333334,0.6004166666666667,10.991666666666667,17.0,5.7,0.0,9.3,2021-02-07
2021-02-08,2021,2,8,0,1,0,0,0,0,0,0,1,3.0499999999999994,40.916666666666664,3.8458333333333337,0.39625,6.283333333333334,10.0,2.8,0.0,4.2,2021-02-08
2021-02-09,2021,2,9,1,0,1,0,0,0,0,0,1,2.5333333333333337,32.166666666666664,2.6666666666666665,0.68125,5.095833333333334,9.8,1.2,0.0,10.0,2021-02-09
2021-02-10,2021,2,10,2,0,0,1,0,0,0,0,1,1.1625,46.708333333333336,4.6000000000000005,0.6016666666666666,7.445833333333332,11.9,1.9,0.0,8.5,2021-02-10
2021-02-11,2021,2,11,3,0,0,0,1,0,0,0,0,2.6666666666666665,45.125,4.854166666666667,0.6533333333333334,8.887500000000001,13.3,4.7,0.0,9.8,2021-02-11
2021-02-12,2021,2,12,4,0,0,0,0,1,0,0,1,0.9666666666666668,54.875,5.8625,0.37666666666666665,8.308333333333334,11.4,4.6,0.0,1.5999999999999999,2021-02-12
2021-02-13,2021,2,13,5,0,0,0,0,0,1,0,0,1.1416666666666666,64.83333333333333,8.141666666666667,0.6345833333333334,11.133333333333333,15.3,5.6,0.0,9.8,2021-02-13
2021-02-14,2021,2,14,6,0,0,0,0,0,0,1,0,1.25,64.41666666666667,9.1,0.5470833333333333,12.924999999999999,17.1,7.4,0.0,7.800000000000001,2021-02-14
2021-02-15,2021,2,15,0,1,0,0,0,0,0,0,1,1.9000000000000004,91.375,12.375000000000002,0.05416666666666667,11.775,14.2,10.0,47.5,0.8,2021-02-15
2021-02-16,2021,2,16,1,0,1,0,0,0,0,0,1,2.6315789473684212,38.916666666666664,4.933333333333333,0.7066666666666667,11.775,16.3,7.7,0.0,5.1000000000000005,2021-02-16
2021-02-17,2021,2,17,2,0,0,1,0,0,0,0,1,2.9583333333333335,37.083333333333336,3.9375000000000004,0.5516666666666666,8.395833333333334,14.1,3.5,0.0,8.2,2021-02-17
2021-02-18,2021,2,18,3,0,0,0,1,0,0,0,1,1.6375,34.458333333333336,2.7750000000000004,0.6637500000000001,5.454166666666667,10.3,1.6,0.0,6.8,2021-02-18
2021-02-19,2021,2,19,4,0,0,0,0,1,0,0,1,1.1958333333333333,40.708333333333336,4.066666666666666,0.7354166666666666,7.558333333333334,12.4,2.3,0.0,10.3,2021-02-19
2021-02-20,2021,2,20,5,0,0,0,0,0,1,0,0,1.2958333333333334,47.916666666666664,5.5874999999999995,0.7258333333333334,11.0375,17.0,3.6,0.0,10.1,2021-02-20
2021-02-21,2021,2,21,6,0,0,0,0,0,0,1,0,0.8999999999999999,55.291666666666664,8.654166666666667,0.6883333333333335,15.525,21.3,9.6,0.0,10.0,2021-02-21
2021-02-22,2021,2,22,0,1,0,0,0,0,0,0,1,1.5791666666666666,53.541666666666664,8.533333333333333,0.6883333333333331,15.916666666666666,20.9,10.3,0.0,10.1,2021-02-22
2021-02-23,2021,2,23,1,0,1,0,0,0,0,0,0,3.7541666666666664,39.583333333333336,5.3999999999999995,0.7266666666666667,11.358333333333334,14.9,5.2,0.0,10.0,2021-02-23
2021-02-24,2021,2,24,2,0,0,1,0,0,0,0,1,4.129166666666666,34.0,3.2291666666666665,0.7608333333333333,6.391666666666667,11.0,3.1,0.0,10.1,2021-02-24
2021-02-25,2021,2,25,3,0,0,0,1,0,0,0,1,2.1374999999999997,44.208333333333336,4.329166666666667,0.7033333333333333,7.004166666666666,10.4,2.1,0.0,9.5,2021-02-25
2021-02-26,2021,2,26,4,0,0,0,0,1,0,0,1,2.3208333333333333,43.875,4.929166666666667,0.21708333333333338,8.558333333333332,11.7,6.2,0.0,0.0,2021-02-26
2021-02-27,2021,2,27,5,0,0,0,0,0,1,0,0,3.4583333333333335,36.958333333333336,3.3624999999999994,0.7279166666666667,5.945833333333332,8.3,3.7,0.0,9.8,2021-02-27
2021-02-28,2021,2,28,6,0,0,0,0,0,0,1,0,1.2125,53.125,5.320833333333334,0.79,7.375000000000001,12.1,0.7,0.0,10.0,2021-02-28
2021-03-01,2021,3,1,0,1,0,0,0,0,0,0,1,1.3583333333333334,63.041666666666664,8.908333333333333,0.6691666666666668,12.341666666666663,17.2,5.7,0.0,8.5,2021-03-01
2021-03-02,2021,3,2,1,0,1,0,0,0,0,0,1,3.5333333333333337,84.20833333333333,13.762500000000001,0.18208333333333335,13.550000000000002,18.4,8.0,5.5,0.0,2021-03-02
2021-03-03,2021,3,3,2,0,0,1,0,0,0,0,1,3.8666666666666676,42.666666666666664,4.379166666666666,0.8420833333333334,7.533333333333334,10.7,3.9,0.0,10.9,2021-03-03
2021-03-04,2021,3,4,3,0,0,0,1,0,0,0,1,1.05,59.75,6.858333333333333,0.7404166666666666,9.666666666666668,13.1,4.0,0.0,7.300000000000001,2021-03-04
2021-03-05,2021,3,5,4,0,0,0,0,1,0,0,1,0.8958333333333334,76.70833333333333,10.500000000000002,0.45375000000000004,12.429166666666667,16.4,9.2,3.0,2.0,2021-03-05
2021-03-06,2021,3,6,5,0,0,0,0,0,1,0,0,2.183333333333333,72.70833333333333,11.049999999999999,0.5733333333333334,14.279166666666669,20.3,10.5,0.0,5.6,2021-03-06
2021-03-07,2021,3,7,6,0,0,0,0,0,0,1,0,1.6958333333333335,55.25,5.887500000000002,0.4008333333333332,8.116666666666667,9.9,6.3,0.0,0.0,2021-03-07
2021-03-08,2021,3,8,0,1,0,0,0,0,0,0,1,1.5874999999999997,86.33333333333333,8.408333333333333,0.13083333333333333,7.108333333333334,7.9,6.1,3.0,0.0,2021-03-08
