,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6,日時
2019-12-22,21.0,25.0,48.0,3.0,8.0,0.0,4.0,2.0,4.0,36.0,79.0,37.0,31.0,2019-12-22
2019-12-23,32.0,15.0,86.0,43.0,5.0,7.0,3.0,18.0,34.0,26.0,51.0,29.0,3.0,2019-12-23
2019-12-24,45.0,68.0,68.0,35.0,4.0,0.0,4.0,19.0,43.0,17.0,29.0,39.0,20.0,2019-12-24
2019-12-25,60.0,47.0,68.0,40.0,5.0,0.0,10.0,12.0,32.0,34.0,64.0,48.0,15.0,2019-12-25
2019-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-26
2019-12-27,39.0,32.0,78.0,27.0,5.0,0.0,4.0,24.0,40.0,13.0,47.0,41.0,16.0,2019-12-27
2019-12-28,42.0,8.0,55.0,45.0,4.0,0.0,5.0,21.0,4.0,53.0,70.0,53.0,2.0,2019-12-28
2019-12-29,5.0,4.0,23.0,3.0,5.0,0.0,4.0,2.0,4.0,4.0,53.0,57.0,8.0,2019-12-29
2019-12-30,4.0,3.0,22.0,3.0,4.0,0.0,4.0,2.0,4.0,22.0,38.0,44.0,1.0,2019-12-30
2019-12-31,4.0,3.0,22.0,2.0,5.0,0.0,5.0,3.0,4.0,4.0,12.0,50.0,1.0,2019-12-31
2020-01-01,5.0,3.0,21.0,3.0,4.0,0.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,2020-01-01
2020-01-02,4.0,3.0,21.0,3.0,5.0,0.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,2020-01-02
2020-01-03,5.0,3.0,20.0,2.0,4.0,0.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,2020-01-03
2020-01-04,96.0,69.0,47.0,3.0,66.0,0.0,5.0,3.0,4.0,60.0,49.0,75.0,36.0,2020-01-04
2020-01-05,79.0,36.0,92.0,31.0,59.0,0.0,4.0,2.0,4.0,23.0,86.0,77.0,2.0,2020-01-05
2020-01-06,19.0,36.0,87.0,64.0,42.0,31.0,4.0,4.0,5.0,68.0,81.0,58.0,26.0,2020-01-06
2020-01-07,79.0,63.0,89.0,50.0,31.0,25.0,5.0,13.0,16.0,53.0,35.0,53.0,1.0,2020-01-07
2020-01-08,93.0,77.0,99.0,46.0,31.0,22.0,4.0,15.0,26.0,43.0,55.0,43.0,23.0,2020-01-08
2020-01-09,4.0,35.0,84.0,23.0,4.0,0.0,4.0,19.0,35.0,15.0,41.0,27.0,15.0,2020-01-09
2020-01-10,26.0,72.0,69.0,29.0,5.0,0.0,4.0,21.0,40.0,36.0,27.0,29.0,1.0,2020-01-10
2020-01-11,97.0,33.0,40.0,32.0,16.0,0.0,5.0,10.0,22.0,43.0,31.0,35.0,23.0,2020-01-11
2020-01-12,55.0,52.0,97.0,2.0,5.0,0.0,4.0,2.0,4.0,11.0,69.0,61.0,22.0,2020-01-12
2020-01-13,58.0,44.0,88.0,37.0,5.0,0.0,4.0,3.0,24.0,9.0,55.0,40.0,30.0,2020-01-13
2020-01-14,11.0,60.0,33.0,36.0,4.0,5.0,4.0,21.0,40.0,49.0,32.0,38.0,13.0,2020-01-14
2020-01-15,77.0,16.0,66.0,12.0,19.0,8.0,5.0,21.0,37.0,39.0,36.0,38.0,9.0,2020-01-15
2020-01-16,69.0,45.0,104.0,25.0,6.0,0.0,4.0,20.0,50.0,39.0,7.0,42.0,4.0,2020-01-16
2020-01-17,15.0,20.0,99.0,25.0,5.0,0.0,4.0,18.0,48.0,28.0,28.0,63.0,1.0,2020-01-17
2020-01-18,105.0,77.0,52.0,38.0,5.0,3.0,4.0,9.0,20.0,39.0,72.0,71.0,43.0,2020-01-18
2020-01-19,71.0,63.0,104.0,3.0,30.0,0.0,5.0,2.0,5.0,13.0,68.0,54.0,20.0,2020-01-19
2020-01-20,26.0,50.0,79.0,31.0,28.0,9.0,4.0,16.0,33.0,33.0,32.0,38.0,2.0,2020-01-20
2020-01-21,18.0,55.0,65.0,14.0,29.0,0.0,4.0,15.0,37.0,10.0,32.0,51.0,7.0,2020-01-21
2020-01-22,73.0,68.0,86.0,34.0,34.0,15.0,4.0,17.0,34.0,9.0,41.0,31.0,26.0,2020-01-22
2020-01-23,69.0,35.0,68.0,30.0,40.0,8.0,5.0,15.0,41.0,43.0,38.0,41.0,20.0,2020-01-23
2020-01-24,13.0,6.0,77.0,11.0,4.0,1.0,4.0,20.0,74.0,11.0,29.0,38.0,20.0,2020-01-24
2020-01-25,78.0,34.0,51.0,34.0,41.0,0.0,4.0,11.0,17.0,49.0,61.0,42.0,1.0,2020-01-25
2020-01-26,100.0,92.0,88.0,46.0,15.0,0.0,4.0,2.0,5.0,30.0,55.0,47.0,33.0,2020-01-26
2020-01-27,40.0,30.0,91.0,48.0,14.0,17.0,5.0,17.0,43.0,61.0,36.0,38.0,7.0,2020-01-27
2020-01-28,30.0,33.0,83.0,49.0,18.0,12.0,36.0,15.0,38.0,61.0,57.0,54.0,1.0,2020-01-28
2020-01-29,46.0,17.0,69.0,16.0,5.0,0.0,15.0,24.0,57.0,3.0,27.0,66.0,16.0,2020-01-29
2020-01-30,50.0,44.0,79.0,7.0,4.0,0.0,12.0,26.0,64.0,5.0,3.0,41.0,27.0,2020-01-30
2020-01-31,10.0,23.0,84.0,10.0,5.0,0.0,13.0,18.0,31.0,4.0,34.0,38.0,2.0,2020-01-31
2020-02-01,64.0,31.0,49.0,33.0,5.0,0.0,4.0,11.0,15.0,3.0,13.0,84.0,11.0,2020-02-01
2020-02-02,34.0,71.0,97.0,14.0,34.0,0.0,4.0,2.0,4.0,7.0,50.0,39.0,13.0,2020-02-02
2020-02-03,23.0,27.0,78.0,27.0,14.0,0.0,45.0,16.0,45.0,15.0,30.0,31.0,1.0,2020-02-03
2020-02-04,50.0,41.0,80.0,19.0,15.0,0.0,41.0,21.0,56.0,37.0,3.0,38.0,1.0,2020-02-04
2020-02-05,53.0,40.0,76.0,10.0,7.0,0.0,38.0,24.0,45.0,31.0,18.0,32.0,11.0,2020-02-05
2020-02-06,40.0,106.0,115.0,39.0,14.0,0.0,23.0,18.0,41.0,17.0,43.0,76.0,1.0,2020-02-06
2020-02-07,56.0,75.0,133.0,30.0,48.0,2.0,53.0,18.0,30.0,43.0,39.0,77.0,16.0,2020-02-07
2020-02-08,77.0,25.0,46.0,26.0,11.0,0.0,4.0,6.0,17.0,27.0,50.0,56.0,11.0,2020-02-08
2020-02-09,84.0,60.0,110.0,2.0,70.0,0.0,4.0,3.0,4.0,11.0,30.0,59.0,6.0,2020-02-09
2020-02-10,42.0,71.0,119.0,45.0,20.0,0.0,67.0,14.0,25.0,27.0,49.0,73.0,12.0,2020-02-10
2020-02-11,33.0,3.0,91.0,41.0,10.0,0.0,5.0,14.0,22.0,14.0,53.0,104.0,33.0,2020-02-11
2020-02-12,17.0,38.0,88.0,44.0,17.0,0.0,48.0,16.0,35.0,3.0,31.0,43.0,5.0,2020-02-12
2020-02-13,33.0,5.0,93.0,26.0,13.0,0.0,33.0,25.0,52.0,3.0,25.0,42.0,18.0,2020-02-13
2020-02-14,18.0,19.0,83.0,16.0,6.0,0.0,5.0,27.0,57.0,3.0,2.0,33.0,1.0,2020-02-14
2020-02-15,46.0,14.0,52.0,3.0,5.0,0.0,4.0,17.0,27.0,3.0,7.0,44.0,1.0,2020-02-15
2020-02-16,60.0,37.0,89.0,3.0,29.0,0.0,4.0,2.0,4.0,40.0,26.0,38.0,21.0,2020-02-16
2020-02-17,15.0,11.0,85.0,17.0,11.0,0.0,4.0,24.0,51.0,3.0,24.0,29.0,2.0,2020-02-17
2020-02-18,15.0,24.0,46.0,20.0,11.0,0.0,4.0,17.0,40.0,4.0,3.0,47.0,20.0,2020-02-18
2020-02-19,19.0,7.0,87.0,25.0,7.0,0.0,4.0,18.0,41.0,3.0,31.0,38.0,5.0,2020-02-19
2020-02-20,58.0,12.0,81.0,18.0,5.0,0.0,4.0,17.0,50.0,7.0,32.0,45.0,1.0,2020-02-20
2020-02-21,27.0,52.0,83.0,17.0,4.0,0.0,4.0,20.0,55.0,3.0,29.0,13.0,2.0,2020-02-21
2020-02-22,69.0,3.0,48.0,21.0,5.0,0.0,4.0,13.0,53.0,8.0,11.0,47.0,2.0,2020-02-22
2020-02-23,25.0,43.0,80.0,3.0,5.0,0.0,4.0,2.0,4.0,3.0,13.0,45.0,2.0,2020-02-23
2020-02-24,37.0,3.0,87.0,24.0,4.0,0.0,4.0,10.0,25.0,8.0,41.0,25.0,1.0,2020-02-24
2020-02-25,13.0,26.0,65.0,29.0,14.0,0.0,4.0,18.0,44.0,3.0,2.0,34.0,1.0,2020-02-25
2020-02-26,63.0,24.0,66.0,41.0,5.0,0.0,4.0,13.0,70.0,4.0,35.0,40.0,23.0,2020-02-26
2020-02-27,56.0,45.0,82.0,41.0,12.0,0.0,4.0,16.0,42.0,3.0,33.0,46.0,1.0,2020-02-27
2020-02-28,55.0,50.0,73.0,20.0,14.0,0.0,4.0,16.0,43.0,3.0,34.0,45.0,1.0,2020-02-28
2020-02-29,48.0,16.0,48.0,3.0,4.0,0.0,4.0,6.0,31.0,3.0,27.0,3.0,1.0,2020-02-29
2020-03-01,44.0,53.0,83.0,3.0,43.0,0.0,4.0,2.0,4.0,7.0,30.0,47.0,1.0,2020-03-01
2020-03-02,14.0,10.0,89.0,44.0,18.0,0.0,4.0,21.0,38.0,4.0,22.0,41.0,21.0,2020-03-02
2020-03-03,6.0,33.0,70.0,17.0,5.0,0.0,4.0,27.0,53.0,3.0,3.0,40.0,2.0,2020-03-03
2020-03-04,64.0,37.0,67.0,34.0,4.0,0.0,4.0,26.0,43.0,16.0,2.0,41.0,4.0,2020-03-04
2020-03-05,60.0,22.0,70.0,29.0,5.0,0.0,4.0,18.0,36.0,3.0,7.0,39.0,1.0,2020-03-05
2020-03-06,53.0,43.0,69.0,5.0,5.0,0.0,4.0,20.0,32.0,3.0,19.0,49.0,1.0,2020-03-06
2020-03-07,13.0,66.0,65.0,36.0,6.0,0.0,4.0,6.0,22.0,29.0,2.0,13.0,25.0,2020-03-07
2020-03-08,71.0,63.0,86.0,3.0,54.0,0.0,4.0,2.0,4.0,32.0,35.0,60.0,20.0,2020-03-08
2020-03-09,53.0,29.0,60.0,18.0,5.0,0.0,4.0,24.0,46.0,3.0,33.0,37.0,12.0,2020-03-09
2020-03-10,6.0,18.0,40.0,15.0,5.0,0.0,4.0,34.0,83.0,3.0,8.0,37.0,1.0,2020-03-10
2020-03-11,20.0,35.0,51.0,3.0,4.0,0.0,4.0,31.0,80.0,3.0,2.0,2.0,1.0,2020-03-11
2020-03-12,49.0,7.0,77.0,3.0,5.0,0.0,4.0,27.0,62.0,4.0,5.0,38.0,1.0,2020-03-12
2020-03-13,41.0,28.0,81.0,2.0,4.0,0.0,5.0,32.0,81.0,3.0,8.0,37.0,2.0,2020-03-13
2020-03-14,5.0,38.0,89.0,30.0,5.0,0.0,4.0,6.0,39.0,42.0,37.0,49.0,19.0,2020-03-14
2020-03-15,47.0,51.0,86.0,6.0,4.0,0.0,4.0,3.0,5.0,3.0,2.0,47.0,19.0,2020-03-15
2020-03-16,64.0,41.0,87.0,39.0,5.0,0.0,4.0,17.0,25.0,3.0,39.0,51.0,12.0,2020-03-16
2020-03-17,45.0,41.0,52.0,41.0,4.0,0.0,4.0,13.0,27.0,4.0,36.0,52.0,3.0,2020-03-17
2020-03-18,46.0,48.0,75.0,3.0,5.0,0.0,4.0,25.0,53.0,3.0,28.0,41.0,1.0,2020-03-18
2020-03-19,10.0,3.0,64.0,2.0,4.0,0.0,17.0,31.0,71.0,3.0,30.0,30.0,1.0,2020-03-19
2020-03-20,6.0,3.0,70.0,8.0,5.0,0.0,4.0,15.0,45.0,10.0,24.0,25.0,1.0,2020-03-20
2020-03-21,5.0,20.0,58.0,3.0,4.0,0.0,4.0,15.0,48.0,4.0,22.0,34.0,1.0,2020-03-21
2020-03-22,5.0,31.0,66.0,3.0,5.0,0.0,4.0,2.0,4.0,3.0,2.0,2.0,11.0,2020-03-22
2020-03-23,32.0,18.0,66.0,31.0,4.0,0.0,4.0,25.0,54.0,3.0,10.0,37.0,7.0,2020-03-23
2020-03-24,8.0,31.0,35.0,38.0,5.0,0.0,8.0,25.0,31.0,3.0,2.0,37.0,22.0,2020-03-24
2020-03-25,37.0,44.0,67.0,29.0,4.0,0.0,4.0,22.0,47.0,3.0,32.0,43.0,3.0,2020-03-25
2020-03-26,27.0,24.0,67.0,21.0,5.0,0.0,11.0,32.0,77.0,3.0,21.0,34.0,1.0,2020-03-26
2020-03-27,6.0,21.0,62.0,2.0,5.0,0.0,16.0,37.0,98.0,4.0,9.0,30.0,1.0,2020-03-27
2020-03-28,41.0,3.0,54.0,8.0,4.0,0.0,4.0,23.0,70.0,9.0,13.0,21.0,19.0,2020-03-28
2020-03-29,159.0,32.0,119.0,19.0,5.0,0.0,4.0,3.0,4.0,39.0,44.0,55.0,30.0,2020-03-29
2020-03-30,25.0,38.0,83.0,35.0,4.0,0.0,4.0,16.0,34.0,3.0,40.0,53.0,1.0,2020-03-30
2020-03-31,40.0,49.0,52.0,27.0,5.0,0.0,4.0,28.0,33.0,3.0,28.0,45.0,1.0,2020-03-31
2020-04-01,72.0,16.0,60.0,3.0,4.0,0.0,4.0,21.0,51.0,3.0,23.0,40.0,1.0,2020-04-01
2020-04-02,56.0,17.0,43.0,25.0,5.0,0.0,4.0,29.0,65.0,3.0,3.0,26.0,1.0,2020-04-02
2020-04-03,61.0,7.0,61.0,16.0,4.0,0.0,4.0,31.0,75.0,4.0,2.0,2.0,1.0,2020-04-03
2020-04-04,21.0,35.0,50.0,3.0,5.0,0.0,4.0,18.0,57.0,8.0,16.0,31.0,1.0,2020-04-04
2020-04-05,112.0,49.0,73.0,2.0,4.0,0.0,4.0,2.0,4.0,33.0,3.0,27.0,18.0,2020-04-05
2020-04-06,28.0,28.0,66.0,3.0,5.0,0.0,4.0,30.0,62.0,3.0,2.0,29.0,1.0,2020-04-06
2020-04-07,27.0,16.0,68.0,3.0,5.0,0.0,4.0,30.0,81.0,3.0,3.0,28.0,1.0,2020-04-07
2020-04-08,35.0,32.0,67.0,2.0,4.0,0.0,4.0,33.0,79.0,3.0,2.0,24.0,1.0,2020-04-08
2020-04-09,24.0,34.0,58.0,3.0,5.0,0.0,4.0,33.0,70.0,3.0,3.0,29.0,7.0,2020-04-09
2020-04-10,25.0,17.0,76.0,3.0,4.0,0.0,4.0,28.0,36.0,4.0,25.0,34.0,21.0,2020-04-10
2020-04-11,62.0,56.0,50.0,2.0,5.0,0.0,4.0,24.0,4.0,10.0,23.0,28.0,15.0,2020-04-11
2020-04-12,131.0,50.0,79.0,3.0,5.0,0.0,4.0,2.0,4.0,11.0,28.0,37.0,12.0,2020-04-12
2020-04-13,61.0,61.0,65.0,24.0,4.0,0.0,9.0,19.0,53.0,3.0,3.0,44.0,28.0,2020-04-13
2020-04-14,32.0,60.0,34.0,2.0,5.0,0.0,36.0,19.0,23.0,4.0,2.0,67.0,12.0,2020-04-14
2020-04-15,24.0,39.0,64.0,3.0,8.0,0.0,4.0,31.0,70.0,3.0,3.0,2.0,2.0,2020-04-15
2020-04-16,40.0,56.0,79.0,3.0,7.0,0.0,14.0,26.0,49.0,3.0,2.0,3.0,1.0,2020-04-16
2020-04-17,37.0,42.0,58.0,2.0,12.0,0.0,4.0,30.0,48.0,3.0,2.0,6.0,1.0,2020-04-17
2020-04-18,108.0,28.0,47.0,3.0,4.0,0.0,5.0,14.0,44.0,21.0,15.0,38.0,1.0,2020-04-18
2020-04-19,31.0,43.0,53.0,3.0,5.0,0.0,4.0,2.0,5.0,4.0,2.0,20.0,1.0,2020-04-19
2020-04-20,49.0,35.0,69.0,2.0,4.0,0.0,4.0,10.0,21.0,3.0,3.0,17.0,1.0,2020-04-20
2020-04-21,4.0,35.0,33.0,3.0,5.0,0.0,5.0,34.0,73.0,3.0,2.0,5.0,0.0,2020-04-21
2020-04-22,39.0,43.0,76.0,3.0,4.0,0.0,4.0,24.0,50.0,3.0,3.0,2.0,0.0,2020-04-22
2020-04-23,41.0,33.0,64.0,2.0,5.0,0.0,4.0,30.0,49.0,4.0,2.0,3.0,0.0,2020-04-23
2020-04-24,42.0,46.0,44.0,3.0,4.0,0.0,5.0,27.0,55.0,3.0,3.0,2.0,0.0,2020-04-24
2020-04-25,117.0,43.0,32.0,3.0,4.0,0.0,4.0,8.0,40.0,3.0,2.0,2.0,0.0,2020-04-25
2020-04-26,15.0,9.0,35.0,2.0,5.0,0.0,4.0,2.0,4.0,3.0,2.0,2.0,0.0,2020-04-26
2020-04-27,32.0,38.0,64.0,3.0,4.0,0.0,19.0,27.0,53.0,3.0,3.0,3.0,0.0,2020-04-27
2020-04-28,14.0,34.0,27.0,3.0,5.0,0.0,17.0,26.0,57.0,4.0,2.0,2.0,0.0,2020-04-28
2020-04-29,39.0,11.0,38.0,2.0,4.0,0.0,62.0,3.0,55.0,3.0,3.0,2.0,0.0,2020-04-29
2020-04-30,4.0,3.0,53.0,3.0,5.0,0.0,23.0,40.0,97.0,3.0,2.0,2.0,0.0,2020-04-30
2020-05-01,4.0,12.0,41.0,3.0,4.0,0.0,31.0,51.0,148.0,3.0,3.0,3.0,0.0,2020-05-01
2020-05-02,13.0,3.0,25.0,8.0,4.0,0.0,107.0,2.0,199.0,3.0,2.0,2.0,0.0,2020-05-02
2020-05-03,30.0,4.0,27.0,3.0,5.0,0.0,3.0,2.0,4.0,4.0,3.0,2.0,0.0,2020-05-03
2020-05-04,28.0,9.0,27.0,2.0,4.0,0.0,4.0,43.0,142.0,3.0,2.0,2.0,0.0,2020-05-04
2020-05-05,4.0,3.0,30.0,4.0,5.0,13.0,42.0,53.0,201.0,3.0,3.0,2.0,1.0,2020-05-05
2020-05-06,32.0,23.0,29.0,3.0,4.0,0.0,4.0,37.0,78.0,3.0,2.0,3.0,0.0,2020-05-06
2020-05-07,4.0,3.0,27.0,2.0,5.0,0.0,4.0,38.0,87.0,3.0,2.0,2.0,0.0,2020-05-07
2020-05-08,23.0,15.0,27.0,2.0,4.0,0.0,4.0,39.0,99.0,3.0,3.0,2.0,0.0,2020-05-08
2020-05-09,4.0,4.0,27.0,3.0,4.0,0.0,16.0,3.0,121.0,4.0,2.0,2.0,0.0,2020-05-09
2020-05-10,26.0,3.0,26.0,2.0,5.0,0.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2020-05-10
2020-05-11,25.0,12.0,28.0,4.0,25.0,19.0,78.0,80.0,223.0,14.0,26.0,4.0,8.0,2020-05-11
2020-05-12,15.0,3.0,30.0,10.0,25.0,15.0,65.0,65.0,217.0,3.0,2.0,2.0,11.0,2020-05-12
2020-05-13,30.0,3.0,33.0,21.0,21.0,5.0,93.0,57.0,217.0,3.0,2.0,2.0,8.0,2020-05-13
2020-05-14,16.0,3.0,28.0,8.0,23.0,6.0,27.0,57.0,209.0,3.0,2.0,2.0,9.0,2020-05-14
2020-05-15,24.0,3.0,29.0,6.0,26.0,0.0,76.0,63.0,234.0,3.0,2.0,2.0,17.0,2020-05-15
2020-05-16,14.0,6.0,29.0,3.0,4.0,0.0,8.0,3.0,146.0,2.0,3.0,2.0,0.0,2020-05-16
2020-05-17,24.0,3.0,41.0,2.0,9.0,0.0,4.0,2.0,5.0,3.0,2.0,2.0,0.0,2020-05-17
2020-05-18,5.0,3.0,41.0,3.0,16.0,0.0,49.0,55.0,152.0,3.0,2.0,2.0,14.0,2020-05-18
2020-05-19,9.0,28.0,34.0,2.0,23.0,0.0,34.0,57.0,169.0,3.0,2.0,2.0,0.0,2020-05-19
2020-05-20,25.0,33.0,63.0,2.0,20.0,0.0,4.0,35.0,90.0,3.0,2.0,2.0,0.0,2020-05-20
2020-05-21,19.0,43.0,66.0,3.0,14.0,0.0,4.0,34.0,65.0,3.0,3.0,2.0,0.0,2020-05-21
2020-05-22,13.0,25.0,34.0,2.0,9.0,0.0,8.0,42.0,86.0,3.0,2.0,2.0,0.0,2020-05-22
2020-05-23,16.0,3.0,26.0,3.0,4.0,0.0,13.0,27.0,100.0,3.0,2.0,2.0,0.0,2020-05-23
2020-05-24,5.0,3.0,27.0,2.0,4.0,0.0,4.0,2.0,5.0,3.0,2.0,2.0,0.0,2020-05-24
2020-05-25,4.0,3.0,27.0,3.0,17.0,0.0,64.0,62.0,191.0,3.0,2.0,2.0,7.0,2020-05-25
2020-05-26,10.0,4.0,26.0,2.0,39.0,10.0,61.0,66.0,217.0,3.0,9.0,2.0,0.0,2020-05-26
2020-05-27,9.0,3.0,31.0,3.0,31.0,11.0,70.0,67.0,219.0,3.0,15.0,2.0,16.0,2020-05-27
2020-05-28,5.0,3.0,31.0,4.0,20.0,15.0,38.0,54.0,204.0,3.0,2.0,2.0,2.0,2020-05-28
2020-05-29,15.0,5.0,28.0,4.0,25.0,3.0,66.0,55.0,204.0,3.0,2.0,2.0,12.0,2020-05-29
2020-05-30,22.0,12.0,29.0,2.0,10.0,25.0,31.0,57.0,200.0,3.0,2.0,1.0,8.0,2020-05-30
2020-05-31,5.0,6.0,26.0,3.0,9.0,0.0,4.0,2.0,4.0,3.0,3.0,2.0,9.0,2020-05-31
2020-06-01,4.0,6.0,37.0,7.0,32.0,16.0,37.0,49.0,182.0,3.0,28.0,2.0,0.0,2020-06-01
2020-06-02,11.0,3.0,40.0,7.0,32.0,28.0,56.0,73.0,231.0,44.0,29.0,2.0,7.0,2020-06-02
2020-06-03,47.0,12.0,41.0,10.0,35.0,38.0,86.0,65.0,244.0,51.0,42.0,2.0,14.0,2020-06-03
2020-06-04,18.0,17.0,42.0,11.0,42.0,10.0,108.0,63.0,241.0,46.0,38.0,2.0,13.0,2020-06-04
2020-06-05,25.0,26.0,54.0,23.0,62.0,21.0,175.0,66.0,247.0,39.0,58.0,2.0,12.0,2020-06-05
2020-06-06,48.0,19.0,44.0,26.0,20.0,23.0,136.0,70.0,220.0,38.0,42.0,2.0,0.0,2020-06-06
2020-06-07,27.0,10.0,33.0,3.0,4.0,0.0,4.0,3.0,5.0,3.0,14.0,14.0,23.0,2020-06-07
2020-06-08,22.0,14.0,40.0,25.0,49.0,43.0,124.0,58.0,220.0,44.0,51.0,2.0,9.0,2020-06-08
2020-06-09,27.0,27.0,44.0,46.0,40.0,58.0,168.0,85.0,248.0,56.0,54.0,17.0,10.0,2020-06-09
2020-06-10,107.0,26.0,48.0,38.0,64.0,46.0,227.0,85.0,249.0,35.0,58.0,24.0,30.0,2020-06-10
2020-06-11,27.0,17.0,53.0,27.0,77.0,35.0,185.0,82.0,243.0,67.0,60.0,29.0,20.0,2020-06-11
2020-06-12,32.0,29.0,66.0,36.0,71.0,17.0,199.0,86.0,247.0,69.0,65.0,24.0,35.0,2020-06-12
2020-06-13,32.0,6.0,42.0,2.0,22.0,13.0,46.0,40.0,157.0,3.0,8.0,5.0,5.0,2020-06-13
2020-06-14,14.0,11.0,37.0,3.0,14.0,0.0,4.0,3.0,4.0,3.0,2.0,2.0,21.0,2020-06-14
2020-06-15,33.0,11.0,59.0,38.0,59.0,19.0,99.0,85.0,231.0,52.0,32.0,14.0,16.0,2020-06-15
2020-06-16,24.0,30.0,65.0,36.0,55.0,15.0,105.0,83.0,246.0,57.0,53.0,26.0,10.0,2020-06-16
2020-06-17,20.0,8.0,49.0,25.0,48.0,13.0,75.0,70.0,242.0,40.0,40.0,16.0,12.0,2020-06-17
2020-06-18,22.0,8.0,40.0,24.0,37.0,12.0,73.0,64.0,226.0,47.0,34.0,11.0,7.0,2020-06-18
2020-06-19,4.0,4.0,42.0,16.0,25.0,13.0,43.0,55.0,181.0,23.0,7.0,2.0,13.0,2020-06-19
2020-06-20,40.0,26.0,38.0,14.0,13.0,11.0,52.0,48.0,211.0,3.0,2.0,2.0,25.0,2020-06-20
2020-06-21,17.0,6.0,29.0,2.0,12.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,0.0,2020-06-21
2020-06-22,4.0,3.0,36.0,13.0,29.0,13.0,43.0,46.0,173.0,36.0,2.0,2.0,10.0,2020-06-22
2020-06-23,23.0,15.0,48.0,21.0,40.0,24.0,53.0,69.0,222.0,32.0,29.0,2.0,8.0,2020-06-23
2020-06-24,44.0,6.0,37.0,18.0,36.0,19.0,58.0,61.0,215.0,43.0,15.0,2.0,14.0,2020-06-24
2020-06-25,13.0,3.0,37.0,13.0,32.0,11.0,42.0,55.0,181.0,35.0,3.0,2.0,7.0,2020-06-25
2020-06-26,34.0,17.0,47.0,23.0,53.0,16.0,80.0,73.0,233.0,50.0,26.0,11.0,25.0,2020-06-26
2020-06-27,60.0,32.0,47.0,25.0,17.0,14.0,87.0,46.0,204.0,21.0,2.0,2.0,19.0,2020-06-27
2020-06-28,35.0,8.0,44.0,2.0,20.0,0.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2020-06-28
2020-06-29,27.0,5.0,43.0,29.0,50.0,17.0,80.0,72.0,224.0,45.0,35.0,8.0,14.0,2020-06-29
2020-06-30,20.0,7.0,40.0,28.0,43.0,17.0,71.0,63.0,236.0,44.0,39.0,8.0,14.0,2020-06-30
2020-07-01,23.0,6.0,47.0,38.0,43.0,17.0,82.0,64.0,236.0,43.0,37.0,5.0,22.0,2020-07-01
2020-07-02,30.0,11.0,57.0,33.0,63.0,21.0,95.0,70.0,250.0,56.0,53.0,12.0,20.0,2020-07-02
2020-07-03,26.0,13.0,49.0,28.0,59.0,19.0,64.0,74.0,233.0,46.0,51.0,10.0,8.0,2020-07-03
2020-07-04,65.0,5.0,46.0,3.0,24.0,9.0,60.0,41.0,202.0,3.0,2.0,2.0,14.0,2020-07-04
2020-07-05,40.0,15.0,47.0,12.0,19.0,0.0,4.0,2.0,5.0,17.0,35.0,2.0,17.0,2020-07-05
2020-07-06,23.0,18.0,49.0,25.0,57.0,22.0,78.0,58.0,217.0,40.0,46.0,3.0,11.0,2020-07-06
2020-07-07,32.0,20.0,47.0,34.0,63.0,22.0,107.0,87.0,246.0,68.0,72.0,7.0,17.0,2020-07-07
2020-07-08,21.0,16.0,54.0,24.0,72.0,20.0,94.0,77.0,223.0,47.0,34.0,6.0,21.0,2020-07-08
2020-07-09,19.0,3.0,56.0,10.0,54.0,14.0,91.0,63.0,217.0,41.0,16.0,3.0,5.0,2020-07-09
2020-07-10,35.0,4.0,52.0,14.0,50.0,15.0,101.0,58.0,221.0,52.0,28.0,6.0,13.0,2020-07-10
2020-07-11,122.0,47.0,51.0,27.0,31.0,16.0,96.0,80.0,215.0,37.0,36.0,3.0,37.0,2020-07-11
2020-07-12,93.0,63.0,59.0,4.0,53.0,3.0,25.0,6.0,9.0,56.0,48.0,2.0,12.0,2020-07-12
2020-07-13,13.0,9.0,49.0,21.0,42.0,17.0,63.0,57.0,195.0,31.0,26.0,5.0,12.0,2020-07-13
2020-07-14,34.0,34.0,35.0,18.0,44.0,14.0,66.0,57.0,216.0,33.0,22.0,3.0,8.0,2020-07-14
2020-07-15,25.0,12.0,36.0,13.0,29.0,13.0,60.0,50.0,187.0,32.0,7.0,2.0,10.0,2020-07-15
2020-07-16,28.0,23.0,43.0,12.0,31.0,6.0,58.0,60.0,201.0,32.0,14.0,2.0,9.0,2020-07-16
2020-07-17,17.0,6.0,36.0,14.0,22.0,9.0,57.0,54.0,162.0,26.0,2.0,2.0,4.0,2020-07-17
2020-07-18,20.0,9.0,34.0,5.0,4.0,17.0,19.0,31.0,125.0,5.0,3.0,1.0,6.0,2020-07-18
